boro,door_number,street_address
1,700,AV AV
1,2252,AV AV
1,239,AV AV
1,93,AV AV
1,224,AV AV
1,909,AV AV
1,2195,AV AV
1,2370,AV AV
1,546,AV AV
1,2400,AV AV
1,1156,AV AV
1,215,E 86 ST
1,504,E 86 ST
1,455,E 86 ST
1,50,E 86 ST
1,337,E 86 ST
1,332,E 86 ST
1,520,E 86 ST
1,315,E 86 ST
1,103,E 86 ST
1,123,E 86 ST
1,305,E 86 ST
1,516,E 86 ST
1,339,E 86 ST
1,431,E 86 ST
1,453,E 86 ST
1,60,E 86 ST
1,310,E 86 ST
1,7,E 86 ST
1,151,E 86 ST
1,169,E 86 ST
1,349,E 86 ST
1,305,E 86 ST
1,420,E 86 ST
1,226,E 86 ST
1,517,E 86 ST
1,237,E 86 ST
1,334,E 86 ST
1,435,E 86 ST
1,530,E 86 ST
1,210,E 86 ST
1,437,E 86 ST
1,147,E 86 ST
1,539,E 86 ST
1,102,E 86 ST
1,451,E 86 ST
1,52,E 86 ST
1,401,E 86 ST
1,11,E 86 ST
1,55,E 86 ST
1,210,E 86 ST
1,542,E 86 ST
1,316,E 86 ST
1,301,E 86 ST
1,525,E 86 ST
1,331,E 86 ST
1,1,E 86 ST
1,64,E 86 ST
1,206,E 86 ST
1,145,W 7 AV ST
1,9,W 7 AV ST
1,159,W 7 AV ST
1,310,W 7 AV ST
1,31,W 7 AV ST
1,10,W 7 AV ST
1,255,W 7 AV ST
1,305,W 7 AV ST
1,217,W 131 ST
1,235,W 131 ST
1,28,W 131 ST
1,261,W 131 ST
1,45,W 131 ST
1,50,W 131 ST
1,155,W 131 ST
1,225,W 131 ST
1,223,W 131 ST
1,103,W 131 ST
1,122,W 131 ST
1,245,W 131 ST
1,450,W 131 ST
1,273,W 131 ST
1,161,W 131 ST
1,461,W 131 ST
1,213,W 131 ST
1,615,W 131 ST
1,111,W 131 ST
1,33,W 131 ST
1,124,W 131 ST
1,249,W 131 ST
1,203,W 131 ST
1,255,W 131 ST
1,21,W 131 ST
1,134,W 131 ST
1,267,W 131 ST
1,253,W 131 ST
1,139,W 131 ST
1,18,W 131 ST
1,35,W 131 ST
1,104,W 131 ST
1,135,W 131 ST
1,158,W 131 ST
1,260,W 131 ST
1,213,W 131 ST
1,66,W 84 ST
1,274,W 84 ST
1,332,W 84 ST
1,103,W 84 ST
1,11 1/2,W 84 ST
1,15,W 84 ST
1,23,W 84 ST
1,145,W 84 ST
1,345,W 84 ST
1,29,W 84 ST
1,324,W 84 ST
1,101,W 84 ST
1,20,W 84 ST
1,268,W 84 ST
1,34,W 84 ST
1,37,W 84 ST
1,316,W 84 ST
1,355,W 84 ST
1,31,W 84 ST
1,331,W 84 ST
1,53,W 84 ST
1,204,W 84 ST
1,351,W 84 ST
1,300,MANHATTAN AV
1,389,MANHATTAN AV
1,540,MANHATTAN AV
1,153,MANHATTAN AV
1,165,MANHATTAN AV
1,50,MANHATTAN AV
1,272,MANHATTAN AV
1,370,MANHATTAN AV
1,76,MANHATTAN AV
1,160,MANHATTAN AV
1,520,MANHATTAN AV
1,501,MANHATTAN AV
1,441,MANHATTAN AV
1,156,MANHATTAN AV
1,491,MANHATTAN AV
1,375,MANHATTAN AV
1,161,MANHATTAN AV
1,346,MANHATTAN AV
1,515,MANHATTAN AV
1,408,MANHATTAN AV
1,387,MANHATTAN AV
1,246,MANHATTAN AV
1,164,MANHATTAN AV
1,204,MANHATTAN AV
1,494,MANHATTAN AV
1,340,MANHATTAN AV
1,437,MANHATTAN AV
1,565,MANHATTAN AV
1,385,MANHATTAN AV
1,390,MANHATTAN AV
1,370,MANHATTAN AV
1,509,MANHATTAN AV
1,312,MANHATTAN AV
1,50,MANHATTAN AV
1,374,MANHATTAN AV
1,527,MANHATTAN AV
1,113,MANHATTAN AV
1,364,MANHATTAN AV
1,312,MANHATTAN AV
1,152,MANHATTAN AV
1,254,MANHATTAN AV
1,528,MANHATTAN AV
1,444,MANHATTAN AV
1,454,MANHATTAN AV
1,394,MANHATTAN AV
1,320,MANHATTAN AV
1,487,MANHATTAN AV
1,193,MANHATTAN AV
1,400,MANHATTAN AV
1,311,E 76 ST
1,540,E 76 ST
1,42,E 76 ST
1,421,E 76 ST
1,51,E 76 ST
1,361,E 76 ST
1,225,E 76 ST
1,30,E 76 ST
1,132,E 76 ST
1,209,E 76 ST
1,122,E 76 ST
1,438,E 76 ST
1,195,E 76 ST
1,349,E 76 ST
1,110,E 76 ST
1,197,E 76 ST
1,240,E 76 ST
1,114,E 76 ST
1,420,E 76 ST
1,38,E 76 ST
1,59,E 76 ST
1,118,E 76 ST
1,423,E 76 ST
1,211,E 76 ST
1,6,E 76 ST
1,422,E 76 ST
1,101,E 76 ST
1,370,E 76 ST
1,436,E 76 ST
1,440,E 76 ST
1,8,E 76 ST
1,403,E 76 ST
1,52,E 76 ST
1,439,E 76 ST
1,35,E 76 ST
1,19,E 76 ST
1,205,E 76 ST
1,427,E 76 ST
1,301,E 76 ST
1,355,E 76 ST
1,10,E 76 ST
1,435,E 76 ST
1,315,CHURCH ST
1,125,CHURCH ST
1,257,CHURCH ST
1,165,CHURCH ST
1,253,CHURCH ST
1,313,CHURCH ST
1,120,CHURCH ST
1,99,CHURCH ST
1,25,CHURCH ST
1,95,CHURCH ST
1,293,CHURCH ST
1,47,CHURCH ST
1,291,CHURCH ST
1,100,CHURCH ST
1,74,CHURCH ST
1,212,CHURCH ST
1,281,CHURCH ST
1,279,CHURCH ST
1,279,CHURCH ST
1,428,WASHINGTON ST
1,856,WASHINGTON ST
1,28,WASHINGTON ST
1,99,WASHINGTON ST
1,105,WASHINGTON ST
1,715,WASHINGTON ST
1,771,WASHINGTON ST
1,103,WASHINGTON ST
1,756,WASHINGTON ST
1,479,WASHINGTON ST
1,83,WASHINGTON ST
1,807,WASHINGTON ST
1,835,WASHINGTON ST
1,755,WASHINGTON ST
1,415,WASHINGTON ST
1,799,WASHINGTON ST
1,452,WASHINGTON ST
1,90,WASHINGTON ST
1,397,WASHINGTON ST
1,466,WASHINGTON ST
1,741,WASHINGTON ST
1,481,WASHINGTON ST
1,401,WASHINGTON ST
1,723,WASHINGTON ST
1,695,WASHINGTON ST
1,532,WASHINGTON ST
1,440,WASHINGTON ST
1,722,WASHINGTON ST
1,111,WASHINGTON ST
1,641,WASHINGTON ST
1,399,WASHINGTON ST
1,129,WASHINGTON ST
1,80,WASHINGTON ST
1,410,WASHINGTON ST
1,820,WASHINGTON ST
1,777,WASHINGTON ST
1,154,E 53 ST
1,342,E 53 ST
1,307,E 53 ST
1,247,E 53 ST
1,225,E 53 ST
1,307,E 53 ST
1,209,E 53 ST
1,425,E 53 ST
1,319,E 53 ST
1,10,E 53 ST
1,329,E 53 ST
1,310,E 53 ST
1,153,E 53 ST
1,252,E 53 ST
1,230,E 53 ST
1,12,E 53 ST
1,246,E 53 ST
1,10,E 53 ST
1,404,E 53 ST
1,413,E 53 ST
1,154,E 53 ST
1,336,E 53 ST
1,52,E 53 ST
1,304,E 53 ST
1,316,E 53 ST
1,347,E 53 ST
1,158,E 53 ST
1,411,E 53 ST
1,320,E 53 ST
1,236,E 53 ST
1,216,E 53 ST
1,325,E 104 ST
1,21,E 104 ST
1,106,E 104 ST
1,168,E 104 ST
1,166,E 104 ST
1,341,E 104 ST
1,337,E 104 ST
1,330,E 104 ST
1,185,E 104 ST
1,222,E 104 ST
1,102,E 104 ST
1,168,E 104 ST
1,166,E 104 ST
1,222,E 104 ST
1,305,E 104 ST
1,314,E 104 ST
1,6,E 68
1,85,DELANCY ST
1,36,DELANCY ST
1,150,DELANCY ST
1,106,DELANCY ST
1,12,DELANCY ST
1,125 REAR,CHRISTOPHER STR
1,142,E 65 ST
1,126,E 65 ST
1,307,E 65 ST
1,160,E 65 ST
1,338,E 65 ST
1,3,E 65 ST
1,128,E 65 ST
1,132,E 65 ST
1,115,E 65 ST
1,306,E 65 ST
1,250,E 65 ST
1,45,E 65 ST
1,323,E 65 ST
1,15,E 65 ST
1,334,E 65 ST
1,16,E 65 ST
1,6,E 65 ST
1,325,E 65 ST
1,401,E 65 ST
1,20,E 65 ST
1,150,E 65 ST
1,21,E 65 ST
1,113,E 65 ST
1,27,E 65 ST
1,152,E 65 ST
1,40,E 65 ST
1,304,E 65 ST
1,19,E 65 ST
1,200,E 65 ST
1,53,E 65 ST
1,435,E 65 ST
1,119,E 65 ST
1,51,E 42 ST
1,145,E 42 ST
1,139,E 42 ST
1,109,E 42 ST
1,302,E 42 ST
1,11,E 42 ST
1,205,E 42 ST
1,109,E 42 ST
1,348,E 42 ST
1,214,E 42 ST
1,71,E 42 ST
1,155,E 42 ST
1,51,E 42 ST
1,5,E 42 ST
1,201,E 42 ST
1,312,E 42 ST
1,100,E 42 ST
1,219,E 42 ST
1,110,E 42 ST
1,107,E 42 ST
1,229,E 42 ST
1,43,MARBLE HILL AV
1,36,MARBLE HILL AV
1,16,MARBLE HILL AV
1,127,MARBLE HILL AV
1,270,W 77 ST
1,315,W 77 ST
1,266,W 77 ST
1,233,W 77 ST
1,152,W 77 ST
1,44,W 77 ST
1,317,W 77 ST
1,323,W 77 ST
1,219,W 77 ST
1,64,W 77 ST
1,100,W 77 ST
1,262,W 77 ST
1,111,W 77 ST
1,22,W 77 ST
1,314,W 77 ST
1,45,TUDOR CITY PL
1,315,E 103 ST
1,299,E 103 ST
1,5,E 103 ST
1,313,E 103 ST
1,989,AVE OF THE AMER
1,111,WASHINGTON PL
1,2,WASHINGTON PL
1,26,WASHINGTON PL
1,75,WASHINGTON PL
1,12,WASHINGTON PL
1,18,WASHINGTON PL
1,3,WASHINGTON PL
1,109,WASHINGTON PL
1,78,WASHINGTON PL
1,80,WASHINGTON PL
1,73,WASHINGTON PL
1,64,WASHINGTON PL
1,74,WASHINGTON PL
1,110,WASHINGTON PL
1,10,WASHINGTON PL
1,21,WASHINGTON PL
1,9,WEEHAWKEN ST
1,235,E 22 ST
1,26,E 22 ST
1,28,E 22 ST
1,41,E 22 ST
1,157,E 22 ST
1,30,E 22 ST
1,201-203,E 22 ST
1,214,E 22 ST
1,161,E 22 ST
1,12,E 22 ST
1,24,E 22 ST
1,334,E 22 ST
1,111,E 22 ST
1,33,E 22 ST
1,144,E 22 ST
1,210,E 22 ST
1,36,E 22 ST
1,20,E 22 ST
1,34,E 22 ST
1,102,E 22 ST
1,13,E 22 ST
1,27,E 22 ST
1,152,E 22 ST
1,11,E 22 ST
1,316,E 22 ST
1,3,E 22 ST
1,320,E 22 ST
1,228,E 22 ST
1,45,E 85 ST
1,342,E 85 ST
1,106,E 85 ST
1,225,E 85 ST
1,132,E 85 ST
1,123,E 85 ST
1,516,E 85 ST
1,120,E 85 ST
1,511,E 85 ST
1,521B,E 85 ST
1,415,E 85 ST
1,7,E 85 ST
1,344,E 85 ST
1,330,E 85 ST
1,420,E 85 ST
1,408,E 85 ST
1,318,E 85 ST
1,111,E 85 ST
1,500,E 85 ST
1,234,E 85 ST
1,530,E 85 ST
1,445,E 85 ST
1,343,E 85 ST
1,448,E 85 ST
1,228,E 85 ST
1,340,E 85 ST
1,341,E 85 ST
1,146,E 85 ST
1,117,E 85 ST
1,413,E 85 ST
1,432,E 85 ST
1,8,E 85 ST
1,527,E 85 ST
1,300,E 85 ST
1,18,E 85 ST
1,104,E 85 ST
1,114,E 85 ST
1,411,E 85 ST
1,433,E 85 ST
1,216,E 85 ST
1,351,E 85 ST
1,400,E 85 ST
1,416,W 203 ST
1,111,CABRINI BLVD
1,282,CABRINI BLVD
1,45,CABRINI BLVD
1,45,CABRINI BLVD
1,220,CABRINI BLVD
1,360,CABRINI BLVD
1,106,CABRINI BLVD
1,5,CABRINI BLVD
1,100,CABRINI BLVD
1,567,W 170 ST
1,560,W 170 ST
1,551,W 170 ST
1,555,W 170 ST
1,624,W 170 ST
1,518,W 170 ST
1,516,W 170 ST
1,503,W 170 ST
1,51,WASHINGTON SQUARE SOUTH
1,166,W 22ND ST
1,20,W 22ND ST
1,400,W 22ND ST
1,50,MORNINGSIDE DRIVE
1,114,MORNINGSIDE DRIVE
1,54,MORNINGSIDE DRIVE
1,44,MORNINGSIDE DRIVE
1,100,MORNINGSIDE DRIVE
1,540,W 58 ST
1,50,W 58 ST
1,421,W 58 ST
1,106,W 58 ST
1,140,W 58 ST
1,100,W 58 ST
1,132,W 58 ST
1,308,W 58 ST
1,446,W 58 ST
1,534,W 58 ST
1,408,W 58 ST
1,334,W 58 ST
1,211,W 58 ST
1,148,W 58 ST
1,145,W 58 ST
1,4,W 58 ST
1,370,W 58 ST
1,312,W 58 ST
1,432,W 58 ST
1,118,W 58 ST
1,21,W 58 ST
1,304,W 58 ST
1,316,W 58 ST
1,410,W 58 ST
1,200,W 58 ST
1,158,W 58 ST
1,64,W 58 ST
1,462,W 58 ST
1,424,W 58 ST
1,538,W 58 ST
1,6,ST MARKS PL
1,115,ST MARKS PL
1,52,ST MARKS PL
1,119,ST MARKS PL
1,33,ST MARKS PL
1,30,ST MARKS PL
1,109,ST MARKS PL
1,79,ST MARKS PL
1,32,ST MARKS PL
1,44,ST MARKS PL
1,47,ST MARKS PL
1,69,ST MARKS PL
1,130,ST MARKS PL
1,128,ST MARKS PL
1,12,ST MARKS PL
1,14,ST MARKS PL
1,58,ST MARKS PL
1,133,E 73 ST
1,48,E 73 ST
1,25,E 73 ST
1,207,E 73 ST
1,126,E 73 ST
1,45,E 73 ST
1,182,E 73 ST
1,105,E 73 ST
1,155,E 73 ST
1,50,E 73 ST
1,51,E 73 ST
1,332,E 73 ST
1,223,E 73 ST
1,405,E 73 ST
1,112,E 73 ST
1,321,E 73 ST
1,115,E 73 ST
1,319,E 73 ST
1,122,E 73 ST
1,120,E 73 ST
1,250,E 73 ST
1,177,E 73 ST
1,7,E 73 ST
1,171,E 73 ST
1,5,E 73 ST
1,420,E 73 ST
1,226,E 73 ST
1,149,E 73 ST
1,38,E 73 ST
1,17,E 73 ST
1,24,E 73 ST
1,16,E 73 ST
1,211,E 73 ST
1,530,E 73 ST
1,210,E 73 ST
1,36,E 73 ST
1,341,E 73 ST
1,340,E 73 ST
1,109,E 73 ST
1,150,E 73 ST
1,178,E 73 ST
1,170,E 73 ST
1,14,E 73 ST
1,336,E 73 ST
1,304,E 73 ST
1,19,E 73 ST
1,231,E 73 ST
1,301,E 73 ST
1,136,E 73 ST
1,426,E 73 ST
1,206,E 73 ST
1,232,E 73 ST
1,116,E 73 ST
1,110,E 73 ST
1,121,E 73 ST
1,400,E 73 ST
1,81,MURRAY ST
1,25,MURRAY ST
1,45,MURRAY ST
1,50,MURRAY ST
1,47,MURRAY ST
1,51,MURRAY ST
1,18,MURRAY ST
1,49,MURRAY ST
1,2,MURRAY ST
1,83,MURRAY ST
1,71,MURRAY ST
1,17,MURRAY ST
1,41,MURRAY ST
1,24,MURRAY ST
1,23,MURRAY ST
1,6,MURRAY ST
1,101,MURRAY ST
1,37,MURRAY ST
1,22,MURRAY ST
1,19,MURRAY ST
1,200,MURRAY ST
1,69,MURRAY ST
1,53,MURRAY ST
1,67,MURRAY ST
1,353,W 117 ST
1,364,W 117 ST
1,304,W 117 ST
1,359,W 117 ST
1,264,W 117 ST
1,101,W 117 ST
1,371,W 117 ST
1,106,W 117 ST
1,280,W 117 ST
1,352,W 117 ST
1,303,W 117 ST
1,400,W 117 ST
1,279,W 117 ST
1,34,FLETCHER ST
1,401,W 205 ST
1,301,W 205 ST
1,137,W 19 ST
1,220,W 19 ST
1,247,W 19 ST
1,155,W 19 ST
1,274,W 19 ST
1,338,W 19 ST
1,140,W 19 ST
1,535,W 19 ST
1,49,W 19 ST
1,339,W 19 ST
1,438,W 19 ST
1,39,W 19 ST
1,39,W 19 ST
1,138,W 19 ST
1,448,W 19 ST
1,450,W 19 ST
1,151,W 19 ST
1,130,W 19 ST
1,435,W 19 ST
1,111,W 19 ST
1,148,W 19 ST
1,21,W 19 ST
1,341,W 19 ST
1,512,W 19 ST
1,432,W 19 ST
1,14,W 19 ST
1,37,W 19 ST
1,9,W 19 ST
1,35,W 19 ST
1,139,W 19 ST
1,27,W 19 ST
1,55,W 19 ST
1,31,W 19 ST
1,347,W 19 ST
1,53,W 19 ST
1,206,W 19 ST
1,685,FIFTH AV
1,936,FIFTH AV
1,476,FIFTH AV
1,895,FIFTH AV
1,815,FIFTH AV
1,105,FIFTH AV
1,563,FIFTH AV
1,140,FIFTH AV
1,857,FIFTH AV
1,510,FIFTH AV
1,49,FIFTH AV
1,30,FIFTH AV
1,973,FIFTH AV
1,2032,FIFTH AV
1,415,FIFTH AV
1,349,FIFTH AV
1,98,FIFTH AV
1,980,FIFTH AV
1,1080,FIFTH AV
1,230,FIFTH AV
1,41,FIFTH AV
1,10,FIFTH AV
1,993,FIFTH AV
1,77,FIFTH AV
1,720,FIFTH AV
1,620,FIFTH AV
1,402,FIFTH AV
1,610,FIFTH AV
1,101,FIFTH AV
1,385,FIFTH AV
1,531,FIFTH AV
1,1100,FIFTH AV
1,1428,FIFTH AV
1,990,FIFTH AV
1,174,FIFTH AV
1,461,FIFTH AV
1,9,FIFTH AV
1,267,FIFTH AV
1,35,FIFTH AV
1,1106,FIFTH AV
1,326,FIFTH AV
1,606,FIFTH AV
1,129,FIFTH AV
1,79,FIFTH AV
1,355,FIFTH AV
1,820,FIFTH AV
1,985,FIFTH AV
1,725,FIFTH AV
1,1130,FIFTH AV
1,206,FIFTH AV
1,693,FIFTH AV
1,574,FIFTH AV
1,489,FIFTH AV
1,424,FIFTH AV
1,142,W 143 ST
1,315,W 143 ST
1,504,W 143 ST
1,313,W 143 ST
1,103,W 143 ST
1,501,W 143 ST
1,523,W 143 ST
1,516,W 143 ST
1,502,W 143 ST
1,505,W 143 ST
1,515,W 143 ST
1,538,W 143 ST
1,617,W 143 ST
1,477,W 143 ST
1,615,W 143 ST
1,561,W 143 ST
1,500,W 143 ST
1,523,W 143 ST
1,610,W 143 ST
1,101,W 143 ST
1,531,W 143 ST
1,527,W 143 ST
1,114,W 143 ST
1,528,W 143 ST
1,115,AV C
1,319,AV C
1,183,AV C
1,40,AV C
1,175,AV C
1,43,AV C
1,99,AV C
1,66,AV C
1,277,AV C
1,110,AV C
1,189,AV C
1,89,AV C
1,309,AV C
1,15,AV C
1,157,AV C
1,49,AV C
1,281,AV C
1,125,E 12 ST
1,75,E 12 ST
1,48,E 12 ST
1,28,E 12 ST
1,60,E 12 ST
1,42,E 12 ST
1,225,E 12 ST
1,535,E 12 ST
1,656,E 12 ST
1,513,E 12 ST
1,650,E 12 ST
1,39,E 12 ST
1,44,E 12 ST
1,7,E 12 ST
1,508,E 12 ST
1,327,E 12 ST
1,327,E 12 ST
1,230,E 12 ST
1,349,E 12 ST
1,229,E 12 ST
1,111,E 12 ST
1,24,E 12 ST
1,500,E 12 ST
1,402,E 12 ST
1,36,E 12 ST
1,437,E 12 ST
1,34,E 12 ST
1,429,E 12 ST
1,520,E 12 ST
1,551,E 12 ST
1,222,E 12 ST
1,527,E 12 ST
1,37,E 12 ST
1,113,E 12 ST
1,304,E 12 ST
1,40,E 12 ST
1,139,E 12 ST
1,35,E 12 ST
1,417,E 12 ST
1,525,E 12 ST
1,331,E 12 ST
1,34 1/2,E 12 ST
1,222,E 12 ST
1,10,E 12 ST
1,32,E 12 ST
1,215,PEARL ST
1,77,PEARL ST
1,215,PEARL ST
1,84,PEARL ST
1,93,PEARL ST
1,58,PEARL ST
1,80,PEARL ST
1,375,PEARL ST
1,330,PEARL ST
1,464,PEARL ST
1,160,PEARL ST
1,128,PEARL ST
1,171,PEARL ST
1,32,PEARL ST
1,54,PEARL ST
1,122,E 18 ST
1,234,E 18 ST
1,33,E 18 ST
1,340,E 18 ST
1,18,E 18 ST
1,138,E 18 ST
1,340,E 18 ST
1,317,E 18 ST
1,224,E 18 ST
1,332,E 18 ST
1,208,E 18 ST
1,15,E 18 ST
1,130,E 18 ST
1,228,E 18 ST
1,123,E 18 ST
1,119,E 18 ST
1,567,W 183 ST
1,553,W 183 ST
1,560,W 183 ST
1,573,W 183 ST
1,562,W 183 ST
1,730,W 183 ST
1,731-735,W 183 ST
1,564,W 183 ST
1,558,W 183 ST
1,566,W 183 ST
1,520,W 183 ST
1,615,W 183 ST
1,35,WASHINGTON SQUARE W
1,33,WASHINGTON SQUARE W
1,29,WASHINGTON SQUARE W
1,31,WASHINGTON SQUARE W
1,32,WASHINGTON SQUARE W
1,37,WASHINGTON SQUARE W
1,504,W 47 ST
1,313,W 47 ST
1,50,W 47 ST
1,421,W 47 ST
1,1,W 47 ST
1,128,W 47 ST
1,132,W 47 ST
1,157,W 47 ST
1,62,W 47 ST
1,425,W 47 ST
1,54,W 47 ST
1,502,W 47 ST
1,441,W 47 ST
1,250,W 47 ST
1,44,W 47 ST
1,607,W 47 ST
1,517,W 47 ST
1,16,W 47 ST
1,456,W 47 ST
1,615,W 47 ST
1,503,W 47 ST
1,145,W 47 ST
1,530,W 47 ST
1,36,W 47 ST
1,605,W 47 ST
1,146,W 47 ST
1,13,W 47 ST
1,118,W 47 ST
1,440,W 47 ST
1,527,W 47 ST
1,21,W 47 ST
1,622,W 47 ST
1,267,W 47 ST
1,440,W 47 ST
1,30,W 47 ST
1,55,W 47 ST
1,132,W 47 ST
1,316,W 47 ST
1,31,W 47 ST
1,410,W 47 ST
1,601,W 47 ST
1,1,W 47 ST
1,320,W 47 ST
1,351,W 47 ST
1,67,W 47 ST
1,505,W 211 ST
1,514,W 211 ST
1,514,W 211 ST
1,37,W 32ND ST
1,139,W 32ND ST
1,38,W 32ND ST
1,315,W 70 ST
1,133,W 70 ST
1,257,W 70 ST
1,25,W 70 ST
1,45,W 70 ST
1,196,W 70 ST
1,201,W 70 ST
1,225,W 70 ST
1,30,W 70 ST
1,131,W 70 ST
1,115,W 70 ST
1,206,W 70 ST
1,138,W 70 ST
1,219,W 70 ST
1,255,W 70 ST
1,38,W 70 ST
1,12,W 70 ST
1,17,W 70 ST
1,24,W 70 ST
1,23,W 70 ST
1,33,W 70 ST
1,231,W 70 ST
1,210,W 70 ST
1,58,W 70 ST
1,341,W 70 ST
1,147,W 70 ST
1,150,W 70 ST
1,131,W 70 ST
1,118,W 70 ST
1,8,W 70 ST
1,27,W 70 ST
1,19,W 70 ST
1,18,W 70 ST
1,43,W 70 ST
1,55,W 70 ST
1,231,W 70 ST
1,65,W 70 ST
1,114,W 70 ST
1,200,W 70 ST
1,135,W 70 ST
1,100,W 70 ST
1,241,W 70 ST
1,135,W AV ST
1,89,W AV ST
1,26,PINE ST
1,56,PINE ST
1,88,PINE ST
1,18,PINE ST
1,60,PINE ST
1,50,PINE ST
1,428,W 163 ST
1,560,W 163 ST
1,652,W 163 ST
1,619,W 163 ST
1,600,W 163 ST
1,540,W 163 ST
1,455,W 163 ST
1,467,W 163 ST
1,544,W 163 ST
1,520,W 163 ST
1,535,W 163 ST
1,1,ASTOR PLAZA
1,2,BRDWAY TERRACE
1,7,BRDWAY TERRACE
1,2,GOLD ST
1,15,GOLD ST
1,100,GOLD ST
1,37-25,F D R DRIVE
1,2700,F D R DRIVE
1,23,E 127 ST
1,2,E 127 ST
1,26,E 127 ST
1,60,E 127 ST
1,12,E 127 ST
1,66,E 127 ST
1,22,E 127 ST
1,200,E 127 ST
1,72,E 127 ST
1,20,E 127 ST
1,64,E 127 ST
1,78,E 127 ST
1,230,E 127 ST
1,14,E 127 ST
1,22,E 127 ST
1,622,W 168 ST
1,700,W 168 ST
1,506,W 168 ST
1,514,W 168 ST
1,558,W 168 ST
1,601,W 168 ST
1,515,W 168 ST
1,515,W 168 ST
1,52,E END AV
1,81,E END AV
1,60,E END AV
1,45,E END AV
1,140,E END AV
1,30,E END AV
1,120,E END AV
1,44,E END AV
1,130,E END AV
1,59,E END AV
1,90,E END AV
1,61,E END AV
1,91,E END AV
1,29,E END AV
1,108,E END AV
1,72,E END AV
1,170,E END AV
1,21,E END AV
1,180,E END AV
1,40,E END AV
1,93,E END AV
1,80,E END AV
1,200,E END AV
1,44,E END AV
1,1,E END AV
1,100,E END AV
1,90,W BWAY
1,325,W BWAY
1,140,W BWAY
1,534,W BWAY
1,670,AVE OF AMERICAS
1,1095,AVE OF AMERICAS
1,1260,AVE OF AMERICAS
1,1241,AVE OF AMERICAS
1,2,ST NICHOLAS PL
1,83,ST NICHOLAS PL
1,48,ST NICHOLAS PL
1,66,ST NICHOLAS PL
1,80,ST NICHOLAS PL
1,2,ST NICHOLAS PL
1,47,ST NICHOLAS PL
1,30,ST NICHOLAS PL
1,300,W 54 ST
1,307,W 54 ST
1,311,W 54 ST
1,160,W 54 ST
1,321,W 54 ST
1,438,W 54 ST
1,39,W 54 ST
1,306,W 54 ST
1,511,W 54 ST
1,448,W 54 ST
1,7,W 54 ST
1,351,W 54 ST
1,442,W 54 ST
1,439,W 54 ST
1,61,W 54 ST
1,162,W 54 ST
1,33,W 54 ST
1,144,W 54 ST
1,433,W 54 ST
1,101,W 54 ST
1,159,W 54 ST
1,4,W 54 ST
1,203,W 54 ST
1,443,W 54 ST
1,511,W 54 ST
1,37,W 54 ST
1,439,W 54 ST
1,35,W 54 ST
1,619,W 54 ST
1,254,W 54 ST
1,43,W 54 ST
1,316,W 54 ST
1,241,W 54 ST
1,355,W 54 ST
1,31,W 54 ST
1,414,W 54 ST
1,1,W 54 ST
1,424,W 54 ST
1,143,W 54 ST
1,542,LA GUARDIA PL
1,487,LA GUARDIA PL
1,535,LA GUARDIA PL
1,311,W 126 ST
1,419,W 126 ST
1,56,W 126 ST
1,42,W 126 ST
1,155,W 126 ST
1,520,W 126 ST
1,49,W 126 ST
1,305,W 126 ST
1,123,W 126 ST
1,514,W 126 ST
1,7,W 126 ST
1,151,W 126 ST
1,169,W 126 ST
1,508,W 126 ST
1,63,W 126 ST
1,327,W 126 ST
1,61,W 126 ST
1,4,W 126 ST
1,77,W 126 ST
1,145,W 126 ST
1,101,W 126 ST
1,159,W 126 ST
1,163,W 126 ST
1,72,W 126 ST
1,127,W 126 ST
1,52,W 126 ST
1,19,W 126 ST
1,139,W 126 ST
1,55,W 126 ST
1,73,W 126 ST
1,79,W 126 ST
1,135,W 126 ST
1,435,W 126 ST
1,100,HAMILTON PL
1,52,HAMILTON PL
1,115,HAMILTON PL
1,94,HAMILTON PL
1,3,HAMILTON PL
1,50,HAMILTON PL
1,87,HAMILTON PL
1,51,HAMILTON PL
1,117,HAMILTON PL
1,110,HAMILTON PL
1,61,HAMILTON PL
1,92,8 AV
1,81,8 AV
1,2749,8 AV
1,2350,8 AV
1,2855,8 AV
1,225,8 AV
1,975,8 AV
1,393,8 AV
1,2890,8 AV
1,890,8 AV
1,2128,8 AV
1,2730,8 AV
1,741,8 AV
1,249A,8 AV
1,15,8 AV
1,530,8 AV
1,2099,8 AV
1,2494,8 AV
1,155,8 AV
1,634,8 AV
1,413,8 AV
1,584,8 AV
1,2272,8 AV
1,188,8 AV
1,13,8 AV
1,403,8 AV
1,2707,8 AV
1,580,8 AV
1,2459,8 AV
1,765,8 AV
1,2745,8 AV
1,788,8 AV
1,2092,8 AV
1,2215,8 AV
1,15,8 AV
1,2211-15,8 AV
1,785,8 AV
1,557,8 AV
1,2825,8 AV
1,165,8 AV
1,709,8 AV
1,2309,8 AV
1,771,8 AV
1,98,8 AV
1,405,8 AV
1,157,8 AV
1,103,8 AV
1,2894,8 AV
1,2262,8 AV
1,2101,8 AV
1,554,8 AV
1,553,8 AV
1,412,8 AV
1,197,8 AV
1,2126,8 AV
1,2847,8 AV
1,177,8 AV
1,38,8 AV
1,176,8 AV
1,2122,8 AV
1,383,8 AV
1,481,8 AV
1,2743,8 AV
1,732,8 AV
1,340,8 AV
1,825,8 AV
1,938,8 AV
1,537,8 AV
