building,counts
964 AV OF THE AMERICAS,4
78 10 AV,4
220 12 AV,4
1156 AV AV,4
157 VARICK ST,4
725 FIFTH AV,4
3679 BRDWAY,4
2130 7 AV,4
74 AV OF THE AMERICAS,4
407 W 13 ST,4
33 W 1 AV ST,4
2 W 2 AV ST,4
381 PARK AV SOUTH,4
31 JONES ST,4
130 BRADHURST AV,4
39 E 7 AV ST,4
222 W 14 ST,4
298 MULBERRY ST,4
487 BRDWAY,4
503 MAIN ST,4
20 W 22ND ST,4
206 EAS 95 ST,4
131 W 11 ST,4
2644 BRDWAY,4
18 HARRISON ST,4
42 LISPENARD ST,4
38 COOPER SQUARE,4
685 FIFTH AV,4
207 AV B,4
319 W 137 ST,4
727 5 AV,4
73 MAIDEN LANE,4
656 5 AV,3
43 W 5 AV ST,3
691 LEXINGTON AV,3
999 MADISON AV,3
180 WATER ST,3
158 W 27 ST,3
450 E 29 ST,3
373 PARK AV SOUTH,3
127 E 82 ST,3
720 MADISON AV,3
621 W 171 ST,3
54 E 64 ST,3
390 BRDWAY,3
628 BRDWAY,3
1479 YORK AV,3
36 W 48 ST,3
36 E 2 AV ST,3
101 MORNINGSIDE AV,3
122 E 7 AV ST,3
2930 BRDWAY,3
522 W 13 AV ST,3
410 WASHINGTON ST,3
28 E 29 ST,3
240 AV AV,3
58 AV A,3
315 W 39 ST,3
18 W 56 ST,3
4300 BRDWAY,3
228 W 4 AV ST,3
220 CENTRAL PARK SOUTH,3
335 E 46 ST,3
38 PARK ROW,3
214 W 24 ST,3
146 3 AV,3
33 E 36 ST,3
512 W 212 ST,3
67 ST NICHOLAS AV,3
25 W 56 ST,3
148 AV AV,3
122 W 26 ST,3
125 W 138 ST,3
47 W 14 ST,3
151 W 19 ST,3
308 W 9 AV ST,3
6 WASHINGTON SQUARE NORTH,3
25 COOPER SQUARE,3
212 E 1 AV ST,3
285 RIVERSIDE DRIVE,3
313 E 17 ST,3
231 W 142 ST,3
341 CONVENT AV,3
87 VANDAM ST,3
520 E 81 ST,3
71 COLUMBIA ST,3
22 W 4 AV ST,3
300 E 77 ST,3
178 DUANE ST,3
200 W 60 ST,3
197 E BRDWAY,3
723 ST NICHOLAS AV,3
105 E 22 ST,3
1 WARDS ISLAND,3
1789 BRDWAY,3
310 W 72ND ST,3
155 WOOSTER ST,3
652 HUDSON ST,3
286 3 AV,3
225 W 2 AV ST,3
129 E 38 ST,3
41 W 72 ST,3
218 E 72 ST,3
45 E 8 AV ST,3
34 W 8 AV ST,3
1134 YORK AV,3
69 5 AV,3
10 ST LUKES PL,3
13 CHRISTOPHER ST,3
707 BRDWAY,3
46 PEARL ST,3
174 AV A,3
101 W 23 ST,3
718 AV AV,3
214 E 21 ST,3
343 W ST,3
1623 3 AV,3
68 CHARLTON ST,3
235 W 23 ST,3
127 W 25 ST,3
40 W 61 ST,3
225 LAFAYETTE ST,3
3280 BRDWAY,3
281 CHURCH ST,3
538 W 58 ST,3
400 E 5 AV ST,3
350 W 21 ST,3
223 E 2ND ST,3
841 WASHINGTON ST,3
139 ELDRIDGE ST,3
1100 W 42 ST,3
693 W END AV,3
64 CHARLTON ST,3
10 W 5 AV ST,3
505 W 142 ST,3
2179 BRDWAY,3
1134 1 AV,3
314 GRAND ST,3
1283 2 AV,3
322 W 52 ST,3
32 E 6 AV ST,3
101 W 91 ST,3
121 E 7 AV ST,3
549 W 29 ST,3
735 W 24 ST,3
15 RIVINGTON ST,3
165 W 86 ST,3
542 BRDWAY,3
192 E 7 AV ST,3
150 BAXTER ST,3
91 MERCER ST,3
335 SPRING ST,3
960 AV AV,3
1752 PARK AV,3
865 1 AV,3
624 ST NICHOLAS AV,3
168 7 AV SOUTH,3
516 W 27 ST,3
270 W 119 ST,3
45 W 3 AV ST,3
304 E 65 ST,3
8 E 83 ST,3
463 W ST,3
25 CPW,3
201 W 57 ST,3
357 W 115 ST,3
318 W 115 ST,3
57 SPRING ST,3
56 PINE ST,3
431 W 34 ST,3
353 BOWERY,3
37 W 44 ST,3
23 E 2 AV ST,3
611 W 158 ST,3
104 2ND AV,3
311 W 10 AV ST,3
554 BROOME ST,3
546 W 207 ST,3
636 BRDWAY,3
350 W 124 ST,3
122 HILLSIDE AV,3
7 W 10 ST,3
182 E 95 ST,3
466 W 23 ST,3
33 THIRD AV,3
101 W END AV,3
228 FIRST AV,3
6 W 22 ST,3
255 E BRDWAY,3
605 WATER ST,3
231 E 87 ST,3
304 E 53 ST,3
230 RIVERSIDE DR,3
158 E 53 ST,3
306 W 3 AV ST,3
2121 BWAY,3
118 5 AV,3
121 E 2 AV ST,3
123 W 4 AV ST,3
70 BARUCH DRIVE,3
1481 BRDWAY,3
327 E 12 ST,3
219 BOWERY,3
321 E 47 ST,3
569 SEVENTH AV,3
2 TUDOR CITY PL,3
44 E BRDWAY,3
299 W 12 ST,3
309 E 49 ST,3
1784 BRDWAY,3
542 BWAY,3
51 GREENE ST,3
865 AMSTERDAM AV,3
117 BEEKMAN ST,3
224 RIVERSIDE DRIVE,3
146 W 25 ST,3
213 W 23 ST,3
153 E 67,3
610 E 83 ST,3
11 E 7 AV ST,3
2851 BRDWAY,3
19 COMMERCE ST,3
501 E 90 ST,3
60 W 142 ST,3
431 E 77 ST,3
201 E 63 ST,3
55 JOHN ST,3
137 WOOSTER ST,3
80 EIGHTH AV,3
3 SHERIDAN SQUARE,3
31 E 79 ST,3
533 W 48 ST,3
10 E 6 AV ST,3
321 E 96 ST,3
102 BRD ST,3
236 FIFTH AV,3
13 W 3 AV ST,3
153 MADISON AV,3
2283 3 AV,3
330 W 34 ST,3
210 LAFAYETTE ST,3
525 W 26 ST,3
433 E 82 ST,3
370 RIVERSIDE DR,3
16 E 6 AV ST,3
8 PETER COOPER RD,3
146 W 2 AV ST,3
99 WASHINGTON ST,3
133 E 5 AV ST,3
344 W 38 ST,3
277 CANAL ST,3
110 GREENWICH ST,3
351 W 42 ST,3
135 WILLIAM ST,3
549 AUDUBON AV,3
683 BRDWAY,3
47 E 4 AV ST,3
245 W 4 ST,3
69 MERCER ST,3
261 W 35 ST,3
426 E 58 ST,3
307 E 93 ST,3
1355 1 AV,3
312 W 37 ST,3
621 W 42 ST,3
415 W 44 ST,3
290 RIVERSIDE DRIVE,3
1152 YORK AV,3
220 W 133 ST,3
137 W 25 ST,3
245 LEXINGTON AV,3
316 E 72ND ST,3
30 W 46 ST,3
22 W 38 ST,3
201 CONVENT AV,3
236 E 77 ST,3
114 W 1 AV ST,3
1431 2 AV,3
505 E 7 AV ST,3
34 W 32 ST,3
314 E 78 ST,3
129 W 29 ST,3
256 W 72 ST,3
122 5 AV,3
4168 BRDWAY,3
156 W 124 ST,3
15 E 7 AV ST,3
525 PARK AV,3
1895 AMSTERDAM AV,3
210 E BRDWAY,3
159 E 7 AV ST,3
119 W 25 ST,3
50 VANDERBILT AV,3
64 MADISON AV,3
72 WALKER ST,3
445 E 86 ST,3
645 W END AV,3
40 W 46 ST,3
61 PARK AV SOUTH,3
2825 8 AV,3
509 W 42 ST,3
233 W 7 AV ST,3
253 W 47 ST,3
245 W 2 AV ST,3
675 W END AV,3
122 CHRISTOPHER ST,3
600 AV AV,3
1571 BRDWAY,3
37 W 8 AV ST,3
1401 YORK AV,3
57 W 55 ST,3
181 BRDWAY,3
122 AMSTERDAM AV,3
226 E 106 ST,3
320 E 58 ST,3
564 W 25 ST,3
407 E 5 AV ST,3
351 E 23 ST,3
73 GREENE ST,3
55 HUDSON ST,3
30 CARMINE ST,3
25 W 6 AV ST,3
547 GREENWICH ST,3
829 PARK AV,3
46 PARK AV,3
1781 FIRST AV,3
235 E 34 ST,3
57 LEONARD ST,3
530 BWAY,3
137 W 12 ST,3
200 E 24 ST,3
7 W 51 ST,3
38 E 63 ST,3
200 W 5 AV ST,3
152 W 26 ST,3
6 LIBERTY PL,3
134 W HOUSTON ST,3
24 E 39 ST,3
7 CLINTON ST,3
169 E 86 ST,3
600 W 59 ST,3
19 E 9 AV ST,3
21 E 16 ST,3
10 COLUMBUS CIRCLE,3
219 E 4 AV ST,3
301 E 50 ST,3
2 PARK PL,3
139 FRANKLIN ST,3
307 CANAL ST,3
498 BROOME ST,3
4101 BRDWAY,3
9 MORTON ST,3
13 E 1 AV ST,3
223 E 117 ST,3
1 MONROE ST,3
158 1 AV,3
205 HENRY ST,3
179 FRANKLIN ST,3
15 FULTON ST,3
304 E 41 ST,3
41 NORTH MOORE ST,3
4 E 7 AV ST,3
536 W 27 ST,3
46 COOPER SQUARE,3
214 W 3 AV ST,3
10 CATHERINE SLIP,3
2 E 7 AV ST,3
1564 2 AV,3
40 MADISON AV,3
1214 BRDWAY,3
549 W 2 AV ST,3
245 W 99 ST,3
45 E END AV,3
52 THOMPSON ST,3
16 GRAMERCY PARK SOUTH,3
106 E 38 ST,3
281 1 AV,3
1080 FIFTH AV,3
401 WASHINGTON ST,3
870 MADISON AV,3
259 W 3 AV ST,3
321 W 35 ST,3
34 W 1 AV ST,3
390 RIVERSIDE DR,3
860 BWAY,3
150 E 50 ST,3
66 E 98 ST,3
423 W 5 AV ST,3
133 W 31 ST,3
224 AV AV,3
46 W 111 ST,3
138 E 18 ST,3
735 ST NICHOLAS AV,3
127 W 141 ST,3
8 E 66 ST,3
44 W 62 ST,3
232 7 AV,3
430 W 54 ST,3
28 E 40 ST,3
790 RIVERSIDE DR,3
820 RIVERSIDE DRIVE,3
161 W 72 ST,3
167 E 61 ST,3
408 GREENWICH ST,3
57 W 3 AV ST,3
101 W 25 ST,3
5 TUDOR CITY PL,3
301 W 24 ST,3
126 W 46 ST,3
111 W 14 ST,3
1411 AV AV,3
348 W 47 ST,3
5 DEY ST,3
39 ELDRIDGE ST,3
174 W 8 AV ST,3
465 W 125 ST,3
429 E 52 ST,3
713 8 AV,3
257 W 88 ST,3
43 E 5 AV ST,3
345 GRAND ST,3
7 GOUVERNEUR SLIP E,3
401 W 116 ST,3
264 LEXINGTON AV,3
104 JOHN ST,3
600 W 157 ST,3
21 E 2 AV ST,3
138 DUANE ST,3
401 E 74 ST,3
49 EDGECOMBE AV,3
4140 BWAY,3
92 ST NICHOLAS AV,3
30 AV AV,3
720 RIVERSIDE DRIVE,3
235 FOURTH AV,3
1651 BWAY,3
923 E 49 ST,3
39 W 2 AV ST,3
412 E 64 ST,3
9 W 1 AV ST,3
788 COLUMBUS AV,3
584 BRDWAY,3
333 PEARL ST,3
14 E 72ND ST,3
4 WHITE ST,3
1890 LEXINGTON AV,3
193 FT WASHINGTON AV,3
500 W END AV,3
277 W 4 ST,3
204 BRDWAY,3
473 E 116 ST,3
3015 BRDWAY,3
2 COOPER SQUARE,3
1567 BRDWAY,3
67 W 4 AV ST,3
30 E 31 ST,3
174 HUDSON ST,3
776 3 AV,3
417 W 120 ST,3
969 LEXINGTON AV,3
341 MADISON AV,3
185 FRANKLIN ST,3
260 PARK AV SOUTH,3
1101 MADISON AV,3
5 BEEKMAN ST,3
25 MERCER ST,3
73 BANK ST,3
480 ST NICHOLAS AV,3
42 W 33 ST,3
100 WASHINGTON SQ E,3
160 E 125 ST,3
264 RIVERSIDE DR,3
2170 BRDWAY,3
131 AVE B,3
10 E 15 ST,3
534 W 5 AV ST,3
120 E 90 ST,3
25 PARK AV,3
34 RIVERSIDE DRIVE,3
788 BRDWAY,3
369 W 51 ST,3
137 DUANE ST,3
141 W 7 AV ST,3
65 W 96 ST,3
43 W 22ND ST,3
1125 PARK AV,3
203 W 146 ST,3
978 2 AV,3
102 FULTON ST,3
27 UNION SQUARE W,3
514 W 49 ST,3
101 LENOX AV,3
24 W 4 AV ST,3
95 HENRY ST,3
460 GRAND ST,3
880 BRDWAY,3
544 W 38 ST,3
75 SPRING ST,3
826 COLUMBUS AV,3
362 AV AV,3
200 E 27 ST,3
200 E 5 ST,3
2609 BWAY,3
34 CENTRAL PARK SOUTH,3
60 GRAND ST,3
815 PARK AV,3
368 10 AV,3
1251 AV AV,3
692 BWAY,3
594 AV AV,3
511 W 2 AV ST,3
229 W 60 ST,3
325 E 79 ST,3
4172 BRDWAY,3
638 W END AV,3
26 E 60 ST,3
344 E 7 AV ST,3
229 W 10 AV ST,3
128 E 80 ST,3
90 MADISON AV,3
464 HUDSON ST,3
9 W 3 AV ST,3
336 MADISON AV,3
2211 3 AV,3
5 E 1 AV ST,3
605 E 9 ST,3
317 W 8 AV ST,3
401 E 86 ST,3
200 W END AV,3
242 E 1 AV ST,3
453 W 37 ST,3
38 W 36 ST,3
323 W 104 ST,3
3841 BRDWAY,3
450 W 14 ST,3
46 E 66 ST,3
56 GREENWICH ST,3
160 W 71 ST,3
341 W 88 ST,3
52 DUANE ST,3
413 W 34 ST,3
1330 5 AV,3
127 W 7 AV ST,3
261 W 34 ST,3
131 E 5 AV ST,3
325 10 AV,3
14 W 10 ST,3
115 LENOX AV,3
16 LEONARD ST,3
365 LEXINGTON AV,3
170 W 78 ST,3
1130 AV AV,3
433 AV AV,3
126 E 131 ST,3
573 BRDWAY,3
404 E 51 ST,3
677 AV AV,3
533 GREENWICH ST,3
222 W 139 ST,3
965 COLUMBUS AV,3
1428 FIFTH AV,3
234 E 118 ST,3
55 W 1 AV ST,3
40 W 225 ST,3
207 E 36 ST,3
813 PARK AV,3
182 BRDWAY,3
151 E 8 AV ST,3
2 BRADHURST AV,3
41 WHITE ST,3
40 E 2 AV ST,3
131 W 135 ST,3
506 E 7 AV ST,3
346 E 7 AV ST,3
116 E 6 AV ST,3
136 W 2 AV ST,3
306 MOTT ST,3
830 5 AV,3
437 MANHATTAN AV,3
540 W 38 ST,3
252 7 AV,3
51 HAMILTON PL,3
200 E END AV,3
215 E 60 ST,3
174 DUANE ST,3
214 W 80 ST,3
117 HUDSON ST,3
37 W 5 AV ST,3
11 W 39 ST,3
418 MADISON AV,3
68 W 10 ST,3
80 BRDWAY,3
304 CANAL ST,3
17 E 9 AV ST,3
328 W 8 AV ST,3
2034 ADAM C POWELL BLVD,3
111 W 4 AV ST,3
535 E 80 ST,3
324 W 10 AV ST,3
159 W 25 ST,3
115 W 28 ST,3
7 E 1 AV ST,3
11 BEACH ST,3
170 ELDRIDGE ST,3
3703 10 AV,3
537 W 27 ST,3
74 PARK AV,3
70 ELIZABETH ST,3
495 BRDWAY,3
470 SEVENTH AV,3
1120 PARK AV,3
650 FT WASHINGTON AV,3
285 RIVERSIDE DR,3
105 NASSAU ST,3
552 AVE OF AMERICAS,3
150 W 22 ST,3
470 BROOME ST,3
18 W 1 AV ST,3
356 E 8 ST,3
28 W 22ND ST,3
404 PARK AV SOUTH,3
210 W 109 ST,3
220 E 63 ST,3
1025 2ND AV,3
321 W 11 ST,3
31 E 32ND ST,3
206 ADAM C POWELL BLVD,3
117 W 141 ST,3
25 W HOUSTON ST,3
1210 2 AV,3
444 W 45 ST,3
179 BENNETT AV,3
137 E 44 ST,3
202 W 4 AV ST,3
42 CLINTON ST,3
1330 1 AV,3
128 PRINCE ST,3
12 WASHINGTON PL,3
478 RIVERSIDE DRIVE,3
124 E 24 ST,3
515 W 143 ST,3
277 AV C,3
106 E 3 AV ST,3
108 E 8 AV ST,3
311 AV AV,3
201 E 28 ST,3
503 W 133 ST,3
2879 BRDWAY,3
25 W 5 AV ST,3
546 2 AV,3
60 BRDWAY,3
572 W 14 AV ST,3
191 9 AV,3
2 HORATIO ST,3
1153 PARK AV,3
422 E 92 ST,3
543 W 25 ST,3
164 E 87 ST,3
15 ESSEX ST,3
307 W 93 ST,3
79 PINE ST,3
500 E 62 ST,3
35 W 33 ST,3
51 MADISON AV,3
407 BROOME ST,3
124 W 16 ST,3
1061 LEXINGTON AV,3
115 WATTS ST,3
48 E 2 AV ST,3
118 W 22 ST,3
1700 FIRST AV,3
667 WASHINGTON ST,3
512 BRDWAY,3
128 CHAMBERS ST,3
96 LENOX AV,3
15 E 62ND ST,3
101 E 14 ST,3
209 W 138 ST,3
67 W 47 ST,3
621 W 46 ST,3
238 W 65 ST,3
6 W 32 ST,3
275 CHERRY ST,3
29 PECK SLIP,3
57 W 8 ST,3
1992 BWAY,3
218 2 AV,3
477 10 AV,3
155 8 AV,3
271 E 78 ST,3
275 PLEASANT AV,3
42 E 69 ST,3
243 W 52 ST,3
1334 AV AV,3
457 W 166 ST,3
80 JOHN ST,3
1441 3 AV,3
208 W 23 ST,3
222 W END AV,3
240 W 35 ST,3
238 E 24 ST,3
81 EIGHTH AV,3
771 6 AV,3
41 W 9 AV ST,3
482 W BRDWAY,3
248 W 80 ST,3
334 E 9 ST,3
73 W 55 ST,3
152 W 25 ST,3
415 W 34 ST,3
201 W 17 ST,3
124 W 29 ST,3
346 W 37 ST,3
3333D BRDWAY,3
42 GREENE ST,3
136 W 21 ST,3
400 CLINTON ST,3
31 E 30 ST,3
1604 3 AV,3
79 CROSBY ST,3
31 BOND ST,3
25 W 132 ST,3
660 1 AV,3
9 E 3 AV ST,3
92 DELANCEY ST,3
236 W 2 AV ST,3
630 W 5 AV ST,3
529 W 29 ST,3
394 BRDWAY,3
23 MT MORRIS PARK W,3
326 FIFTH AV,3
120 E 87 ST,3
40 E 9 ST,3
27 W 19 ST,3
420 E 92 ST,3
306 W 9 AV ST,3
50 ASTOR PL,3
20 E 72 ST,3
2 W 64 ST,3
32 W 111 ST,3
153 HUDSON ST,3
110 5 AV,3
306 W 52 ST,3
101 MAIDEN LANE,3
335 BRDWAY,3
383 LAFAYETTE ST,3
125 E 2 AV ST,3
25 MT MORRIS PARK W,3
333 E 56 ST,3
181 W 4 ST,3
117 W 7 AV ST,3
304 W 144 ST,3
595 COLUMBUS AV,3
553 8 AV,3
401 WALKER ST,3
46 W 29 ST,3
129 FRONT ST,3
44 W 46 ST,3
132 NASSAU ST,3
245 CANAL ST,3
129 3 AV,3
524 11 AV,3
400 E 90 ST,3
508 W 126 ST,3
152 W 106 ST,3
1829 LEXINGTON AV,3
49 5 AV,3
34 MARKET ST,3
187 LENOX AV,3
696 BRDWAY,3
203 W 90 ST,3
330 E 17 ST,3
260 W 36 ST,3
154 3 AV,3
549 W 52 ST,3
13 E 4 AV ST,3
72 LEONARD ST,3
249 8 AV,3
60 THOMPSON ST,3
207 W 123 ST,3
411 W 24 ST,3
525 W 50 ST,3
11 WAVERLY PL,3
96 SPRING ST,3
56 NORTH MOORE ST,3
126 MULBERRY ST,3
424 W 58 ST,3
450 WASHINGTON ST,3
33 W 2 AV ST,3
33 W 34 ST,3
10 LEXINGTON AV,3
210 E 33 ST,3
171 E 74 ST,3
681 MAIN ST,3
25 E 35 ST,3
59 AUDUBON AV,3
180 HESTER ST,3
106 FULTON ST,3
331 E 1 AV ST,3
264 WATER ST,3
501 E 8 AV ST,3
2040 8 AV,3
130 E 92 ST,3
238 WASHINGTON SQUARE S,3
7 E 13 ST,3
275 ST NICHOLAS AV,3
953 3 AV,3
60 W 76 ST,3
591 BRDWAY,3
413 GREENWICH ST,3
656 BRDWAY,3
261 SEAMAN AV,3
459 W 46 ST,3
1646 AV AV,3
111 W 19 ST,3
109 E 56 ST,3
300 E 54 ST,3
528 W 38 ST,3
123 W 79 ST,3
61 ELLWOOD ST,3
214 W 43 ST,3
337 E 64 ST,3
22 WARREN ST,3
748 SECOND AV,3
251 W 18 ST,3
356 CENTRAL PK W,3
8 STONE ST,3
62 GREENWICH AV,3
27 E 75 ST,3
420 W 23 ST,3
620 LENOX AV,3
1998 SECOND AV,3
25 CHURCH ST,3
257 W 73 ST,3
119 E 20 ST,3
68 E 1 ST,3
597 MADISON AV,3
431 W 37 ST,3
162 SECOND AV,3
1425 AMSTERDAM AV,3
133 W 19 ST,3
2460 BRDWAY,3
300 W END AV,3
962 MADISON AV,3
366 MADISON AV,3
1114 MADISON AV,3
258 BWAY,3
103 E BRDWAY,3
915 W END AV,3
11 W 1 AV ST,3
1590 MADISON AV,3
455 E 86 ST,3
471 W END AV,3
183 E BRDWAY,3
338 E 23 ST,3
351 E 84 ST,3
31 PARK ROW,3
87 NASSAU ST,3
205 E 86 ST,3
221 E 10 ST,3
414 W 127 ST,3
8 E 7 AV ST,3
349 5 AV,3
35 SUTTON PL,3
465 CENTRAL PARK W,3
3333B BRDWAY,3
40 W 57 ST,3
508 W 26 ST,3
300 E 46 ST,3
56 PARK AV,3
48 W 22 ST,3
1745 FIRST AV,3
67 VESTRY ST,3
285 CENTRAL PK W,3
640 BRDWAY,3
37 W 22 ST,3
305 E 45 ST,3
505 W END AV,3
401 E 89 ST,3
180 ST NICHOLAS AV,3
159 W 145 ST,3
202 W 24 ST,3
150 W 17 ST,3
945 5 AV,3
8 W 13 ST,3
65 CENTRAL PARK W,3
689 FT WASHINGTON AV,3
613 9 AV,3
403 E 7 AV ST,3
213 W 3 AV ST,3
260 W 153 ST,3
495 W 186 ST,3
1766 2 AV,3
229 E 6 AV ST,3
48 W 46 ST,3
2309 BRDWAY,3
561 10 AV,3
487 AV OF AMERICAS,3
120 W 21 ST,3
207 E 94 ST,3
34 W 32ND ST,3
186 W 80 ST,3
353 FT WASHINGTON AV,3
278 GREENWICH ST,3
42 WOOSTER ST,3
1232 BRDWAY,3
20 MOTT ST,3
17 HUBERT ST,3
201 E 87 ST,3
350 E 82 ST,3
214 W 42 ST,3
221 E 36 ST,3
202 W 148 ST,3
100 W 5 AV ST,3
325 NORTH END AV,3
1871 BRDWAY,3
70 W 3 AV ST,3
151 W 3 AV ST,3
180 CHRISTOPHER ST,3
940 MADISON AV,3
4 TARAS SHEVCHENKO PL,3
180 10 AV,3
15 E 32ND ST,3
214 E 2 AV ST,3
157 W 7 AV ST,3
60 RIVERSIDE DRIVE,3
459 BRDWAY,3
71 GRAND ST,3
400 MANHATTAN AV,3
870 ST NICHOLAS AV,3
150 E 72ND ST,3
233 W 133 ST,3
205 W 75 ST,3
250 W 54 ST,3
13 ASTOR PL,3
1 HORATIO ST,3
319 SPRING ST,3
305 E 47 ST,3
48 E 7 AV ST,3
849 AV AV,3
104 E 57 ST,3
29 W 36 ST,3
155 E 3 AV ST,3
687 LEXINGTON AV,3
324 W 8 AV ST,3
2 9 AV,3
245 W 34 ST,3
352 W 22 ST,3
111 W 104 ST,3
143 AVE B,3
27 W 2 AV ST,3
360 E 57 ST,3
303 10 AV,3
614 GREENWICH ST,3
2289 5 AV,3
28 W 25 ST,3
400 W 155 ST,3
523 W 125 ST,3
153 AV AV,3
12 W 107 ST,3
226 W 13 ST,3
190 CLAREMONT AV,3
604 AV AV,3
304 MULBERRY ST,3
536 BRDWAY,3
537 E 70 ST,3
2321 BWAY,3
10 W 49 ST,3
189 MADISON AV,3
1440 AMSTERDAM AV,3
523 MADISON AV,3
1635 LEXINGTON AV,3
110 E 13 ST,3
475 W 57 ST,3
515 W END AV,3
82 BEAVER ST,3
79 PEARL ST,3
404 E 66 ST,3
209 E 51 ST,3
285 LEXINGTON AV,3
263 3 AV,3
550 5 AV,3
108 W 24 ST,3
851 W END AV,3
250 HUDSON ST,3
50 W ST,3
86 CENTRAL PK W,3
314 W 14 ST,3
55 W 45 ST,3
878 PARK AV,3
102 BRADHURST AV,3
436 E 83 ST,3
144 E 48 ST,3
277 BRDWAY,3
82 WASHINGTON SQUARE E,3
118 CENTRAL PK SO,3
1 W 88 ST,3
314 E 100 ST,3
815 6 AV,3
35 W 37 ST,3
2254 5 AV,3
534 W 187 ST,3
25 BATTERY PL,3
27 W 57 ST,3
258 W 23 ST,3
29 9 AV,3
127 W 82 ST,3
28-32 OLD SLIP,3
592 SEVENTH AV,3
333 W 17 ST,3
1970 7 AV,3
31 UNION SQ W,3
321 W 38 ST,3
1600 BRDWAY,3
210 STANTON ST,3
21 W ST,3
2333 BWAY,3
445 E 9 ST,3
90 FRANKLIN ST,3
243 W 111 ST,3
30 W 2 AV ST,3
16 E 4 AV ST,3
339 E 21 ST,3
27 E 35 ST,3
36 W 3 AV ST,3
22 E 8 AV ST,3
1125 MADISON AV,3
311 W 141 ST,3
428 GREENWICH ST,3
95 E 7 ST,3
13 E 54 ST,3
356 W 36 ST,3
30 BRD ST,3
102 E 7 AV ST,3
480 RIVERSIDE DR,3
444 E 68 ST,3
24 W 57 ST,3
200 E 30 ST,3
308 W 127 ST,3
301 E 39 ST,3
421 W 204 ST,3
320 W 8 AV ST,3
1239 MADISON AV,3
35 WORTH ST,3
4 E 8 AV ST,3
464 W 44 ST,3
21 W 37 ST,3
347 W 36 ST,3
15 GOLD ST,3
237 W 43 ST,3
225 MADISON AV,3
237 E 116 ST,3
311 E 25 ST,3
534 11 AV,3
240 E 23 ST,3
623 HUDSON ST,3
516 W 169 ST,3
257 LEXINGTON AV,3
588 BRDWAY,3
461 10 AV,3
1264 LEXINGTON AV,3
18 BEAVER ST,3
733 AMSTERDAM AV,3
100 ORCHARD ST,3
409 W 14 ST,3
265 CHERRY ST,3
333 HUDSON ST,3
124 W 23 ST,3
90 BEEKMAN ST,3
255 BLEECKER ST,3
3 MERCER ST,3
3671 BRDWAY,3
323 W 39 ST,3
525 W END AV,3
36 EXCHANGE PL,3
3149 BRDWAY,3
561 BRDWAY,3
517 W 45 ST,3
501 LEXINGTON AV,3
36 DELANCEY ST,3
20 VESEY ST,3
41 W 8 AV ST,3
200 11 AV,3
90 MAIDEN LANE,3
43 W 1 AV ST,3
10 GREENE ST,3
56 W 4 AV ST,3
2108 AMSTERDAM AV,3
2 BEEKMAN PL,3
243 W 10 ST,3
1181 YORK AV,3
476 BRDWAY,3
361 E 76 ST,3
827 3 AV,3
43 W 64 ST,3
192 LEXINGTON AV,3
38 E 32ND ST,3
243 E 24 ST,3
30 W 7 AV ST,3
213 TARAS SHEVCHENKO PL,3
69 GREENE ST,3
442 W 49 ST,3
1 W 12 ST,3
176 VARICK ST,3
151 W 17 ST,3
6 W 37 ST,3
553 W END AV,3
79 SPRING ST,3
964 AMSTERDAM AV,3
71 WADSWORTH TERRACE,3
510 W 52 ST,3
115 W 109 ST,3
755 10 AV,3
446 FT WASHINGTON AV,3
350 W 39 ST,3
212 E 44 ST,3
652 BRDWAY,3
2441 BWAY,3
170 W 72 ST,3
304 PARK AVE SO,3
518 W 26 ST,3
447 W 1 AV ST,3
1100 FIFTH AV,3
13 W 39 ST,3
412 W 46 ST,3
9 WEEHAWKEN ST,3
163 E 116 ST,3
41 COOPER SQUARE,3
153 MERCER ST,3
238 W 73 ST,3
343 RIVERSIDE DRIVE,3
121 W 2 AV ST,3
242 E 80 ST,3
699 BRDWAY,3
28 5 AV,3
54 W 56 ST,3
235 W 10 AV ST,3
230 W 101 ST,3
169 FRANKLIN ST,3
345 W 19 ST,3
144 W 3 AV ST,3
345 E 56 ST,3
78 READE ST,3
2123 AMSTERDAM AV,3
442 W 22 ST,3
16 MORRIS ST,3
114 E 7 AV ST,3
798 1 AV AV,3
833 5 AV,3
611 W 14 AV ST,3
330 E 24 ST,3
662 LEXINGTON AV,3
90 W ST,3
239 E 79 ST,3
612 E 1 AV ST,3
6 E 7 AV ST,3
56 W 11 ST,3
601 W 14 AV ST,3
305 BWAY,3
339 E 28 ST,3
256 BRDWAY,3
132 CLAREMONT AV,3
103 WAVERLY PL,3
1708 BWAY,3
648 BRDWAY,3
414 W 34 ST,3
214 W HOUSTON ST,3
400 E 84 ST,3
16 W 61 ST,3
444 E 13 ST,3
224 E 47 ST,3
110 W 32 ST,3
79 E 2 ST,3
777 EIGHTH AV,3
181 SULLIVAN ST,3
902 2 AV,3
147 W 71 ST,3
2824 BRDWAY,3
11 E 22 ST,2
11 E 84 ST,2
307 MOTT ST,2
206 W 78 ST,2
163 E 70 ST,2
120 W 8 AV ST,2
853 ST NICHOLAS AV,2
202 W 146 ST,2
1 MAIDEN LANE,2
3161 BRDWAY,2
201 W 145 ST,2
552 AV AV,2
21 W 95 ST,2
20 E 6 AV ST,2
