boro,door_number,street_address
3,7206,3 AV
3,5622,3 AV
3,6819,3 AV
3,850,3 AV
3,6818,3 AV
3,7908,3 AV
3,536,3 AV
3,7118,3 AV
3,8901,3 AV
3,7911,3 AV
3,774,3 AV
3,408,3 AV
3,7905,3 AV
3,8918,3 AV
3,294,3 AV
3,999,3 AV
3,7605,3 AV
3,87,3 AV
3,312,3 AV
3,4612,3 AV
3,7816,3 AV
3,7702,3 AV
3,8618,3 AV
3,830,3 AV
3,4308,3 AV
3,4404,3 AV
3,493,3 AV
3,7013,3 AV
3,457,3 AV
3,360,3 AV
3,5024,3 AV
3,487,3 AV
3,5202,3 AV
3,7622,3 AV
3,9113,3 AV
3,6927,3 AV
3,7517,3 AV
3,182,3 AV
3,6920,3 AV
3,452,3 AV
3,9515,3 AV
3,514,3 AV
3,7524,3 AV
3,980,3 AV
3,7022,3 AV
3,4002,3 AV
3,59,3 AV
3,4604,3 AV
3,8320,3 AV
3,8115,3 AV
3,7813,3 AV
3,892,3 AV
3,285,3 AV
3,4410,3 AV
3,442,3 AV
3,6812,3 AV
3,9305,3 AV
3,8313,3 AV
3,4826,3 AV
3,7602,3 AV
3,4522,3 AV
3,5566,KINGSHIGHWAY
3,30,W BRIGHTON AV
3,221,MC KIBBIN ST
3,3103,CROPSEY AV
3,2539,CROPSEY AV
3,2802,CROPSEY AV
3,1865,CROPSEY AV
3,2629,CROPSEY AV
3,2034,CROPSEY AV
3,2266,CROPSEY AV
3,2300,CROPSEY AV
3,2652,CROPSEY AV
3,2076,CROPSEY AV
3,2056,CROPSEY AV
3,2036,CROPSEY AV
3,2255,CROPSEY AV
3,2424,CROPSEY AV
3,2078,CROPSEY AV
3,2282,CROPSEY AV
3,2064,CROPSEY AV
3,2058,CROPSEY AV
3,2630,CROPSEY AV
3,2038,CROPSEY AV
3,2044,CROPSEY AV
3,2313,CROPSEY AV
3,2074,CROPSEY AV
3,2424,CROPSEY AV
3,23,SIDNEY PL
3,49,SIDNEY PL
3,18,SIDNEY PL
3,364,PALMETTO ST
3,231,PALMETTO ST
3,85,PALMETTO ST
3,120,PALMETTO ST
3,42,PALMETTO ST
3,222,PALMETTO ST
3,368,PALMETTO ST
3,140,PALMETTO ST
3,181,PALMETTO ST
3,6,MARTENSE ST
3,130,MARTENSE ST
3,291,MARTENSE ST
3,12,MARTENSE ST
3,30,MARTENSE ST
3,41,MARTENSE ST
3,110,MARTENSE ST
3,61,MARTENSE ST
3,54,MARTENSE ST
3,112,BATTERY AV
3,2950,W 35 ST
3,38,CATHERINE ST
3,11,CATHERINE ST
3,641,E 26 ST
3,1543,E 26 ST
3,559,E 26 ST
3,554,E 26 ST
3,2167,E 26 ST
3,301,E 26 ST
3,2810,E 26 ST
3,411,E 26 ST
3,2626,E 26 ST
3,532,E 26 ST
3,230,E 26 ST
3,2628,E 26 ST
3,425,E 26 ST
3,275,BAY 37 ST
3,20,SUMNER PL
3,47,FURMAN AV
3,47,FURMAN AV
3,1607,BURNETT ST
3,2240,BURNETT ST
3,2220,BURNETT ST
3,2260,BURNETT ST
3,136,DOUGLAS ST
3,195,DOUGLAS ST
3,351,DOUGLAS ST
3,1213,E 24 ST
3,1525,E 24 ST
3,1229,E 24 ST
3,675,E 24 ST
3,220,THROOP AV
3,582,THROOP AV
3,299,THROOP AV
3,376,THROOP AV
3,196,THROOP AV
3,386,THROOP AV
3,78,THROOP AV
3,49,THROOP AV
3,2,THROOP AV
3,115,THROOP AV
3,485,THROOP AV
3,460,THROOP AV
3,534,THROOP AV
3,59,THROOP AV
3,423,THROOP AV
3,380,THROOP AV
3,164,THROOP AV
3,345,THROOP AV
3,385,THROOP AV
3,285,THROOP AV
3,374,THROOP AV
3,174,THROOP AV
3,336,THROOP AV
3,383,THROOP AV
3,231,THROOP AV
3,619,THROOP AV
3,417,THROOP AV
3,200,THROOP AV
3,353,4 AV
3,5702,4 AV
3,738,4 AV
3,6816,4 AV
3,4909,4 AV
3,209,4 AV
3,698,4 AV
3,1002,4 AV
3,5717,4 AV
3,4423,4 AV
3,483,4 AV
3,6111,4 AV
3,8619,4 AV
3,90,4 AV
3,943,4 AV
3,681,4 AV
3,5003,4 AV
3,500,4 AV
3,9106,4 AV
3,8515,4 AV
3,7601,4 AV
3,551,4 AV
3,255,4 AV
3,5002,4 AV
3,740,4 AV
3,113,4 AV
3,4413,4 AV
3,7901,4 AV
3,79,4 AV
3,8002,4 AV
3,7901,4 AV
3,715-729,4 AV
3,8501,4 AV
3,9235,4 AV
3,10002,4 AV
3,7712,4 AV
3,66,4 AV
3,926,4 AV
3,8215,4 AV
3,3917,4 AV
3,8915,4 AV
3,7815,4 AV
3,652,4 AV
3,5119,4 AV
3,250,4 AV
3,7101,4 AV
3,71,4 AV
3,8105,4 AV
3,9408,4 AV
3,8516,4 AV
3,9101,4 AV
3,5907,4 AV
3,340,4 AV
3,743,4 AV
3,8801,4 AV
3,9257,4 AV
3,9602,4 AV
3,370,4 AV
3,4719,4 AV
3,4222,4 AV
3,773,4 AV
3,9259,4 AV
3,8502,4 AV
3,44,4 AV
3,5304,4 AV
3,110,4 AV
3,753,4 AV
3,666,4 AV
3,9921,4 AV
3,599,4 AV
3,5622,4 AV
3,639,4 AV
3,5102,4 AV
3,904,4 AV
3,6922,4 AV
3,876,4 AV
3,4201,4 AV
3,9201,4 AV
3,5407,4 AV
3,5705,4 AV
3,5010,4 AV
3,6814,4 AV
3,898,4 AV
3,532,4 AV
3,675,4 AV
3,6900,4 AV
3,4214,4 AV
3,5216,4 AV
3,7721,4 AV
3,6002,4 AV
3,320,4 AV
3,228,4 AV
3,487,4 AV
3,6001,4 AV
3,5202,4 AV
3,8401,4 AV
3,715,4 AV
3,940,4 AV
3,475,4 AV
3,6310,4 AV
3,648,4 AV
3,6925,4 AV
3,105,4 AV
3,769,4 AV
3,9920,4 AV
3,7912,4 AV
3,8202,4 AV
3,5614,4 AV
3,57,4 AV
3,479,4 AV
3,233,4 AV
3,9515,4 AV
3,576,4 AV
3,8621,4 AV
3,674,4 AV
3,4417,4 AV
3,7814,4 AV
3,6702,4 AV
3,5804,4 AV
3,754,4 AV
3,3913,4 AV
3,162,4 AV
3,902,4 AV
3,343,4 AV
3,885,4 AV
3,5921,4 AV
3,5124,4 AV
3,6005,4 AV
3,5008,4 AV
3,10031,4 AV
3,4520,4 AV
3,5223,4 AV
3,414,4 AV
3,725,4 AV
3,8201,4 AV
3,5823,4 AV
3,2,DOSCHER ST
3,98,DOSCHER ST
3,198,ROEBLING ST
3,215,ROEBLING ST
3,321,ROEBLING ST
3,354,ROEBLING ST
3,28,ROEBLING ST
3,65,ROEBLING ST
3,323,ROEBLING ST
3,5,ROEBLING ST
3,201,ROEBLING ST
3,15,ROEBLING ST
3,195,ROEBLING ST
3,229,ROEBLING ST
3,2,PLAZA ST
3,36,PLAZA ST
3,60,PLAZA ST
3,45,PLAZA ST
3,36,PLAZA ST
3,50,PLAZA ST
3,34,PLAZA ST
3,1,PLAZA ST
3,10,PLAZA ST
3,49,PLAZA ST
3,16,PLAZA ST
3,21,PLAZA ST
3,2341,CONEY ISLAND AV
3,2334,CONEY ISLAND AV
3,651,CONEY ISLAND AV
3,2659,CONEY ISLAND AV
3,900,CONEY ISLAND AV
3,2350,CONEY ISLAND AV
3,1751,CONEY ISLAND AV
3,1310,CONEY ISLAND AV
3,2580,CONEY ISLAND AV
3,1455,CONEY ISLAND AV
3,1944,CONEY ISLAND AV
3,1863,CONEY ISLAND AV
3,1153,CONEY ISLAND AV
3,1064,CONEY ISLAND AV
3,1915,CONEY ISLAND AV
3,1391,CONEY ISLAND AV
3,634,CONEY ISLAND AV
3,1388,CONEY ISLAND AV
3,3218,CONEY ISLAND AV
3,3163,CONEY ISLAND AV
3,2502,CONEY ISLAND AV
3,2340,CONEY ISLAND AV
3,425,CONEY ISLAND AV
3,1488,CONEY ISLAND AV
3,931,CONEY ISLAND AV
3,687,CONEY ISLAND AV
3,765,CONEY ISLAND AV
3,1849,CONEY ISLAND AV
3,2001,CONEY ISLAND AV
3,3105,CONEY ISLAND AV
3,2971,CONEY ISLAND AV
3,2124,CONEY ISLAND AV
3,816,CONEY ISLAND AV
3,968,CONEY ISLAND AV
3,1024,CONEY ISLAND AV
3,788,CONEY ISLAND AV
3,1983,CONEY ISLAND AV
3,3205,CONEY ISLAND AV
3,3131,CONEY ISLAND AV
3,1491,CONEY ISLAND AV
3,1122,CONEY ISLAND AV
3,1636,CONEY ISLAND AV
3,1831,CONEY ISLAND AV
3,1961,CONEY ISLAND AV
3,1022,CONEY ISLAND AV
3,2699,CONEY ISLAND AV
3,1651,CONEY ISLAND AV
3,2661,CONEY ISLAND AV
3,1103,CONEY ISLAND AV
3,1264,CONEY ISLAND AV
3,824,CONEY ISLAND AV
3,1942,CONEY ISLAND AV
3,1234,CONEY ISLAND AV
3,673,CONEY ISLAND AV
3,1100,CONEY ISLAND AV
3,2615,CONEY ISLAND AV
3,1907,CONEY ISLAND AV
3,3153,CONEY ISLAND AV
3,3033,CONEY ISLAND AV
3,394,CONEY ISLAND AV
3,1331,CONEY ISLAND AV
3,2361,CONEY ISLAND AV
3,782,CONEY ISLAND AV
3,1593,CONEY ISLAND AV
3,1812,CONEY ISLAND AV
3,828,CONEY ISLAND AV
3,2322,CONEY ISLAND AV
3,790,CONEY ISLAND AV
3,563,CONEY ISLAND AV
3,2753,CONEY ISLAND AV
3,1795,CONEY ISLAND AV
3,3044,CONEY ISLAND AV
3,1793,CONEY ISLAND AV
3,1571,CONEY ISLAND AV
3,1895,CONEY ISLAND AV
3,1490,CONEY ISLAND AV
3,1946,CONEY ISLAND AV
3,616,CONEY ISLAND AV
3,1283,CONEY ISLAND AV
3,1626,CONEY ISLAND AV
3,2081,CONEY ISLAND AV
3,3145,CONEY ISLAND AV
3,722,CONEY ISLAND AV
3,1379,CONEY ISLAND AV
3,1436,CONEY ISLAND AV
3,3120,CONEY ISLAND AV
3,1676,CONEY ISLAND AV
3,597,CONEY ISLAND AV
3,994,CONEY ISLAND AV
3,2444,CONEY ISLAND AV
3,606,CONEY ISLAND AV
3,1993,CONEY ISLAND AV
3,457,CONEY ISLAND AV
3,1494,CONEY ISLAND AV
3,779,CONEY ISLAND AV
3,2623,CONEY ISLAND AV
3,3149,CONEY ISLAND AV
3,1036,CONEY ISLAND AV
3,2635,CONEY ISLAND AV
3,1069,CONEY ISLAND AV
3,744,CONEY ISLAND AV
3,308,CONEY ISLAND AV
3,521,CONEY ISLAND AV
3,980,CONEY ISLAND AV
3,1608,CONEY ISLAND AV
3,628,CONEY ISLAND AV
3,765,CONEY ISLAND AV
3,1374,CONEY ISLAND AV
3,786,CONEY ISLAND AV
3,3157,CONEY ISLAND AV
3,1373,CONEY ISLAND AV
3,2332,CONEY ISLAND AV
3,3242,CONEY ISLAND AV
3,3191,CONEY ISLAND AV
3,1901,CONEY ISLAND AV
3,1433,CONEY ISLAND AV
3,1359,CONEY ISLAND AV
3,2338,CONEY ISLAND AV
3,1535,CONEY ISLAND AV
3,691,CONEY ISLAND AV
3,2818,CONEY ISLAND AV
3,1369,CONEY ISLAND AV
3,1716,CONEY ISLAND AV
3,2209,CONEY ISLAND AV
3,594,CONEY ISLAND AV
3,4014,CHURCH AV
3,3310,CHURCH AV
3,81,CHURCH AV
3,4909,CHURCH AV
3,4301,CHURCH AV
3,4821,CHURCH AV
3,9603,CHURCH AV
3,4219,CHURCH AV
3,1013,CHURCH AV
3,1810,CHURCH AV
3,1109,CHURCH AV
3,4019,CHURCH AV
3,2816,CHURCH AV
3,905,CHURCH AV
3,2514,CHURCH AV
3,1002,CHURCH AV
3,4621,CHURCH AV
3,4705,CHURCH AV
3,3018,CHURCH AV
3,5504,CHURCH AV
3,4411,CHURCH AV
3,5518,CHURCH AV
3,2255,CHURCH AV
3,2848,CHURCH AV
3,29,CHURCH AV
3,9317,CHURCH AV
3,4605,CHURCH AV
3,2549,CHURCH AV
3,5206,CHURCH AV
3,4501,CHURCH AV
3,3609,CHURCH AV
3,1801,CHURCH AV
3,2241,CHURCH AV
3,619,CHURCH AV
3,2261,CHURCH AV
3,5312,CHURCH AV
3,907,CHURCH AV
3,5101,CHURCH AV
3,9613,CHURCH AV
3,3502,CHURCH AV
3,3424,CHURCH AV
3,3918,CHURCH AV
3,3305,CHURCH AV
3,3021,CHURCH AV
3,3015,CHURCH AV
3,3301,CHURCH AV
3,709,CHURCH AV
3,9527,CHURCH AV
3,322,CHURCH AV
3,123,CHURCH AV
3,3924,CHURCH AV
3,4809,CHURCH AV
3,5405,CHURCH AV
3,3507,CHURCH AV
3,88,CHURCH AV
3,5802,CHURCH AV
3,3307,CHURCH AV
3,4012,CHURCH AV
3,5305,CHURCH AV
3,2537,CHURCH AV
3,2516,CHURCH AV
3,2222,CHURCH AV
3,3306,CHURCH AV
3,3905,CHURCH AV
3,733,CHURCH AV
3,9411,CHURCH AV
3,4618,CHURCH AV
3,4011,CHURCH AV
3,3405,CHURCH AV
3,4015,CHURCH AV
3,1625,CHURCH AV
3,4223,CHURCH AV
3,5214,CHURCH AV
3,4902,CHURCH AV
3,3803,CHURCH AV
3,4501,CHURCH AV
3,4601,CHURCH AV
3,4115,CHURCH AV
3,1917,CHURCH AV
3,3916,CHURCH AV
3,5314,CHURCH AV
3,3516,CHURCH AV
3,9523,CHURCH AV
3,4113,CHURCH AV
3,3501,CHURCH AV
3,82,CHURCH AV
3,3000,CHURCH AV
3,4321,CHURCH AV
3,3013,CHURCH AV
3,2245,CHURCH AV
3,4521,CHURCH AV
3,5602,CHURCH AV
3,1612,CHURCH AV
3,3411,CHURCH AV
3,4317,CHURCH AV
3,2257,CHURCH AV
3,722,CHURCH AV
3,2807,CHURCH AV
3,1023,CHURCH AV
3,4010,CHURCH AV
3,4525,CHURCH AV
3,2217,CHURCH AV
3,4211,CHURCH AV
3,3122,CHURCH AV
3,2533,CHURCH AV
3,2247,CHURCH AV
3,31,CHURCH AV
3,2418,CHURCH AV
3,1221,CHURCH AV
3,4503,CHURCH AV
3,61A,CHURCH AV
3,5302,CHURCH AV
3,25,CHURCH AV
3,3514,CHURCH AV
3,3023,CHURCH AV
3,4411,CHURCH AV
3,5203,CHURCH AV
3,5218,CHURCH AV
3,3202,CHURCH AV
3,5614,CHURCH AV
3,3108,CHURCH AV
3,9530,CHURCH AV
3,5612,CHURCH AV
3,3213,CHURCH AV
3,9521,CHURCH AV
3,3923,CHURCH AV
3,2527,CHURCH AV
3,4813,CHURCH AV
3,4213,CHURCH AV
3,2268,CHURCH AV
3,4807,CHURCH AV
3,1017,CHURCH AV
3,2520,CHURCH AV
3,729,CHURCH AV
3,3312,CHURCH AV
3,3922,CHURCH AV
3,1000,CHURCH AV
3,5223,CHURCH AV
3,4701,CHURCH AV
3,2209,CHURCH AV
3,5221,CHURCH AV
3,21,THORNTON ST
3,40,BREVOORT PL
3,706,CLASSON AV
3,666,CLASSON AV
3,419,CLASSON AV
3,701,CLASSON AV
3,143,CLASSON AV
3,573,CLASSON AV
3,520,CLASSON AV
3,724,CLASSON AV
3,249,CLASSON AV
3,277,CLASSON AV
3,409,CLASSON AV
3,283,CLASSON AV
3,238,CLASSON AV
3,441,CLASSON AV
3,776,CLASSON AV
3,635,CLASSON AV
3,901,CLASSON AV
3,153,CLASSON AV
3,679,CLASSON AV
3,487,CLASSON AV
3,420,CLASSON AV
3,397,CLASSON AV
3,466,CLASSON AV
3,779,CLASSON AV
3,289,CLASSON AV
3,325,CLASSON AV
3,298,CLASSON AV
3,343,CLASSON AV
3,263,CLASSON AV
3,495,CLASSON AV
3,823,CLASSON AV
3,673,CLASSON AV
3,492,CLASSON AV
3,527,CLASSON AV
3,251,CLASSON AV
3,110,CLASSON AV
3,753,CLASSON AV
3,689,CLASSON AV
3,820,CLASSON AV
3,173,CLASSON AV
3,195,CLASSON AV
3,360,CLASSON AV
3,173,CLASSON AV
3,811,CLASSON AV
3,2,SOUTH MARKET ST
3,21,SOUTH MARKET ST
3,4,DENNETT PL
3,258,FORBELL ST
3,1101,FORBELL ST
3,167,FORBELL ST
3,922,FORBELL ST
3,107,E 59 ST
3,840,E 59 ST
3,130,E 59 ST
3,7,RIDGEWOOD PL
3,37,BOX ST
3,70,BOX ST
3,41,BOX ST
3,48,BOX ST
3,6821,FT HAMILTON PKWY
3,3013,FT HAMILTON PKWY
3,71,FIRST PL
3,529,KINGSBOROUGH 5 WALK
3,83,NORTH 3 ST
3,80,NORTH 3 ST
3,53,NORTH 3 ST
3,124,NORTH 3 ST
3,63,NORTH 3 ST
3,1748,E 33 ST
3,113,CLARA ST
3,31,CADMAN PLAZA E
3,291,CADMAN PLAZA E
3,828,HALSEY ST
3,482,HALSEY ST
3,593 A,HALSEY ST
3,388,HALSEY ST
3,669,HALSEY ST
3,1180,HALSEY ST
3,662,HALSEY ST
3,827,HALSEY ST
3,849,HALSEY ST
3,49,HALSEY ST
3,1235,HALSEY ST
3,1300,HALSEY ST
3,835,HALSEY ST
3,679,HALSEY ST
3,1388,HALSEY ST
3,460,HALSEY ST
3,1219,HALSEY ST
3,1001,HALSEY ST
3,161,HALSEY ST
3,515,HALSEY ST
3,1171,HALSEY ST
3,1278,HALSEY ST
3,519,HALSEY ST
3,616,HALSEY ST
3,853,HALSEY ST
3,1235,HALSEY ST
3,1152,HALSEY ST
3,263,HALSEY ST
3,480,HALSEY ST
3,1217,HALSEY ST
3,258,HALSEY ST
3,1328,HALSEY ST
3,686,HALSEY ST
3,1398,HALSEY ST
3,27,HALSEY ST
3,619,HALSEY ST
3,1316,HALSEY ST
3,693,HALSEY ST
3,80,HALSEY ST
3,691,HALSEY ST
3,53,HALSEY ST
3,828,HALSEY ST
3,930,HALSEY ST
3,1198,HALSEY ST
3,328,HALSEY ST
3,1312,HALSEY ST
3,78,DELAVAN ST
3,19,DELAVAN ST
3,103,AV F
3,11,AV F
3,420,AV F
3,202,AV F
3,18,AV F
3,215,MONROE ST
3,389,MONROE ST
3,483,MONROE ST
3,48,MONROE ST
3,391,MONROE ST
3,726,MONROE ST
3,763,MONROE ST
3,477,MONROE ST
3,43,MONROE ST
3,626,MONROE ST
3,406,MONROE ST
3,690,MONROE ST
3,371,MONROE ST
3,612,MONROE ST
3,409,MONROE ST
3,527,MONROE ST
3,304,MONROE ST
3,525,MONROE ST
3,40,MONROE ST
3,528,MONROE ST
3,64,MONROE ST
3,174,MONROE ST
3,134,HOPKINSON AV
3,932,HOPKINSON AV
3,868,HOPKINSON AV
3,377,HOPKINSON AV
3,221,HOPKINSON AV
3,58,HOPKINSON AV
3,379,HOPKINSON AV
3,990,HOPKINSON AV
3,333,HOPKINSON AV
3,876,HOPKINSON AV
3,931,HOPKINSON AV
3,178,HOPKINSON AV
3,249,HOPKINSON AV
3,8,HOPKINSON AV
3,243,HOPKINSON AV
3,1454,49 ST
3,1225,49 ST
3,904,49 ST
3,247,49 ST
3,926,49 ST
3,1255,49 ST
3,541,49 ST
3,1246,49 ST
3,514,49 ST
3,230,49 ST
3,1693,49 ST
3,1673,49 ST
3,1248,49 ST
3,1352,49 ST
3,1236,49 ST
3,1670,49 ST
3,846,49 ST
3,439,49 ST
3,964,49 ST
3,1535,49 ST
3,820,49 ST
3,571,49 ST
3,1528,49 ST
3,1456,49 ST
3,2879,W 17 ST
3,481,VAN BUREN ST
3,11,VAN BUREN ST
3,324,VAN BUREN ST
3,552,VAN BUREN ST
3,31,VAN BUREN ST
3,495,VAN BUREN ST
3,537,VAN BUREN ST
3,38,VAN BUREN ST
3,121,VAN BUREN ST
3,682,JAMAICA AV
3,700,JAMAICA AV
3,233,JAMAICA AV
3,99,JAMAICA AV
3,852,JAMAICA AV
3,105,JAMAICA AV
3,985,JAMAICA AV
3,155,JAMAICA AV
3,272,JAMAICA AV
3,970,JAMAICA AV
3,196,JAMAICA AV
3,258,JAMAICA AV
3,262,JAMAICA AV
3,894,JAMAICA AV
3,658,JAMAICA AV
3,56,GRAHAM AV
3,60,GRAHAM AV
3,47,GRAHAM AV
3,405,GRAHAM AV
3,249,GRAHAM AV
3,167,GRAHAM AV
3,425,GRAHAM AV
3,308,GRAHAM AV
3,265,GRAHAM AV
3,138,GRAHAM AV
3,310,GRAHAM AV
3,98,GRAHAM AV
3,190,GRAHAM AV
3,41,GRAHAM AV
3,24,GRAHAM AV
3,162,GRAHAM AV
3,371,GRAHAM AV
3,20,GRAHAM AV
3,189,GRAHAM AV
3,150,GRAHAM AV
3,390,GRAHAM AV
3,127,GRAHAM AV
3,524,GRAHAM AV
3,168,GRAHAM AV
3,262,GRAHAM AV
3,279,GRAHAM AV
3,447,GRAHAM AV
3,52,GRAHAM AV
3,113,GRAHAM AV
3,27,GRAHAM AV
3,444,GRAHAM AV
3,200,GRAHAM AV
3,410,GRAHAM AV
3,135,GRAHAM AV
3,384,GRAHAM AV
3,366,41 ST
3,1012,41 ST
3,1666,41 ST
3,152,41 ST
3,1053,41 ST
3,269,41 ST
3,1482,41 ST
3,762,41 ST
3,1475,41 ST
3,126,41 ST
3,472,41 ST
3,450,41 ST
3,135,41 ST
3,136,41 ST
3,970,41 ST
3,271,41 ST
3,1316,41 ST
3,950,41 ST
3,1332,41 ST
3,615,41 ST
3,1320,41 ST
3,52,E 52 ST
3,40,E 52 ST
3,205,E 52 ST
3,822,E 52 ST
3,36,E 52 ST
3,58,E 52 ST
3,44,E 52 ST
3,679,E 52 ST
3,136,E 52 ST
3,878,E 52 ST
3,102,E 52 ST
3,462,E 52 ST
3,74,GATLING PL
3,124,GATLING PL
3,804,GRAND ST
3,949,GRAND ST
3,48,GRAND ST
3,785,GRAND ST
3,358,GRAND ST
3,714,GRAND ST
3,819,GRAND ST
3,558,GRAND ST
3,749,GRAND ST
3,1247,GRAND ST
3,975,GRAND ST
3,658,GRAND ST
3,409,GRAND ST
3,671,GRAND ST
3,1013,GRAND ST
3,425,GRAND ST
3,795,GRAND ST
3,245,GRAND ST
3,755,GRAND ST
3,553,GRAND ST
3,775,GRAND ST
3,327,GRAND ST
3,318,GRAND ST
3,615,GRAND ST
3,229,GRAND ST
3,616,GRAND ST
3,1027,GRAND ST
3,559,GRAND ST
3,343,GRAND ST
3,556,GRAND ST
3,294,GRAND ST
3,402,GRAND ST
3,340,GRAND ST
3,537,GRAND ST
3,898,GRAND ST
3,805,GRAND ST
3,584,GRAND ST
3,984,GRAND ST
3,97,GRAND ST
3,945,GRAND ST
3,37,GRAND ST
3,647,GRAND ST
3,461,GRAND ST
3,198,GRAND ST
3,180,GRAND ST
3,653,GRAND ST
3,301,GRAND ST
3,1157,GRAND ST
3,604,GRAND ST
3,69,GRAND ST
3,411,GRAND ST
3,921,GRAND ST
3,208,GRAND ST
3,789,GRAND ST
3,473,GRAND ST
3,602,GRAND ST
3,865,GRAND ST
3,9712,FLATLAND AV
3,103-07,FLATLAND AV
3,12205,FLATLAND AV
3,174,STEUBEN ST
3,77,STEUBEN ST
3,66,STEUBEN ST
3,76,STEUBEN ST
3,111,STEUBEN ST
3,476A,HANCOCK ST
3,1324,HANCOCK ST
3,700,HANCOCK ST
3,377,HANCOCK ST
3,475,HANCOCK ST
3,60,HANCOCK ST
3,863,HANCOCK ST
3,706,HANCOCK ST
3,332,HANCOCK ST
3,243,HANCOCK ST
3,502,HANCOCK ST
3,132,HANCOCK ST
3,1238,HANCOCK ST
3,502,HANCOCK ST
3,1358,HANCOCK ST
3,1348,HANCOCK ST
3,1357,HANCOCK ST
3,1351,HANCOCK ST
3,230,HANCOCK ST
3,237,HANCOCK ST
3,1050,HANCOCK ST
3,397,HANCOCK ST
3,148,HANCOCK ST
3,863,HANCOCK ST
3,210,HANCOCK ST
3,1339,HANCOCK ST
3,379,HANCOCK ST
3,341,HANCOCK ST
3,437,HANCOCK ST
3,230,HANCOCK ST
3,150,HANCOCK ST
3,721,HANCOCK ST
3,1336,HANCOCK ST
3,286,HANCOCK ST
3,1352,HANCOCK ST
3,451,HANCOCK ST
3,1240,HANCOCK ST
3,1236,HANCOCK ST
3,171,HANCOCK ST
3,1193,HANCOCK ST
3,1346,HANCOCK ST
3,1359,HANCOCK ST
3,619,HANCOCK ST
3,641,HANCOCK ST
3,46,HANCOCK ST
3,619,HANCOCK ST
3,1238,HANCOCK ST
3,355,HANCOCK ST
3,548,HANCOCK ST
3,566,HANCOCK ST
3,1335,HANCOCK ST
3,698,HANCOCK ST
3,1131,HANCOCK ST
3,173,HANCOCK ST
3,34,35 ST
3,87,35 ST
3,276,SOUTH 5 ST
3,284,SOUTH 5 ST
3,379,SOUTH 5 ST
3,415,SOUTH 5 ST
3,371,SOUTH 5 ST
3,392,SOUTH 5 ST
3,105,SOUTH 5 ST
3,47,SOUTH 5 ST
3,429,SOUTH 5 ST
3,141,SOUTH 5 ST
3,272,SOUTH 5 ST
3,381,SOUTH 5 ST
3,251,SOUTH 5 ST
3,68,GREENE ST
3,130,GREENE ST
3,315,LINDEN BLVD
3,1555,LINDEN BLVD
3,2676,LINDEN BLVD
3,1275,LINDEN BLVD
3,295,LINDEN BLVD
3,320,LINDEN BLVD
3,221,LINDEN BLVD
3,274,LINDEN BLVD
3,795,LINDEN BLVD
3,2090,LINDEN BLVD
3,50,LINDEN BLVD
3,223,LINDEN BLVD
3,123,LINDEN BLVD
3,603,LINDEN BLVD
3,305,LINDEN BLVD
3,580,LINDEN BLVD
3,167,LINDEN BLVD
3,54,LINDEN BLVD
3,2545,LINDEN BLVD
3,265,LINDEN BLVD
3,2770,LINDEN BLVD
3,2300,LINDEN BLVD
3,1381,LINDEN BLVD
3,2726,LINDEN BLVD
3,5,LINDEN BLVD
3,2724,LINDEN BLVD
3,1371,LINDEN BLVD
3,38,LINDEN BLVD
3,2628,LINDEN BLVD
3,2156,LINDEN BLVD
3,699,LINDEN BLVD
3,77,LINDEN BLVD
3,1275,LINDEN BLVD
3,2227,LINDEN BLVD
3,2202,LINDEN BLVD
3,1381,LINDEN BLVD
3,552,LINDEN BLVD
3,58,LINDEN BLVD
3,264,LINDEN BLVD
3,1415,LINDEN BLVD
3,268,LINDEN BLVD
3,1427,LINDEN BLVD
3,201,LINDEN BLVD
3,95,LINDEN BLVD
3,255,LINDEN BLVD
3,22,LINDEN BLVD
3,275,LINDEN BLVD
3,2630,LINDEN BLVD
3,198,LINDEN BLVD
3,1407,LINDEN BLVD
3,180,LINDEN BLVD
3,253,LINDEN BLVD
3,139,LINDEN BLVD
3,35,LINDEN BLVD
3,93,LINDEN BLVD
3,221,LINDEN BLVD
3,94,LINDEN BLVD
3,730,LINDEN BLVD
3,227,LINDEN BLVD
3,1411,LINDEN BLVD
3,179,LINDEN BLVD
3,710,LINDEN BLVD
3,287,LINDEN BLVD
3,426,LINDEN BLVD
3,1335,LINDEN BLVD
3,1729,LINDEN BLVD
3,241,LINDEN BLVD
3,1705,LINDEN BLVD
3,216,LINDEN BLVD
3,2525,LINDEN BLVD
3,735,LINDEN BLVD
3,2678,LINDEN BLVD
3,2,W END AV
3,33,W END AV
3,156,W END AV
3,120,W END AV
3,129,W END AV
3,60,W END AV
3,85,W END AV
3,165,W END AV
3,150,W END AV
3,34,W END AV
3,97,W END AV
3,37,W END AV
3,5003,11 AV
3,6320,11 AV
3,6910,11 AV
3,6701,11 AV
3,6014,11 AV
3,5001,11 AV
3,6222,11 AV
3,6209,11 AV
3,5001,11 AV
3,5102,11 AV
3,5102,11 AV
3,342,BAINBRIDGE ST
3,482,BAINBRIDGE ST
3,180,BAINBRIDGE ST
3,540,BAINBRIDGE ST
3,223,BAINBRIDGE ST
3,516,BAINBRIDGE ST
3,425,BAINBRIDGE ST
3,478,BAINBRIDGE ST
3,538,BAINBRIDGE ST
3,237,BAINBRIDGE ST
