Line: 9850 saved: 6931 n_req: 2927
Line: 9900 saved: 6968 n_req: 2942
Line: 9950 saved: 7001 n_req: 2954
Line: 10000 saved: 7001 n_req: 2954
Line: 10050 saved: 7051 n_req: 2977
Line: 10100 saved: 7094 n_req: 2991
Line: 10150 saved: 7124 n_req: 3002
Line: 10200 saved: 7192 n_req: 3019
Line: 10250 saved: 7211 n_req: 3037
Line: 10300 saved: 7258 n_req: 3050
Line: 10350 saved: 7258 n_req: 3050
Line: 10400 saved: 7325 n_req: 3086
Line: 10450 saved: 7325 n_req: 3086
Line: 10500 saved: 7398 n_req: 3106
Line: 10550 saved: 7405 n_req: 3117
Line: 10600 saved: 7469 n_req: 3141
Line: 10650 saved: 7508 n_req: 3154
Line: 10700 saved: 7508 n_req: 3154
Line: 10750 saved: 7575 n_req: 3170
Line: 10800 saved: 7596 n_req: 3202
Line: 10850 saved: 7620 n_req: 3215
Line: 10900 saved: 7620 n_req: 3215
Line: 10950 saved: 7620 n_req: 3215
Line: 11000 saved: 7620 n_req: 3215
Error. Line: 11025 Message3: invalid literal for int() with base 10: '1266B'
Line: 11050 saved: 7620 n_req: 3215
Line: 11100 saved: 7620 n_req: 3215
Line: 11150 saved: 7620 n_req: 3215
Line: 11200 saved: 7620 n_req: 3215
Line: 11250 saved: 7953 n_req: 3302
Line: 11300 saved: 7953 n_req: 3302
Line: 11350 saved: 7998 n_req: 3318
Line: 11400 saved: 7998 n_req: 3318
Line: 11450 saved: 7998 n_req: 3318
Error. Line: 11459 Message3: invalid literal for int() with base 10: '165\xa0REAR'
Line: 11500 saved: 7998 n_req: 3318
Line: 11550 saved: 7998 n_req: 3318
Line: 11600 saved: 7998 n_req: 3318
Line: 11650 saved: 8245 n_req: 3411
Line: 11700 saved: 8276 n_req: 3429
Line: 11750 saved: 8276 n_req: 3429
Line: 11800 saved: 8276 n_req: 3429
Line: 11850 saved: 8276 n_req: 3429
Line: 11900 saved: 8276 n_req: 3429
Line: 11950 saved: 8276 n_req: 3429
Line: 12000 saved: 8276 n_req: 3429
Line: 12050 saved: 8276 n_req: 3429
Line: 12100 saved: 8577 n_req: 3526
Line: 12150 saved: 8577 n_req: 3526
Line: 12200 saved: 8639 n_req: 3546
Line: 12250 saved: 8639 n_req: 3546
Line: 12300 saved: 8639 n_req: 3546
Line: 12350 saved: 8764 n_req: 3585
Line: 12400 saved: 8764 n_req: 3585
Line: 12450 saved: 8764 n_req: 3585
Line: 12500 saved: 8869 n_req: 3608
Line: 12550 saved: 8928 n_req: 3631
Line: 12600 saved: 8964 n_req: 3641
Line: 12650 saved: 8964 n_req: 3641
Line: 12700 saved: 9023 n_req: 3679
Line: 12750 saved: 9055 n_req: 3695
Line: 12800 saved: 9094 n_req: 3709
Line: 12850 saved: 9096 n_req: 3719
Line: 12900 saved: 9141 n_req: 3736
Line: 12950 saved: 9203 n_req: 3756
Line: 13000 saved: 9224 n_req: 3764
Line: 13050 saved: 9224 n_req: 3764
Error. Line: 13074 Message3: invalid literal for int() with base 10: '153D'
Error. Line: 13079 Message3: invalid literal for int() with base 10: '153 D'
Line: 13100 saved: 9305 n_req: 3797
Error. Line: 13112 Message3: invalid literal for int() with base 10: '75A'
Line: 13150 saved: 9325 n_req: 3807
Line: 13200 saved: 9325 n_req: 3807
Line: 13250 saved: 9367 n_req: 3871
Line: 13300 saved: 9367 n_req: 3871
Line: 13350 saved: 9453 n_req: 3897
Line: 13400 saved: 9471 n_req: 3906
Line: 13450 saved: 9499 n_req: 3925
Line: 13500 saved: 9526 n_req: 3939
Line: 13550 saved: 9582 n_req: 3956
Line: 13600 saved: 9631 n_req: 3972
Line: 13650 saved: 9655 n_req: 3982
Line: 13700 saved: 9699 n_req: 4000
Line: 13750 saved: 9737 n_req: 4021
Line: 13800 saved: 9746 n_req: 4035
Line: 13850 saved: 9746 n_req: 4035
Line: 13900 saved: 9816 n_req: 4067
Line: 13950 saved: 9816 n_req: 4067
Line: 14000 saved: 9898 n_req: 4100
Line: 14050 saved: 9921 n_req: 4129
Line: 14100 saved: 9963 n_req: 4142
Line: 14150 saved: 9963 n_req: 4142
Line: 14200 saved: 10004 n_req: 4182
Line: 14250 saved: 10047 n_req: 4197
Error. Line: 14255 Message3: invalid literal for int() with base 10: 'PIER'
Line: 14300 saved: 10058 n_req: 4210
Error. Line: 14348 Message3: invalid literal for int() with base 10: '500A'
Line: 14350 saved: 10058 n_req: 4210
Line: 14400 saved: 10155 n_req: 4236
Line: 14450 saved: 10155 n_req: 4236
Line: 14500 saved: 10220 n_req: 4271
Line: 14550 saved: 10236 n_req: 4300
Line: 14600 saved: 10267 n_req: 4318
Error. Line: 14642 Message3: invalid literal for int() with base 10: '218F'
Line: 14650 saved: 10301 n_req: 4334
Line: 14700 saved: 10339 n_req: 4353
Line: 14750 saved: 10339 n_req: 4353
Line: 14800 saved: 10430 n_req: 4373
Line: 14850 saved: 10430 n_req: 4373
Line: 14900 saved: 10502 n_req: 4387
Line: 14950 saved: 10530 n_req: 4393
Line: 15000 saved: 10530 n_req: 4393
Line: 15050 saved: 10606 n_req: 4417
Line: 15100 saved: 10643 n_req: 4432
Error. Line: 15131 Message3: invalid literal for int() with base 10: '210 N'
Line: 15150 saved: 10704 n_req: 4449
Line: 15200 saved: 10710 n_req: 4456
