building,counts
1748 ATLANTIC AV,3
719 FOUNTAIN AV,3
3457 NOSTRAND AV,3
49 WINTHROP ST,3
9 WHITE ST,3
100 MASPETH AV,3
1011 E 92 ST,3
449 TROUTMAN ST,3
349 KINGSLAND AV,3
670 PACIFIC ST,3
315 92 ST,3
877 PARK AV,3
555 BAINBRIDGE ST,3
2959 NOSTRAND AV,3
19 DELEVAN ST,3
942 EERN PARKWAY,3
171 WILSON AV,3
1400 PENNSYLVANIA AV,3
248 HALL ST,3
2553 ATLANTIC AV,3
492 19 ST,3
1911 DORCHESTER RD,3
254 SCHENCK AV,3
1246 PACIFIC ST,3
117 KENT AV,3
4706 14 AV,3
960 FRANKLIN AV,3
586 MARCY AV,3
946 BUSHWICK AV,3
52 SKILLMAN ST,3
136 DOUGLASS ST,3
282 SKILLMAN ST,3
502 BRDWAY,3
468 CHESTNUT ST,3
135 41 ST,3
273 GREENPOINT AV,3
394 FLUSHING AV,3
101 STEUBEN ST,3
916 CARROLL ST,3
293 LIVINGSTON ST,3
1049 MONTGOMERY ST,3
423-425 BRDWAY,3
836 CROWN ST,3
2 OCEAN PKWY,3
9301 AVE B,3
2533 CONEY ISLAND AV,3
25 LOCUST ST,3
1242 67 ST,3
457 AV C,3
752 64 ST,3
2815 GLENWOOD RD,3
3235 EMMONS AV,3
715 OCEAN PARKWAY,3
992 PRESIDENT ST,3
8801 SHORE RD,3
3214 AV J,3
6300 AV AV,3
103 QUENTIN RD,3
1576 GREENE AV,3
19 GRACE COURT,3
2084 21 AV,3
110 4 AV,3
450 FLUSHING AV,3
1298 DEAN ST,3
2001 ORIENTAL BLVD,3
212 SOUTH OXFORD ST,3
1420 NOSTRAND AV,3
6101 16 AV,3
1262 E 1 AV ST,3
1401 AV K,3
148 HURON ST,3
1305 ALBEMARLE RD,3
15 BRISTOL ST,3
165 CLINTON AV,3
348 EMPIRE BLVD,3
159 EERN PARKWAY,3
804 LINCOLN PL,3
1280 PACIFIC ST,3
1074 LORIMER ST,3
1022 PUTNAM AV,3
237 PACIFIC ST,3
1 74 ST,3
600 OCEAN AV,3
519 E 21 ST,3
329 STUYVESANT AV,3
2610 GLENWOOD RD,3
3156 ATLANTIC AV,3
52 BRDWAY,3
1849 83 ST,3
446 FRANKLIN AV,3
231 E 37 ST,3
632 STERLING PL,3
570 FULTON ST,3
9 NIXON COURT,3
2211 CHURCH AV,3
374 SOUTH 5 ST,3
14 CASS PL,3
237 OVINGTON AV,3
460 FULTON ST,3
370 GREENPOINT AV,3
281 NORTH 7 ST,3
45 BAY 19 ST,3
720 FLUSHING AV,3
1692 UNION ST,3
80 BAYARD ST,3
204 FURMAN ST,3
11 MAPLE ST,3
566 GREENE AV,3
1746 E 13 ST,3
421 RIDGEWOOD AV,3
1781A PACIFIC ST,3
1346 PRESIDENT ST,3
139 HICKS ST,3
40 KENT AV,3
356 BEDFORD AV,3
95 EVERGREEN AV,3
1680 60 ST,3
219 SPENCER ST,3
1454 E 71 ST,3
39 WOODRUFF AV,3
646 BRDWAY,3
94 DIAMOND ST,3
288 BAY 38 ST,3
53 SOUTH 11 ST,3
852 ROGERS AV,3
437 HERKIMER ST,3
179 WALLABOUT ST,3
406 PROSPECT PL,3
189 MONTAGUE ST,3
930 BRDWAY,3
270 CLARKSON AV,3
69 GREENE AV,3
367 7 AV,3
2799 OCEAN PARKWAY,3
502 WAVERLY AV,3
38 TIFFANY PL,3
3001 SURF AV,3
1144 E 29 ST,3
93 LINDEN BLVD,3
563 MILLER AV,3
1591 STERLING PL,3
333 ATLANTIC AV,3
164 KENT AV,3
1415 41 ST,3
141 HULL ST,3
2813 BROWN ST,3
142 JORALEMON ST,3
2850 SHORE PKWAY,3
182 WILSON AV,3
450 CLARKSON AV,3
295 NEW YORK AV,3
245 MANHATTAN AV,3
390 KENT AV,3
3 WALTON ST,3
523 KENT AV,3
121 KENT AV,3
60 GRAHAM AV,3
2518 TILDEN AV,3
446 FULTON ST,3
9726 KINGS HIGHWAY,3
2900 W 8 ST,3
390 BUSHWICK AV,3
41 WYCKOFF AV,3
560 WINTHROP ST,3
1276 37 ST,3
462 KEAP ST,3
1001 QUENTIN RD,3
284 SHEFFIELD AV,3
110 ROCHESTER AV,3
393 WILLOUGHBY ST,3
1513 GATES AV,3
2960 W 8 ST,3
8201 4 AV,3
378 WYTHE AV,3
72 BOGART ST,3
1650 PRESIDENT ST,3
12770 FLATLAND AV,3
423 BRDWAY,3
1025 ATLANTIC AV,3
2166 NOSTRAND AV,3
54 KNICKERBOCKER AV,3
476 JEFFERSON ST,3
251 LEE AV,3
33 REMSEN ST,3
420 DUMONT AV,3
1319 50 ST,3
7404 5 AV,3
760 ELDERTS LANE,3
107 SOUTH 6 ST,3
375 64 ST,3
100 NORTH 3 ST,3
410 NOSTRAND AV,3
1411 MYRTLE AV,3
1890 E AV ST,3
306 PROSPECT PARK W,3
599 RALPH AV,3
362 LINCOLN PL,3
35 MESEROLE AV,3
1 UNIVERSITY PLAZA,3
145 NORTH 7 ST,3
51 KEAP ST,3
37 HICKS ST,3
1750 OCEAN PARKWAY,3
421 SOUTH 9 ST,3
632 5 AV,3
894 MYRTLE AV,3
3011 OCEAN AV,3
190 PLYMOUTH ST,3
74 CLARKSON AV,3
77 NEW YORK AV,3
585 SCHNECTADY AV,3
1773 E 1 AV ST,3
229 NORTH 8 ST,3
1526 PITKIN AV,3
460 NEPTUNE AV,3
470 PULASKI ST,3
957 PACIFIC ST,3
625 E 18 ST,3
250 PARKVILLE AV,3
857 BRDWAY,3
1607 CARROLL ST,3
118 WALLABOUT ST,3
187 BRIDGE ST,3
1530 CARROLL ST,3
522 PARKSIDE AV,3
897 EMPIRE BLVD,3
2781 SHELL RD,3
587 FLUSHING AV,3
915 DEAN ST,3
25 2 ST,3
4201 FT HAMILTON PARKWAY,3
1220 37 ST,3
369 FLUSHING AV,3
301 81 ST,3
74 VAN BUREN ST,3
334 BERRY ST,3
1715 E 13 ST,3
536 BERGEN ST,3
251REAR SMITH ST,3
445 6 ST,3
427 FULTON ST,3
90 ROSS ST,3
1275 E AV ST,3
1402 SHEEPSHEAD BAY RD,3
653 PARKSIDE AV,3
2915 W AV ST,3
118 NORTH 10 ST,3
333 LEWIS AV,3
300 PENN ST,3
843 54 ST,3
18 ALICE COURT,3
155 13 ST,3
1167 BEDFORD AV,3
579 FLATBUSH AV,3
898 GRAND ST,3
3031 BOARDWALK W,3
123 VARICK AV,3
60 FRANKLIN AV,3
380 FLUSHING AV,3
280 LINDEN BLVD,3
286 FULTON ST,3
590 FLATBUSH AV,3
3100 OCEAN PKWAY,3
291 ESSEX ST,3
4217 14 AV,3
8802 FOSTER AV,3
1921 AV K,3
177 PACIFIC ST,3
2305 LINDEN BLVD,3
2 FOSTER AV,3
348 HENRY ST,3
25 BOERUM ST,3
621 LEFFERTS AV,3
2820 W 8 ST,3
1274 FULTON ST,3
215 19 ST,3
580 WYTHE AV,3
2165 71 ST,3
3030 EMMONS AV,3
93 ST MARKS AV,3
1051 BARBEY ST,3
1345 E AV ST,3
731 ST MARKS AV,3
502 E 2 AV ST,3
167 GRAHAM AV,3
8798 21 AV,3
16 ALICE COURT,3
80 NORTH 6 ST,3
5000 1 AV AV,3
609 ROGERS AV,3
926A LAFAYETTE AV,3
12 HOWARD AV,3
127 PIERREPONT ST,3
455 TOMPKINS AV,3
360 IRVING AV,3
317 DEGRAW ST,3
1552 BERGEN ST,3
2853 BRIGHTON 3 ST,3
715 MANHATTAN AV,3
58 METROPOLITAN AV,3
1729 LINDEN BLVD,3
60 FLATBUSH AV,3
286 ELDERT LANE,3
1219 ATLANTIC AV,3
1314 LINCOLN PL,3
626 GREENE AV,3
701 CHESTER ST,3
110 BRIGHTWATER COURT,3
7031 SHORE RD,3
1426 FREEPORT LOOP,3
158 15 ST,3
266 ATLANTIC AV,3
1156 BEDFORD AV,3
433 MARCUS GARVEY BLVD,3
350 LEFFERTS AV,3
1558 REMSEN AV,3
72 KENT ST,3
1013 AV J,3
250 MAPLE ST,3
734 ROGERS AV,3
2622 OCEAN AV,3
836 E 51 ST,3
605 OCEAN PARKWAY,3
81 LINCOLN AV,3
1449 BUSHWICK AV,3
1109 PARK PL,3
620 E 26 ST,3
70 WASHINGTON ST,3
567 AMBOY ST,3
28 OLD FULTON ST,3
1717 BRDWAY,3
5 QUINCY ST,3
1469 BEDFORD AV,3
143 SPENCER ST,3
105 FORT GREENE PL,3
176 JAVA ST,3
218 PARK PL,3
832 KNICKERBOCKER AV,3
230 DUFFIELD ST,3
356 MIDWOOD ST,3
2148 OCEAN AV,3
4509 FT HAMILTON PKWY,3
1624 E 12 ST,3
1154 PACIFIC ST,3
505 ST MARKS AV,3
459 BUSHWICK AV,3
213 6 ST,3
101 OCEAN PARKWAY,3
25 SUMPTER ST,3
21 CARLTON AV,3
496 BLAKE AV,3
796 CLEVELAND ST,3
570 WYTHE AV,3
148 PATCHEN AV,3
2360 BEDFORD AV,3
2629 LINDEN BLVD,3
128 FRANKLIN AV,3
1364 52 ST,3
883 CLASSON AV,3
626A GREENE AV,3
45 HICKS ST,3
755 FENIMORE ST,3
144 COURT ST,3
725 LINCOLN AV,3
52 WASHINGTON AV,3
50 GREENPOINT AV,3
1205 SURF AV,3
8 PROSPECT PK W,3
785 FLUSHING AV,3
604 VANDERBILT AV,3
445 JEFFERSON ST,3
1183 72 ST,3
301 BRIGHTWATER COURT,3
1602 AV J,3
2136 57 ST,3
1 JOHN ST,3
177 MONTAGUE ST,3
395 KNICKERBOCKER AV,3
80 PIERREPONT ST,3
9918 GLENWOOD RD,3
280 VERNON AV,3
464 CLINTON AV,3
959 CARROLL ST,3
1011 ELTON ST,3
1122 BUSHWICK AV,3
234 E 34 ST,3
2857 BRIGHTON AV ST,3
1411 41 ST,3
641 3 AV,3
246 UNION AV,3
467 TROUTMAN ST,3
753 BERGEN ST,3
125 PULASKI ST,3
2054 NOSTRAND AV,3
185 HULL ST,3
150 52 ST,3
56 VERNON AV,3
358 NEPTUNE AV,3
377 JEFFERSON AV,3
87 MELROSE ST,3
165 W 9 ST,3
82 WYCKOFF ST,3
1825 ATLANTIC AV,3
79 3 ST,3
100 HEWES ST,3
112 WALLABOUT ST,3
1395 AV M,3
735 LORIMER ST,3
2825 W 12 ST,3
78 CEDAR ST,3
6061 13 AV,3
10031 4 AV,3
906 BRDWAY,3
2290 BEDFORD AV,3
8502 FT HAMILTON PARKWAY,3
394 FULTON ST,3
164 TILLARY ST,3
202 SKILLMAN ST,3
715 AV M,3
47 SOUTH 5 ST,3
2602 OCEAN PARKWAY,3
510 RALPH AV,3
1138 PACIFIC ST,3
806 ST JOHN'S PL,3
76 NEW YORK AV,3
1151 E NEW YORK AV,3
781 REMSEN AV,3
360 LEWIS AV,3
5001 1 AV AV,3
1651 CARROLL ST,3
68 GARDEN ST,3
145 PENNSYLVANIA AV,3
482 NORTH 9 ST,3
196 SOUTH 1 ST,3
3867 KNAPP ST,3
186 JORALEMON ST,3
95 LIVINGSTON ST,3
567 WARREN ST,3
123 MARINE AV,3
2740 CROPSEY AV,3
2228 8 AV ST,3
183 TOMPKINS AV,3
8024 NEW UTRECHT AV,3
1369 PUTNAM AV,3
1656 STILLWELL AV,3
1153 CONEY ISLAND AV,3
550 5 AV,3
202 MYRTLE AV,3
1214 37 ST,3
580 E 21 ST,3
473 UNION ST,3
9524 FT HAMILTON PARKWAY,3
1725 ST MARKS AV,3
571 GLENMORE AV,3
463 DEKALB AV,3
1099 STANLEY AV,3
655 NEW LOTS AV,3
6 CLARK ST,3
50 E 1 AV ST,3
331 KEAP ST,3
85 NORTH 3 ST,3
2004 MC DONALD AV,3
92 SOUTH OXFORD ST,3
600 E 21 ST,3
765 EERN PARKWAY,3
172 PEARL ST,3
1224 PARK PL,3
33 BOND ST,3
88 NEWPORT ST,3
955 RUTLAND RD,3
3030 OCEAN AV,3
454 DRIGGS AV,3
50 SHORE BLVD,3
905 STERLING PL,3
715 CHURCH AV,3
333 LENOX RD,3
229 CLINTON AV,3
215 ADAMS ST,3
131 IRWIN ST,3
147 CLASSON AV,3
410 GATEWAY DRIVE,3
31 CEDAR ST,3
8639 BAY PKWY,3
3026 W 25 ST,3
189 WALLABOUT ST,3
701 RALPH AV,3
4723 10 AV,3
2885 W 12 ST,3
234 ADELPHI ST,3
97 WILLOUGHBY ST,3
47 BRIDGE ST,3
18 8 AV ST,3
1119 BRDWAY,3
2650 OCEAN PARKWAY,3
142 GROVE ST,3
1633 E 8 ST,3
522 PUTNAM AV,3
757 60 ST,3
180 NORTH 12 ST,3
1053 BELMONT AV,3
924 53 ST,3
1267 LINCOLN PL,3
21 COMMERCIAL ST,3
321 SCHAEFER ST,3
219 SACKMAN ST,3
220 FRANKLIN ST,3
108 WALLABOUT ST,3
135 HAWTHORNE ST,3
2135 HOMECREST AV,3
1128 E 35 ST,3
1689 PITKIN AV,3
30 ORIENT AV,3
821 AV N,3
274 ARLINGTON AV,3
992 GATES AV,3
383 FLUSHING,3
1639 BRDWAY,3
128 32 ST,3
37 SKILLMAN AV,3
1321 E 14 ST,3
477 KEAP ST,3
58 2 AV,3
122 IMLAY ST,3
157 GREENPOINT AV,3
172 MONTAGUE ST,3
363 BAINBRIDGE ST,3
549 FT HAMILTON PARKWAY,3
456 CENTRAL AV,3
2920 CAMPUS RD,3
761 55 ST,3
2014 ALBEMARLE RD,3
135 OCEANA DRIVE E,3
213 LINCOLN RD,3
67 HEYWARD ST,3
2500 NOSTRAND AV,3
204 LINDEN BLVD,3
600 GATES AV,3
203 FENIMORE ST,3
398 HENDRIX ST,3
351 SOUTH 1 ST,3
420 CLINTON AV,3
591 FLUSHING AV,3
1801 AVE Y,3
5817 21 AV,3
112 PACIFIC ST,3
547 CLINTON AV,3
1251 PROSPECT PL,3
857 MEEKER AV,3
18 BRIGHTON 10 COURT,3
6002 5 AV,3
770 THIRD AV,3
306 MADISON ST,3
485 THROOP AV,3
78 FLORENCE AV,3
1634 E 19 ST,3
85 ADAMS ST,3
270 ARLINGTON AV,3
37 EERN PARKWAY,3
610 BALTIC ST,3
169 WALLABOUT ST,3
6412 18 AV,3
4902 1 AV AV,3
816 BELMONT AV,3
508 PINE ST,3
302 VANDERBILT ST,3
1561 BUFFALO AV,3
419 BERRY ST,3
931 CONEY ISLAND AV,3
41 WOODBINE ST,3
841 OCEAN PKWAY,3
5714 AV AV,3
600 ALBANY AV,3
349 SCHOLES ST,3
1320 58 ST,3
1609 AV H,3
1947 OCEAN AV,3
37 BERRIMAN ST,3
2970 PITKIN AV,3
2 CLINTON ST,3
1 BEARD ST,3
49 PLAZA ST,3
1600 ROCKAWAY PKWAY,3
414 BRIGHTWATER COURT,3
183 LORRAINE ST,3
1490 DUMONT AV,3
1335 E 10 ST,3
9001 AV AV,3
700 JAMAICA AV,3
441 BKLYN AV,3
94 GEORGE ST,3
236 ATLANTIC AV,3
364 COLUMBIA ST,3
76 39 ST,3
1204 37 ST,3
49 DIAMOND ST,3
220 WITHERS ST,3
75 PITKIN AV,3
1068 FULTON ST,3
2929 BRIGHTON 5 ST,3
1316 PACIFIC ST,3
54 BRDWAY,3
1722 E 28 ST,3
657 5 AV,3
488 4 AV,3
1473 MYRTLE AV,3
627 UTICA AV,3
125 E 1 AV ST,3
4702 10 AV,3
4200 1 AV AV,3
2211 EMMONS AV,3
481 FLATBUSH AV,3
110 YORK ST,3
146 EVERGREEN AV,3
203 37 ST,3
2840 W 12 ST,3
894 BUSHWICK AV,3
4615 14 AV,3
949 WILLOUGHBY AV,3
1785 BEDFORD AV,3
369 PACIFIC ST,3
580 FLATBUSH AV,3
205 MAC DOUGAL ST,3
1420 AV P,3
147 ROSS ST,3
317 100 ST,3
5201 1 AV AV,3
1048 65 ST,3
2719 CONEY ISLAND AV,3
591 KINGSTON AV,3
303 MACON ST,3
2102 BEVERLY RD,3
1081 FLATBUSH AV,3
2 NORTHSIDE PIERS,3
197 23 ST,3
1249 PACIFIC ST,3
2282 CROPSEY AV,3
165 E 19 ST,3
25 JAY ST,3
1730 CARROLL ST,3
6525 AV N,3
646 DEAN ST,3
23 CLIFTON PL,3
1546 52 ST,3
422 LINCOLN AV,3
6200 FORT HAMILTON PKWY,3
32 LORIMER ST,3
365 54 ST,3
194 TILLARY ST,3
270 PULASKI ST,3
724 BEDFORD AV,3
278 ST MARKS AV,3
277 GATES AV,3
1846 49 ST,3
5 AV J,3
2170 68 ST,3
140 METROPOLITAN AV,3
394 RUTLAND RD,3
241 MACDONOUGH ST,3
71 CLINTON AV,3
2726 E 64 ST,3
1710 CARROLL ST,3
1152 ELTON ST,3
39 PLAZA ST,3
474 PULASKI ST,3
4201 4 AV,3
166 LEE AV,3
1232 37 ST,3
498 PROSPECT AV,3
711 CHESTER ST,3
187 JORALEMON ST,3
9281 SHORE RD,3
492 WARREN ST,3
1001 HERKIMER ST,3
68 MAC DOUGAL ST,3
282 SOUTH 5 ST,3
28 LOCUST ST,3
362 MALCOLM X BLVD,3
356 JEFFERSON ST,3
57 JAY ST,3
244 FRONT ST,3
49 PARK PL,3
5301 9 AV,3
1367 DEAN ST,3
535 CARLTON AV,3
479 MONROE ST,3
89 GRAND ST,3
336 FLATBUSH AV,3
356 42 ST,3
1018 EERN PARKWAY,3
433 CARROLL ST,3
674 E 22 ST,3
714 METROPOLITAN AV,3
130 MONTROSE AV,3
1004 MONTGOMERY ST,3
341 PROSPECT PL,3
509 94 ST,3
79 CLARK ST,3
500 AV AV,3
308 CONEY ISLAND AV,3
620 E 108 ST,3
230 RIVERDALE AV,3
8701 RIDGE BLVD,3
1251 48 ST,3
287 HARMAN ST,3
2253 E 13 ST,3
1390 BEDFORD AV,3
1162 PACIFIC ST,3
3201 KINGS HIGHWAY,3
487 CLARKSON AV,3
444 MARCUS GARVEY BLVD,3
5923 STRICKLAND AV,3
50 WASHINGTON AV,3
1711 PRESIDENT ST,3
1373 LINCOLN PL,3
354 SARATOGA AV,3
295 WASHINGTON AV,2
70 WILLOW ST,2
426 E 22ND ST,2
151 KENT AV,2
50 TAAFFE PL,2
117 SOUTH 3 ST,2
35 W END AV,2
98 SOUTH 4 ST,2
288 NEW YORK AV,2
2 PIERREPONT ST,2
1180 BAYRIDGE PARKWAY,2
190 COZINE AV,2
156 NORTH 12 ST,2
315 93 ST,2
720 NOSTRAND AV,2
100 MARINE AV,2
175 PROSPECT PL,2
141 MAUJER ST,2
367 LEXINGTON AV,2
5 WALTON ST,2
61 MARTENSE ST,2
105 ASHLAND PL,2
5 NORTH 12 ST,2
342 BEDFORD AV,2
460 OVINGTON AV,2
455 CARLTON AV,2
42 SOUTH 10 ST,2
545 FLUSHING AV,2
1820 CORTELYOU RD,2
1223 PRESIDENT ST,2
78 20 ST,2
49 THROOP AV,2
1537 BEDFORD AV,2
662 MADISON ST,2
156 TILLARY ST,2
222 HIGHLAND BLVD,2
1709 EMMONS AV,2
3613 AV D,2
131 E 21 ST,2
568 UNION AV,2
73 SOUTH 10 ST,2
525 BRDWAY,2
739 PARK AV,2
236 E 1 AV ST,2
255 4 AV,2
186 GIRARD ST,2
2811 BROWN ST,2
1166 BEDFORD AV,2
567 DECATUR ST,2
60 REMSEN ST,2
1429 E 52 ST,2
506 7 AV,2
587 OCEAN AV,2
4634 BAY PARKWAY,2
510 QUINCY ST,2
268 BATTERY AV,2
27 VAN BUREN ST,2
240 COZINE AV,2
1980 E 12 ST,2
90 NORTH 5 ST,2
217 BUTLER ST,2
1925 E 12 ST,2
44 WALLABOUT ST,2
8121 21 AV,2
341 SACKETT ST,2
615 VAN BUREN ST,2
1704 ST JOHNS PL,2
1246 42 ST,2
101 WILLOW ST,2
33 FLATBUSH AV,2
501 LEFFERTS AV,2
2101 BOARDWALK,2
31 E 21 ST,2
1387 EERN PARKWAY,2
349 METROPOLITAN AV,2
4414 FOSTER AV,2
684 LIVONIA AV,2
5203 CHURCH AV,2
235 BERRY ST,2
143 CLASSON AV,2
337 LENOX RD,2
7423 RIDGE BLVD,2
2619 AV I,2
267 OVINGTON AV,2
2461 KNAPP ST,2
3360 SHORE PARKWAY,2
9219 AV B,2
11 WAVERLY AV,2
179 JACKSON ST,2
800 BEDFORD AV,2
1111 DEAN ST,2
210 PACIFIC ST,2
313 ST MARKS AV,2
7201 4 AV,2
1475 GENEVA LOOP,2
900 ST MARKS AV,2
158 HULL ST,2
1416 AV U,2
2197 E 4 ST,2
1 MIDDLETON ST,2
569 FLATBUSH AV,2
2511 OCEAN AV,2
350 SNEDIKER AV,2
320 STERLING ST,2
3867 SHORE PKWY,2
28 LINCOLN RD,2
217 46 ST,2
545 WASHINGTON AV,2
160 7 ST,2
609 METROPOLITAN AV,2
856 WASHINGTON AV,2
3685 SHORE PARKWAY,2
333 LAFAYETTE AV,2
555 BUSHWICK AV,2
80 CRANBERRY ST,2
6309 BAY PKWY,2
585 MANHATTAN AV,2
172 TILLARY ST,2
706 LEFFERTS AV,2
757 EMPIRE BLVD,2
202 FOSTER AV,2
55 WATER ST,2
485 OCEAN AV,2
34 BERRY ST,2
112 NOSTRAND AV,2
293 DIVISION AV,2
415 STRATFORD RD,2
1845 MC DONALD AV,2
97 GRAND AV,2
531 MAPLE ST,2
579 RALPH AV,2
1206 OCEAN PARKWAY,2
2970 W 24 ST,2
5010 OLD NEW UTRECHT RD,2
2228 E 3 ST,2
64 BAYARD ST,2
7314 2 AV AV,2
490 LORIMER ST,2
374 EERN PARKWAY,2
8615 FT HAMILTON PKWY,2
5304 NEW UTRECHT AV,2
82 LEWIS AV,2
409 FULTON ST,2
58 LINDEN BLVD,2
405 WMINSTER RD,2
95 COMMERCIAL ST,2
207 VAN DYKE ST,2
71 LINCOLN PL,2
414 AV N,2
160 VAN BRUNT ST,2
538 E 2 AV ST,2
1521 OCEAN AV,2
190 BETHEL LOOP,2
153 LORIMER ST,2
2 DUFFIELD ST,2
154 WASHINGTON AV,2
40 SOUTH 6 ST,2
1039 ST JOHNS PL,2
1281 EERN PARKWAY,2
3110 BR AV ST,2
863 ST MARKS AV,2
431 GRAND ST,2
533 39 ST,2
161 WOODRUFF AV,2
239 OCEAN AV,2
869 FLUSHING AV,2
160 FRANKLIN ST,2
1201 FLUSHING AV,2
33 PINE ST,2
524 EERN PKWY,2
48 LORIMER ST,2
1531 63 ST,2
1680 ATLANTIC AV,2
2705 ALBERMARLE RD,2
125 DIVISION AV,2
222 WITHERS ST,2
46 GREENE AV,2
371 89 ST,2
1746 PITKIN AV,2
269 A LINDEN ST,2
195 CLASSON AV,2
111 TROUTMAN ST,2
609 CLINTON ST,2
436 NEW YORK AV,2
1640 OCEAN AV,2
75 FRONT ST,2
681 OCEAN AV,2
449 CLARKSON AV,2
2114 COYLE ST,2
7 HEGEMAN AV,2
1701 E 9 ST,2
504 PARK AV,2
81 IRVING PL,2
7701 BAY PARKWAY,2
385 CLINTON AV,2
20 BAYARD ST,2
9718 FT HAMILTON PARKWAY,2
146 SOUTH 9 ST,2
1429 DEKALB AV,2
259 GREEN ST,2
381 HOOPER ST,2
299 HEYWARD ST,2
1916 OCEAN AV,2
19 ROCKWELL PL,2
225 EERN PARKWAY,2
135 NORTH 11 ST,2
225 25 ST,2
159 SOUTH 2 ST,2
980 WYCKOFF AV,2
818 LAFAYETTE AV,2
68 SCHERMERHORN ST,2
6722 FT HAMILTON PARKWAY,2
1002 DITMAS AV,2
275 ROCKAWAY PKWAY,2
34 MONROE PL,2
29 WALTON ST,2
3312 SURF AV,2
6642 SEDGWICK PL,2
1855 E 12 ST,2
122 ADELPHI ST,2
1401 5 AV ST,2
129 PATCHEN AV,2
81 PROSPECT ST,2
3848 MAPLE AV,2
375 PEARL ST,2
31 VAN BUREN ST,2
116 NORTH 5 ST,2
319 DEGRAW ST,2
185 INDIA ST,2
5404 20 AV,2
780 ST MARKS AV,2
1764 E 15 ST,2
145 RUTLEDGE ST,2
557 MANHATTAN AV,2
1701 AV S,2
283 ADAMS ST,2
271 HAWTHORNE ST,2
174 STEUBEN ST,2
195 WILLOUGHBY AV,2
133 WATER ST,2
61 W ST,2
37 BRIDGE ST,2
118 SANFORD ST,2
926 FLATBUSH AV,2
1248 ST MARKS AV,2
2122 BEEKMAN PL,2
180 UNION AV,2
73 GREENE AV,2
960 50 ST,2
538 HEGEMAN AV,2
6405 7 AV,2
1100 BRDWAY,2
820 OCEAN PKWY,2
515 OVINGTON AV,2
1650 56 ST,2
20 VANDALIA AV,2
260 BUFFALO AV,2
747 53 ST,2
29 NORTH ELLIOTT PL,2
1498 OCEAN PKWY,2
2243 E 38 ST,2
4802 12 AV,2
680 OCEAN PARKWAY,2
234 SKILLMAN AV,2
777 ST MARKS AV,2
375 LINCOLN PL,2
1455 CONEY ISLAND AV,2
383 PEARL ST,2
622 77 ST,2
875 MANHATTAN AV,2
1091 E 96 ST,2
536 ST JOHNS PL,2
860 ATLANTIC AV,2
15 NORWOOD AV,2
112 AV AV,2
1305 GREENE AV,2
14 BOERUM ST,2
1476 OCEAN AV,2
1712 EERN PARKWAY,2
1512 E 18 ST,2
1401 SHEEPSHEAD BAY RD,2
1751 6 AV ST,2
259 BANKER ST,2
529 ST MARKS AV,2
111 GERRY ST,2
1566 E 52 ST,2
2284 ATLANTIC AV,2
81 PILLING ST,2
183 WALLABOUT ST,2
226 FRANKLIN ST,2
1702 AV Y,2
1928 OCEAN AV,2
1001 EERN PARKWAY,2
575 80 ST,2
124 75 ST,2
1525 VOORHIES AV,2
852 PENNSYLVANIA AV,2
295 HEYWARD ST,2
836 51 ST,2
49 BERRY ST,2
2094 PITKIN AV,2
214 COVERT ST,2
346 NEW YORK AV,2
9402 CHURCH AV,2
611 WINTHROP ST,2
50 DIVISION AV,2
165 E 1 AV ST,2
184 VARET ST,2
314 SCHOLES ST,2
1000 PRESIDENT ST,2
211 41 ST,2
83 TAYLOR ST,2
43 PULASKI ST,2
4418 8 AV,2
1413 5 AV ST,2
193 BANKER ST,2
1402 AV K,2
14 HEYWARD ST,2
812 60 ST,2
694 MONROE ST,2
301 BEVERLY RD,2
49 LENOX RD,2
2662 W 2 ST,2
165 W ST,2
7321 5 AV,2
112 UTICA AV,2
300 OCEAN PKWY,2
260 CUMBERLAND ST,2
21 BELVEDERE ST,2
119 TAYLOR ST,2
725 EVERGREEN AV,2
902 QUENTIN RD,2
61 MELROSE ST,2
2917 OCEAN PARKWAY,2
7214 3 AV,2
1073 FULTON ST,2
228 E 38 ST,2
48 MIDDLETON ST,2
2227 LINDEN BLVD,2
612 OCEAN AV,2
1935 SHORE PARKWAY,2
146 SOUTH AV ST,2
210 VANDERBILT AV,2
174 SMITH ST,2
19 FLATBUSH AV,2
188 WILSON ST,2
494 SHEFFIELD AV,2
1027 GRAND ST,2
124 MONITOR ST,2
30 FAYETTE ST,2
320 4 AV,2
300 FURMAN ST,2
517 BROOKLYN AV,2
1689 E 21 ST,2
87 VERMONT ST,2
6103 STRICKLAND AV,2
777 KENT AV,2
90 HARRISON PL,2
183 3 AV,2
141 LENOX RD,2
335 GREENE AV,2
1601 BEVERLY RD,2
12 WEIRFIELD ST,2
9036 7 AV,2
540 E 19 ST,2
1661 E NEW YORK AV,2
288 FLATBUSH AV,2
107 COLUMBIA HEIGHTS,2
566 JOHNSON AV,2
20 NEW YORK AV,2
64 LINCOLN RD,2
93 QUINCY ST,2
84 7 AV,2
505 JOHNSON AV,2
296 1/2 HARMAN ST,2
6910 AV U,2
433 MAPLE ST,2
41 GRACE CT,2
420 JEFFERSON AV,2
9325 KINGS HWY,2
120 BAINBRIDGE ST,2
1047 SURF AV,2
4755 BEDFORD AV,2
282 E 35 ST,2
3211 AV I,2
1901 8 AV ST,2
92 EMERSON PL,2
382 WALLABOUT ST,2
