ecb_issue_badge,ecb_issue_date,nyc_BIN,ecb_type_code
1759,2016-10-14,2001674,CONSTRUCTION
2725,2016-10-14,3054782,CONSTRUCTION
2771,2016-10-14,3029269,PLUMBING
2689,2016-10-14,1010679,ELEVATOR
2771,2016-10-13,3037205,PLUMBING
2765,2016-10-13,1063188,ELEVATOR
2781,2016-10-13,1078062,CONSTRUCTION
2742,2016-10-13,4210316,ELEVATOR
1993,2016-10-13,3253907,ELEVATOR
2547,2016-10-13,3253907,ELEVATOR
2730,2016-10-13,4114214,CONSTRUCTION
2781,2016-10-13,1078062,CONSTRUCTION
2771,2016-10-13,3037205,PLUMBING
2412,2016-10-13,2068074,CONSTRUCTION
2781,2016-10-13,1078062,CONSTRUCTION
2547,2016-10-13,3253907,ELEVATOR
2600,2016-10-13,1048498,CONSTRUCTION
2547,2016-10-13,3253907,ELEVATOR
2714,2016-10-13,3253907,ELEVATOR
2381,2016-10-13,3247881,CONSTRUCTION
2781,2016-10-13,1078062,CONSTRUCTION
2771,2016-10-13,3037202,PLUMBING
2185,2016-10-13,2013304,CONSTRUCTION
2771,2016-10-13,3037205,PLUMBING
2728,2016-10-13,4459305,CONSTRUCTION
2781,2016-10-13,1078062,CONSTRUCTION
1244,2016-10-13,2016735,ELECTRICAL
2547,2016-10-13,3253907,ELEVATOR
2781,2016-10-13,1078062,CONSTRUCTION
2381,2016-10-13,3247881,CONSTRUCTION
2723,2016-10-13,4003458,CONSTRUCTION
2547,2016-10-13,3253907,ELEVATOR
2713,2016-10-12,2004420,ELEVATOR
2775,2016-10-12,2000740,CONSTRUCTION
2761,2016-10-12,2009103,ELEVATOR
2351,2016-10-12,1025119,CONSTRUCTION
2771,2016-10-12,3035758,CONSTRUCTION
2761,2016-10-12,2009103,ELEVATOR
,2016-10-12,3116678,ELEVATOR
2282,2016-10-12,4001293,CONSTRUCTION
2768,2016-10-12,4114293,CONSTRUCTION
2351,2016-10-12,1025119,PLUMBING
2771,2016-10-12,3035758,PLUMBING
2666,2016-10-12,1064712,ELEVATOR
2252,2016-10-12,1014225,CONSTRUCTION
2683,2016-10-12,3034162,CONSTRUCTION
2402,2016-10-12,3414181,CONSTRUCTION
2252,2016-10-12,1002857,CONSTRUCTION
2761,2016-10-12,2013337,ELEVATOR
2775,2016-10-12,2000740,CONSTRUCTION
2774,2016-10-12,3126866,CONSTRUCTION
2528,2016-10-12,4117387,ELEVATOR
2282,2016-10-12,2004442,CONSTRUCTION
2683,2016-10-12,1011145,CONSTRUCTION
2574,2016-10-12,3002928,CONSTRUCTION
1993,2016-10-12,3253907,ELEVATOR
1244,2016-10-12,1084564,ELECTRICAL
2768,2016-10-12,4114293,CONSTRUCTION
2761,2016-10-12,2007615,ELEVATOR
2351,2016-10-12,1025119,CONSTRUCTION
2771,2016-10-12,3035758,CONSTRUCTION
2683,2016-10-12,3034162,CONSTRUCTION
2683,2016-10-12,3038261,CONSTRUCTION
2402,2016-10-12,3414181,CONSTRUCTION
2768,2016-10-12,4114293,CONSTRUCTION
2777,2016-10-12,1079744,ELEVATOR
2351,2016-10-12,1025119,
2777,2016-10-12,1088110,ELEVATOR
2421,2016-10-12,3035758,CONSTRUCTION
2528,2016-10-11,4191640,ELEVATOR
2562,2016-10-11,1012387,CONSTRUCTION
2773,2016-10-11,3322081,PLUMBING
2669,2016-10-11,1066793,CONSTRUCTION
2583,2016-10-11,4001314,ELEVATOR
2535,2016-10-11,3116275,CONSTRUCTION
2562,2016-10-11,1012387,CONSTRUCTION
2608,2016-10-11,1064066,CONSTRUCTION
2565,2016-10-11,1051379,CONSTRUCTION
2667,2016-10-11,2003900,ELEVATOR
2786,2016-10-11,1051737,CONSTRUCTION
2713,2016-10-11,2071921,ELEVATOR
2562,2016-10-11,1012387,CONSTRUCTION
2565,2016-10-11,2086308,"CRANES "
2713,2016-10-11,2057043,ELEVATOR
2786,2016-10-11,1028241,CONSTRUCTION
,2016-10-11,4209026,ELEVATOR
2535,2016-10-11,3116275,CONSTRUCTION
2773,2016-10-11,3322081,PLUMBING
2562,2016-10-11,1012387,CONSTRUCTION
2777,2016-10-11,1011938,ELEVATOR
2535,2016-10-11,3116275,CONSTRUCTION
2720,2016-10-11,5080385,CONSTRUCTION
2562,2016-10-11,1012387,CONSTRUCTION
2667,2016-10-11,2003820,ELEVATOR
2542,2016-10-11,1089354,ELEVATOR
2771,2016-10-11,1077342,PLUMBING
1760,2016-10-10,3388709,CONSTRUCTION
1733,2016-10-09,1053919,CONSTRUCTION
1733,2016-10-09,1055014,CONSTRUCTION
1733,2016-10-09,1051391,CONSTRUCTION
1733,2016-10-09,1055014,CONSTRUCTION
1733,2016-10-09,1054970,CONSTRUCTION
2728,2016-10-08,1064423,CONSTRUCTION
2252,2016-10-07,3146597,CONSTRUCTION
1244,2016-10-07,1083144,ELECTRICAL
2704,2016-10-07,2003109,CONSTRUCTION
1871,2016-10-07,3185543,CONSTRUCTION
2252,2016-10-07,3146596,CONSTRUCTION
1334,2016-10-07,3396636,ELEVATOR
2679,2016-10-07,3108535,CONSTRUCTION
1244,2016-10-07,1083144,ELECTRICAL
1244,2016-10-07,1083144,ELECTRICAL
2704,2016-10-07,2003109,CONSTRUCTION
1871,2016-10-07,3185543,CONSTRUCTION
1334,2016-10-07,3396636,ELEVATOR
2687,2016-10-07,3045327,ELEVATOR
2670,2016-10-06,3099485,ELEVATOR
2531,2016-10-06,4596911,CONSTRUCTION
2783,2016-10-06,1015925,CONSTRUCTION
2773,2016-10-06,3085056,PLUMBING
2271,2016-10-06,1081498,CONSTRUCTION
2775,2016-10-06,1084401,CONSTRUCTION
2678,2016-10-06,4209026,ELECTRICAL
2773,2016-10-06,3085056,PLUMBING
2531,2016-10-06,4596911,CONSTRUCTION
2421,2016-10-06,3079871,CONSTRUCTION
2775,2016-10-06,1084401,CONSTRUCTION
2783,2016-10-06,1015925,CONSTRUCTION
2678,2016-10-06,4209026,ELECTRICAL
0860,2016-10-06,2000362,CONSTRUCTION
2783,2016-10-06,1001228,CONSTRUCTION
2783,2016-10-06,1001228,CONSTRUCTION
2720,2016-10-06,1084974,PLUMBING
2647,2016-10-06,3098300,CONSTRUCTION
2562,2016-10-06,1059343,CONSTRUCTION
2773,2016-10-06,3085056,PLUMBING
2647,2016-10-06,3098300,CONSTRUCTION
1993,2016-10-05,1087142,ELEVATOR
2577,2016-10-05,3069991,ELEVATOR
2771,2016-10-05,3079871,CONSTRUCTION
2783,2016-10-05,1076281,CONSTRUCTION
1847,2016-10-05,3042725,CONSTRUCTION
2676,2016-10-05,2047874,ELEVATOR
1759,2016-10-05,4037020,CONSTRUCTION
1751,2016-10-05,3038261,ELECTRICAL
1771,2016-10-05,3038261,CONSTRUCTION
1993,2016-10-05,1087142,ELEVATOR
2678,2016-10-05,3327345,ELECTRICAL
2715,2016-10-05,1051401,ELEVATOR
1759,2016-10-05,4037020,CONSTRUCTION
2670,2016-10-05,4117051,ELEVATOR
1771,2016-10-05,3038261,CONSTRUCTION
1993,2016-10-05,1087142,ELEVATOR
2761,2016-10-05,2005634,ELEVATOR
2771,2016-10-05,3079871,CONSTRUCTION
2783,2016-10-05,1076281,CONSTRUCTION
2678,2016-10-05,3327336,ELECTRICAL
2577,2016-10-05,3069991,ELEVATOR
2620,2016-10-05,1055719,BOILER
2543,2016-10-05,1055772,CONSTRUCTION
1751,2016-10-05,3038261,ELECTRICAL
1993,2016-10-05,1087142,ELEVATOR
2724,2016-10-05,4539970,CONSTRUCTION
1771,2016-10-05,3038261,CONSTRUCTION
1993,2016-10-05,1087142,ELEVATOR
2771,2016-10-05,3079871,PLUMBING
1759,2016-10-05,4036976,CONSTRUCTION
2678,2016-10-05,3327345,ELECTRICAL
2715,2016-10-05,1078798,ELEVATOR
2664,2016-10-04,3038261,PLUMBING
1760,2016-10-04,3051348,CONSTRUCTION
1771,2016-10-04,3038261,CONSTRUCTION
2224,2016-10-04,3062876,CONSTRUCTION
2668,2016-10-04,3038261,CONSTRUCTION
2713,2016-10-04,2001913,ELEVATOR
2771,2016-10-04,3072163,CONSTRUCTION
2346,2016-10-04,3038261,CONSTRUCTION
2666,2016-10-04,2004420,ELEVATOR
2687,2016-10-04,3006318,ELEVATOR
2224,2016-10-04,3062876,CONSTRUCTION
2664,2016-10-04,3038261,CONSTRUCTION
2224,2016-10-04,3062876,PLUMBING
2715,2016-10-04,1006132,ELEVATOR
2668,2016-10-04,3038261,CONSTRUCTION
2547,2016-10-04,3038261,ELEVATOR
2687,2016-10-04,3003593,ELEVATOR
2771,2016-10-04,3072163,CONSTRUCTION
2346,2016-10-04,3038261,CONSTRUCTION
2282,2016-10-04,1057392,CONSTRUCTION
2664,2016-10-04,3038261,CONSTRUCTION
2666,2016-10-04,2004420,ELEVATOR
2224,2016-10-04,3062876,
2713,2016-10-04,2116648,ELEVATOR
2668,2016-10-04,3038261,CONSTRUCTION
2512,2016-10-04,1016061,ELECTRICAL
2670,2016-10-04,4113575,ELEVATOR
2282,2016-10-04,1057392,CONSTRUCTION
2771,2016-10-04,3072163,PLUMBING
2664,2016-10-04,3038261,CONSTRUCTION
2687,2016-10-04,3006318,ELEVATOR
1129,2016-10-04,3038261,BOILER
2224,2016-10-04,3062876,CONSTRUCTION
2666,2016-10-04,2005634,ELEVATOR
2547,2016-10-04,3038261,ELEVATOR
,2016-10-04,2008981,CONSTRUCTION
2687,2016-10-04,3003593,ELEVATOR
2346,2016-10-04,3038261,CONSTRUCTION
2773,2016-10-03,3248044,PLUMBING
2670,2016-10-03,3032872,ELEVATOR
2670,2016-10-03,3034162,ELEVATOR
2715,2016-10-03,1054510,ELEVATOR
2761,2016-10-03,2050008,ELEVATOR
2246,2016-10-03,3248044,CONSTRUCTION
2773,2016-10-03,3248044,PLUMBING
2771,2016-10-03,3043611,CONSTRUCTION
2528,2016-10-03,4029675,ELEVATOR
2773,2016-10-03,3248044,CONSTRUCTION
2713,2016-10-03,1059991,ELEVATOR
2670,2016-10-03,3032872,ELEVATOR
2670,2016-10-03,3034162,ELEVATOR
2689,2016-10-03,1022696,ELEVATOR
2246,2016-10-03,3248044,CONSTRUCTION
0723,2016-10-03,2016595,CONSTRUCTION
2676,2016-10-03,1064215,ELEVATOR
2773,2016-10-03,3248044,CONSTRUCTION
2771,2016-10-03,3043611,CONSTRUCTION
2715,2016-10-03,1054510,ELEVATOR
2777,2016-10-03,1079816,ELEVATOR
,2016-10-03,1079753,ELEVATOR
2761,2016-10-03,2050008,ELEVATOR
2773,2016-10-03,3248044,CONSTRUCTION
1244,2016-10-03,1035071,ELECTRICAL
2777,2016-10-03,1061152,ELEVATOR
2670,2016-10-03,3032872,ELEVATOR
2664,2016-10-03,1063572,CONSTRUCTION
2781,2016-10-03,1088503,CONSTRUCTION
2650,2016-10-01,3038244,CONSTRUCTION
2610,2016-10-01,3049341,CONSTRUCTION
2650,2016-10-01,3115867,CONSTRUCTION
2668,2016-10-01,1034851,CONSTRUCTION
2650,2016-10-01,3038244,CONSTRUCTION
2650,2016-10-01,3115746,CONSTRUCTION
2650,2016-10-01,3039423,CONSTRUCTION
2650,2016-10-01,3115867,CONSTRUCTION
2687,2016-09-30,3000428,ELEVATOR
2773,2016-09-30,2005359,PLUMBING
2528,2016-09-30,4029558,ELEVATOR
,2016-09-30,3110191,CONSTRUCTION
2727,2016-09-30,4043525,CONSTRUCTION
2721,2016-09-30,2017044,CONSTRUCTION
2761,2016-09-30,2026146,ELEVATOR
2600,2016-09-30,1000016,CONSTRUCTION
2676,2016-09-30,1064780,ELEVATOR
2773,2016-09-30,2005359,PLUMBING
2687,2016-09-30,3000428,ELEVATOR
2584,2016-09-30,2003231,ELEVATOR
1780,2016-09-30,2008645,BOILER
2565,2016-09-30,2091947,"CRANES "
,2016-09-30,1026646,CONSTRUCTION
,2016-09-30,1064248,ELEVATOR
2687,2016-09-30,3000428,ELEVATOR
2744,2016-09-30,3338648,CONSTRUCTION
2773,2016-09-30,2005359,PLUMBING
2783,2016-09-30,1018242,CONSTRUCTION
2687,2016-09-30,3000428,ELEVATOR
2646,2016-09-30,3418186,CONSTRUCTION
2751,2016-09-30,4074894,CONSTRUCTION
2607,2016-09-29,1015921,ELEVATOR
2666,2016-09-29,2003056,ELEVATOR
2700,2016-09-29,2017427,CONSTRUCTION
2700,2016-09-29,2014627,CONSTRUCTION
2602,2016-09-29,3049297,PLUMBING
2771,2016-09-29,1079778,PLUMBING
2695,2016-09-29,1063365,PLUMBING
2700,2016-09-29,2014627,CONSTRUCTION
2727,2016-09-29,4115055,CONSTRUCTION
2602,2016-09-29,3049297,CONSTRUCTION
2741,2016-09-29,3006318,ELEVATOR
2282,2016-09-29,1032587,CONSTRUCTION
0338,2016-09-29,3000495,CONSTRUCTION
2700,2016-09-29,2014627,CONSTRUCTION
2583,2016-09-29,3392969,ELEVATOR
2607,2016-09-29,1015921,ELEVATOR
2700,2016-09-29,2017427,CONSTRUCTION
2771,2016-09-29,1079778,PLUMBING
2602,2016-09-29,3049297,PLUMBING
2686,2016-09-29,1062434,ELECTRICAL
2761,2016-09-29,2004406,ELEVATOR
1983,2016-09-29,1045202,CONSTRUCTION
2666,2016-09-29,2003077,ELEVATOR
2559,2016-09-28,3117274,ELEVATOR
2689,2016-09-28,1051514,ELEVATOR
2689,2016-09-28,1051514,ELEVATOR
2689,2016-09-28,1051514,ELEVATOR
2771,2016-09-28,1054680,CONSTRUCTION
2689,2016-09-28,1051514,ELEVATOR
2670,2016-09-28,4209026,ELEVATOR
2713,2016-09-28,2003246,ELEVATOR
2559,2016-09-28,3117274,ELEVATOR
2654,2016-09-28,3062561,CONSTRUCTION
2744,2016-09-28,1055770,CONSTRUCTION
2695,2016-09-28,1014148,PLUMBING
2421,2016-09-28,1054680,CONSTRUCTION
2274,2016-09-28,2009147,ELEVATOR
2559,2016-09-28,3117274,ELEVATOR
2695,2016-09-28,1014148,CONSTRUCTION
2771,2016-09-28,1054680,PLUMBING
2559,2016-09-28,3117274,ELEVATOR
2574,2016-09-28,3826446,CONSTRUCTION
2421,2016-09-28,1054680,CONSTRUCTION
2276,2016-09-28,1014148,ELECTRICAL
2283,2016-09-28,2028716,CONSTRUCTION
2786,2016-09-28,1015161,CONSTRUCTION
2666,2016-09-28,2013051,ELEVATOR
2785,2016-09-28,2013018,CONSTRUCTION
2695,2016-09-28,1014148,PLUMBING
2771,2016-09-28,1054680,PLUMBING
2785,2016-09-27,2013999,CONSTRUCTION
2421,2016-09-27,1058207,CONSTRUCTION
1983,2016-09-27,1083678,CONSTRUCTION
1987,2016-09-27,3338648,CONSTRUCTION
2565,2016-09-27,1045381,CONSTRUCTION
2584,2016-09-27,2006460,ELEVATOR
2752,2016-09-27,3122655,CONSTRUCTION
2713,2016-09-27,2002825,ELEVATOR
2528,2016-09-27,4451596,ELEVATOR
2274,2016-09-27,2004419,ELEVATOR
1845,2016-09-27,3063288,CONSTRUCTION
2559,2016-09-27,3117624,ELEVATOR
2713,2016-09-27,2002784,ELEVATOR
2528,2016-09-27,4145164,ELEVATOR
2785,2016-09-27,2003093,CONSTRUCTION
2765,2016-09-27,1063304,ELEVATOR
2752,2016-09-27,3122655,CONSTRUCTION
1845,2016-09-27,3063288,CONSTRUCTION
2742,2016-09-27,4210316,ELEVATOR
2559,2016-09-27,3117624,ELEVATOR
2669,2016-09-27,1059058,CONSTRUCTION
2600,2016-09-27,1034136,CONSTRUCTION
1334,2016-09-27,3058594,ELEVATOR
1845,2016-09-27,3063288,CONSTRUCTION
2528,2016-09-27,4145164,ELEVATOR
2761,2016-09-26,2007873,ELEVATOR
2781,2016-09-26,1009747,CONSTRUCTION
2764,2016-09-26,3855957,"CRANES "
2777,2016-09-26,1085146,ELEVATOR
2772,2016-09-26,1008425,PLUMBING
2288,2016-09-26,2010948,CONSTRUCTION
2252,2016-09-26,1063378,CONSTRUCTION
2773,2016-09-26,1008425,PLUMBING
2528,2016-09-26,4113662,ELEVATOR
2294,2016-09-26,4021811,PLUMBING
2761,2016-09-26,2007873,ELEVATOR
2252,2016-09-26,1024854,CONSTRUCTION
2781,2016-09-26,1009747,CONSTRUCTION
2294,2016-09-26,4021811,PLUMBING
2773,2016-09-26,1008425,PLUMBING
2764,2016-09-26,3855957,"CRANES "
2714,2016-09-26,3095889,ELEVATOR
2288,2016-09-26,2010948,CONSTRUCTION
2713,2016-09-26,2013718,ELEVATOR
2772,2016-09-26,1008425,PLUMBING
2761,2016-09-26,2007874,ELEVATOR
2639,2016-09-25,1038595,CONSTRUCTION
2639,2016-09-25,1038595,CONSTRUCTION
2185,2016-09-25,1061082,CONSTRUCTION
2781,2016-09-24,4006691,CONSTRUCTION
2639,2016-09-24,1005000,CONSTRUCTION
2774,2016-09-24,3137077,CONSTRUCTION
2781,2016-09-24,4006691,CONSTRUCTION
2752,2016-09-23,3332190,CONSTRUCTION
2752,2016-09-23,3332190,CONSTRUCTION
2666,2016-09-23,2091244,ELEVATOR
2768,2016-09-23,1061395,CONSTRUCTION
2742,2016-09-23,3121734,ELEVATOR
0437,2016-09-23,1051861,CONSTRUCTION
2589,2016-09-23,1089698,CONSTRUCTION
2283,2016-09-23,1055719,CONSTRUCTION
2252,2016-09-23,2002457,CONSTRUCTION
2752,2016-09-23,3332190,CONSTRUCTION
2773,2016-09-23,1060161,PLUMBING
2765,2016-09-23,1045818,ELEVATOR
2752,2016-09-23,3332190,CONSTRUCTION
2713,2016-09-23,2018567,ELEVATOR
2589,2016-09-23,1089698,CONSTRUCTION
2752,2016-09-23,3332190,CONSTRUCTION
2741,2016-09-23,2003313,ELEVATOR
0437,2016-09-23,1032032,CONSTRUCTION
2713,2016-09-23,2017805,ELEVATOR
2610,2016-09-23,3033239,CONSTRUCTION
2252,2016-09-23,2002457,CONSTRUCTION
1983,2016-09-22,1054499,CONSTRUCTION
2294,2016-09-22,1058216,PLUMBING
2773,2016-09-22,1059709,PLUMBING
2421,2016-09-22,1058217,CONSTRUCTION
2294,2016-09-22,1058216,PLUMBING
2607,2016-09-22,3049207,ELEVATOR
2783,2016-09-22,1085978,CONSTRUCTION
2554,2016-09-22,4028655,CONSTRUCTION
2752,2016-09-22,3127950,CONSTRUCTION
1983,2016-09-22,1054347,CONSTRUCTION
2690,2016-09-22,2005463,ELEVATOR
2773,2016-09-22,1059709,PLUMBING
2670,2016-09-22,4301174,ELEVATOR
2607,2016-09-22,3049207,ELEVATOR
2682,2016-09-22,1060586,CONSTRUCTION
2358,2016-09-22,3115529,ELEVATOR
2294,2016-09-22,1058217,PLUMBING
2421,2016-09-22,1058216,CONSTRUCTION
2294,2016-09-22,1057322,CONSTRUCTION
2783,2016-09-22,1085978,CONSTRUCTION
2732,2016-09-22,2013614,CONSTRUCTION
2421,2016-09-22,1058216,CONSTRUCTION
2783,2016-09-22,1085978,CONSTRUCTION
2715,2016-09-21,1064279,ELEVATOR
2676,2016-09-21,2003556,ELEVATOR
2779,2016-09-21,3044526,CONSTRUCTION
2232,2016-09-21,4005065,"CRANES "
1244,2016-09-21,1014148,ELECTRICAL
2781,2016-09-21,3399250,CONSTRUCTION
2543,2016-09-21,1016880,CONSTRUCTION
2779,2016-09-21,3044526,CONSTRUCTION
2282,2016-09-21,2014358,CONSTRUCTION
2232,2016-09-21,4005065,CONSTRUCTION
2781,2016-09-21,3399250,CONSTRUCTION
2531,2016-09-21,3330686,CONSTRUCTION
2666,2016-09-21,2119194,ELEVATOR
2779,2016-09-21,3044526,CONSTRUCTION
2232,2016-09-21,4005065,CONSTRUCTION
1244,2016-09-21,1014148,ELECTRICAL
2282,2016-09-21,2014358,CONSTRUCTION
2779,2016-09-21,3044526,CONSTRUCTION
2676,2016-09-21,2002850,ELEVATOR
2358,2016-09-21,3116149,ELEVATOR
2781,2016-09-21,3399250,CONSTRUCTION
2421,2016-09-21,1062066,CONSTRUCTION
1244,2016-09-21,1078884,ELECTRICAL
2779,2016-09-21,3044526,CONSTRUCTION
2667,2016-09-21,2003900,ELEVATOR
2779,2016-09-21,3044526,CONSTRUCTION
2232,2016-09-21,4005065,CONSTRUCTION
2783,2016-09-20,1034200,CONSTRUCTION
2418,2016-09-20,1030341,CONSTRUCTION
2713,2016-09-20,2007890,ELEVATOR
2418,2016-09-20,1030341,CONSTRUCTION
2732,2016-09-20,2002895,CONSTRUCTION
2742,2016-09-20,4232979,ELEVATOR
2418,2016-09-20,1030341,CONSTRUCTION
2713,2016-09-20,2013886,ELEVATOR
2667,2016-09-20,2027509,ELEVATOR
2715,2016-09-20,1010542,ELEVATOR
2547,2016-09-20,3131067,ELEVATOR
2418,2016-09-20,1030341,CONSTRUCTION
2276,2016-09-20,3099485,ELECTRICAL
2732,2016-09-20,2002895,CONSTRUCTION
2713,2016-09-20,2007924,ELEVATOR
2565,2016-09-20,1028849,CONSTRUCTION
2418,2016-09-20,1030341,CONSTRUCTION
2732,2016-09-20,2002895,CONSTRUCTION
2704,2016-09-19,2006460,CONSTRUCTION
2715,2016-09-19,1013499,ELEVATOR
2619,2016-09-19,2127144,CONSTRUCTION
2728,2016-09-19,5080385,CONSTRUCTION
2704,2016-09-19,2006460,CONSTRUCTION
2246,2016-09-19,1058105,CONSTRUCTION
2619,2016-09-19,2127144,CONSTRUCTION
2704,2016-09-19,2006460,CONSTRUCTION
2246,2016-09-19,1058105,CONSTRUCTION
2608,2016-09-18,3049341,CONSTRUCTION
2700,2016-09-18,2004257,CONSTRUCTION
2185,2016-09-18,2010448,CONSTRUCTION
2551,2016-09-18,2005210,CONSTRUCTION
2639,2016-09-18,1064708,CONSTRUCTION
2700,2016-09-18,2004257,CONSTRUCTION
2658,2016-09-17,1087083,ELEVATOR
2658,2016-09-17,1087083,ELEVATOR
2650,2016-09-16,1076756,CONSTRUCTION
2742,2016-09-16,4113859,ELEVATOR
2224,2016-09-16,1013274,PLUMBING
2690,2016-09-16,1045285,ELEVATOR
2715,2016-09-16,1034245,ELEVATOR
2713,2016-09-16,2006246,ELEVATOR
2224,2016-09-16,1013274,"QUALITY OF LIFE"
2713,2016-09-16,2006567,ELEVATOR
2294,2016-09-16,1051797,PLUMBING
2777,2016-09-16,1085146,ELEVATOR
2650,2016-09-16,1076756,CONSTRUCTION
2742,2016-09-16,4113859,ELEVATOR
2224,2016-09-16,1013274,CONSTRUCTION
2713,2016-09-16,2005359,ELEVATOR
0363,2016-09-16,5032745,CONSTRUCTION
2224,2016-09-16,1013274,CONSTRUCTION
2742,2016-09-16,4434873,ELEVATOR
2777,2016-09-16,1085146,ELEVATOR
2246,2016-09-16,1051797,CONSTRUCTION
2649,2016-09-16,4311899,BOILER
2224,2016-09-16,1013274,CONSTRUCTION
2715,2016-09-16,1034245,ELEVATOR
2783,2016-09-15,1014794,CONSTRUCTION
2294,2016-09-15,2011163,PLUMBING
2753,2016-09-15,1064382,CONSTRUCTION
2750,2016-09-15,4113027,CONSTRUCTION
2555,2016-09-15,3418187,
2565,2016-09-15,1064250,CONSTRUCTION
2294,2016-09-15,2011163,PLUMBING
2786,2016-09-15,1015685,CONSTRUCTION
2294,2016-09-15,3850138,CONSTRUCTION
2753,2016-09-15,1064382,CONSTRUCTION
2555,2016-09-15,3418187,CONSTRUCTION
2288,2016-09-15,1089438,CONSTRUCTION
2294,2016-09-15,3850138,PLUMBING
2271,2016-09-15,1062876,CONSTRUCTION
2783,2016-09-15,1014794,CONSTRUCTION
2667,2016-09-15,2007890,ELEVATOR
2565,2016-09-15,1064250,CONSTRUCTION
2294,2016-09-15,3850138,CONSTRUCTION
2753,2016-09-15,1064382,CONSTRUCTION
2565,2016-09-15,1064250,"CRANES "
2246,2016-09-15,2011163,CONSTRUCTION
2555,2016-09-15,3418187,CONSTRUCTION
2294,2016-09-15,3850138,CONSTRUCTION
2667,2016-09-15,2007890,ELEVATOR
2246,2016-09-15,2011163,CONSTRUCTION
1803,2016-09-15,4432104,CONSTRUCTION
1244,2016-09-15,1056690,ELECTRICAL
2565,2016-09-15,1064250,"CRANES "
2294,2016-09-15,3850138,PLUMBING
2753,2016-09-15,1064382,CONSTRUCTION
2294,2016-09-15,3850138,CONSTRUCTION
2411,2016-09-14,3038244,CONSTRUCTION
2369,2016-09-14,1012440,CONSTRUCTION
2550,2016-09-14,1089451,CONSTRUCTION
2678,2016-09-14,3032877,ELECTRICAL
2695,2016-09-14,3032877,CONSTRUCTION
2550,2016-09-14,3006400,CONSTRUCTION
2294,2016-09-14,1056650,PLUMBING
2288,2016-09-14,1016971,PLUMBING
2683,2016-09-14,1048139,CONSTRUCTION
2678,2016-09-14,3032877,ELECTRICAL
2294,2016-09-14,4113292,CONSTRUCTION
2185,2016-09-14,2063557,CONSTRUCTION
2550,2016-09-14,3006400,CONSTRUCTION
2695,2016-09-14,3032877,PLUMBING
2695,2016-09-14,3032877,PLUMBING
2678,2016-09-14,3032877,ELECTRICAL
2695,2016-09-14,3032877,PLUMBING
2550,2016-09-14,3006400,CONSTRUCTION
2664,2016-09-14,1005262,CONSTRUCTION
2294,2016-09-14,1056650,PLUMBING
2246,2016-09-14,4113292,CONSTRUCTION
2550,2016-09-14,3006400,CONSTRUCTION
2555,2016-09-14,3116275,CONSTRUCTION
2411,2016-09-14,3038244,CONSTRUCTION
2683,2016-09-14,1032442,CONSTRUCTION
2695,2016-09-14,3032877,CONSTRUCTION
2550,2016-09-14,1089451,CONSTRUCTION
2678,2016-09-14,3032877,ELECTRICAL
2282,2016-09-14,2012130,CONSTRUCTION
2678,2016-09-14,3032877,ELECTRICAL
2695,2016-09-14,3032877,CONSTRUCTION
2550,2016-09-14,3006400,CONSTRUCTION
2294,2016-09-14,1056650,PLUMBING
2288,2016-09-14,1016971,CONSTRUCTION
2678,2016-09-14,3032877,ELECTRICAL
2565,2016-09-14,1043046,"CRANES "
2422,2016-09-14,4036162,CONSTRUCTION
2550,2016-09-14,3006400,CONSTRUCTION
2741,2016-09-14,3173710,ELEVATOR
2686,2016-09-14,1059855,ELECTRICAL
2608,2016-09-14,1004220,CONSTRUCTION
2550,2016-09-14,1089451,CONSTRUCTION
2695,2016-09-14,3032877,CONSTRUCTION
2695,2016-09-14,3032877,PLUMBING
2550,2016-09-14,3006400,CONSTRUCTION
2294,2016-09-14,1056650,PLUMBING
2695,2016-09-14,3032877,CONSTRUCTION
2294,2016-09-14,1056650,CONSTRUCTION
2294,2016-09-14,4113292,PLUMBING
