building,counts
3415 OLINVILLE AV,2
1209 TINTON AV,2
2502 BELMONT AV,2
1215 UNION AV,2
1501 ALLERTON AV,2
1380 UNIVERSITY AV,2
1685 MORRIS AV,2
1874 PELHAM PARKWAY SOUTH,2
1510 JESUP AV,2
260 E 137 ST,2
1363 FINDLAY AV,2
1458 WEBSTER AV,2
170 BROWN PL,2
3650 BRONX BLVD,2
225 W 232 ST,2
458 E 143 ST,2
2080 BARNES AV,2
3203 HULL AV,2
3636 GREYSTONE AV,2
1308 INTERVALE AV,2
601 PELHAM PKWY,2
1543 INWOOD AV,2
114 W 183 ST,2
2524 CRESTON AV,2
3534 BRONX BLVD,2
445 E 163 ST,2
691 E 138 ST,2
851 E 219 ST,2
1000 SIMPSON ST,2
2230 UNIVERSITY AV,2
2351 NEWBOLD AV,2
1912 AMETHYST ST,2
410 E 148 ST,2
2180 ANTHONY AV,2
10 E 198 ST,2
3010 GR CONCOURSE,2
5620 NETHERLAND AV,2
1544 BOONE AV,2
1350 CLINTON AV,2
3500 DEKALB AV,2
977 FOX ST,2
1869 LACOMBE AV,2
2125 CRUGER AV,2
3045 GODWIN TER,2
1736 BATHGATE AV,2
2055 MAPES AV,2
3217 IRWIN AV,2
1420 BRONX RIVER AV,2
545 W 23 AV ST,2
1158 BOYNTON AV,2
780 PROSPECT AV,2
983 SUMMIT AV,2
999 CO-OP CITY BLVD,2
2701 GRAND CONCOURSE,2
2899 KINGSBRIDGE TERRACE,2
1460 BOONE AV,2
26 METROPOLITAN OVAL,2
2548A WHITE PLAINS RD,2
71 E 153 ST,2
609 E 138 ST,2
1469 E AV,2
1801 CLINTON AV,2
2733 AV AV,2
2828 BRIGGS AV,2
2426 GRAND AV,2
3064 BUHRE AV,2
3463 3 AV,2
691 PROSPECT AV,2
384 E 158 ST,2
1955 SOUTHERN BLVD,2
366 E 173 ST,2
720 CASTLE HILL AV,2
642 COSTER ST,2
1551 E 172 ST,2
380 E 156 ST,2
1849 SEDGEWICK AV,2
2 MINERVA PL,2
644 E 232 ST,2
352 WILLIS AV,2
1757 SEWARD AV,2
964 MORRIS AV,2
1447 BOSTON RD,2
2962 DECATUR AV,2
2222 STORY AV,2
75 W MOSHOLU PARKWAY NORT,2
341 E 207 ST,2
362 E 137 ST,2
3021 BRIGGS AV,2
3940 CARPENTER AV,2
3363 SEDGWICK AV,2
2340 BEAUMONT AV,2
3318 PERRY AV,2
5801 PALISADE AV,2
50 MT EDEN AV W,2
1925 MC GRAW AV,2
177 DREISER LOOP,2
676 BECK ST,2
1845 HOBART AV,2
1000 BAYCHESTER AV,2
685 TINTON AV,2
2373 TIEBOUT AV,2
2141 HOLLAND AV,2
2775 MORRIS AV,2
2916 ST THERESA AV,2
2255 MORRIS AV,2
2445 WALTON AV,2
201 E 144 ST,2
1070 ANDERSON AV,2
655 MORRIS AV,2
2511 WCHESTER AV,2
955 EVERGREEN AV,2
3115 SEDGWICK AV,2
4234 VIREO AV,2
30 W 181 ST,2
2027 WILLIAMSBRIDGE RD,2
1430 PARKCHESTER RD,2
3576 DE KALB AV,2
280 E 161 ST,2
105 E 17 AV ST,2
1907 SOUTHERN BLVD,2
1625 TAYLOR AV,2
2250 WILLIAMSBRIDGE RD,2
1690 VYSE AV,2
1956 CROTONA PKWY,2
1001 GRAND CONCOURSE,2
3110 WILKINSON AV,2
2723 CRESTON AV,2
735 PELHAM PKWY,2
830 BARRY ST,2
1466 SOUTHERN BLVD,2
210 W 262ND ST,2
650 BRUSH AV,2
1823 ANTHONY AV,2
383 E 143 ST,2
728 E 136 ST,2
298 W 234 ST,2
1062 E GUN HILL RD,2
1665 VYSE AV,2
3320 KOSSUTH AV,2
3310 PERRY AV,2
456 WHITE PLAINS RD,2
2061 ST RAYMONDS AV,2
600 TIMPSON PL,2
2195 ANDREWS AV,2
2515 OLINVILLE AV,2
660 THWAITES PL,2
1086 SIMPSON ST,2
4130 PARK AV,2
2446 LYVERE ST,2
289 E 149 ST,2
2408 HOFFMAN ST,2
170 E GUN HILL RD,2
1818 ANTHONY AV,2
720 HUNTS PT AV,2
2766 BARNES AV,2
845 WHITE PLAINS RD,2
1505 TOWNSEND AV,2
1710 POPHAM AV,2
738 ASTOR AV,2
2165 JEROME AV,2
754 MACE AV,2
3415 KNOX PL,2
1230 MORRISON AV,2
240 MT HOPE PL,2
160 PILOT ST,2
210 W 251 ST,2
2700 IRWIN AV,2
900 OGDEN AV,2
275 E GUN HILL RD,2
984 SHERIDAN AV,2
629 KAPPOCK ST,2
613 E 233 ST,2
1100 WORTHEN ST,2
2307 CRESTON AV,2
2205 CRESTON AV,2
2521 PALISADE AV,2
306 E MOSHOLU PARKWAY SOUT,2
1589 UNIONPORT RD,2
352 E 149 ST,2
3327 STEUBEN AV,2
2630 KINGSBRIDGE TER,2
860 BRUCKNER BLVD,2
3555 NETHERLAND AV,2
3130 ALBANY CRESCENT,2
601 OAK TERRACE,2
984 BRONX PARK SOUTH,2
50 E 19 AV ST,2
79 W 162 ST,2
2020 GRAND CONCOURSE,2
499 E 188 ST,2
3040 ARLINGTON AV,2
1 W 190 ST,2
1181 NELSON AV,2
946 BRONX PK SO,2
2165 RYER AV,2
1635 POPLAR ST,2
351 BEEKMAN AV,2
1491 JEROME AV,2
2641 MARION AV,2
58 WCHESTER SQUARE,2
1698 BOSTON RD,2
1413 SHERIDAN AV,2
2375 OLINVILLE AV,2
160 W KINGSBRIDGE RD,2
5614 NETHERLAND AV,2
99 ASCH LOOP,2
634 COSTER ST,2
390 JACKSON AV,2
435 E 140 ST,2
3929 CARPENTER AV,2
114 E 16 AV ST,2
3640 JOHNSON AV,2
950 JENNINGS ST,2
343 E 138 ST,2
1228 OAK POINT AV,2
1 FORDHAM PLAZA,2
316 E 162 ST,2
1665 HOE AV,2
2443 3 AV,2
2060 SEDGWICK AV,2
2700 ECHESTER RD,2
1820 HARRISON AV,2
1695 HOE AV,2
2835 WEBB AV,2
2180 HOLLAND AV,2
601 CROTONA PARK NORTH,2
1561 SHERIDAN AV,2
3595 BAINBRIDGE AV,2
2701 KINGSBRIDGE TERRACE,2
1687 HOE AV,2
1075 GR CONCOURSE,2
1491 WATSON AV,2
1551 SHAKESPEARE AV,2
985 ANDERSON AV,2
2559 SEDGWICK AV,2
2162 UNIVERSITY AV,2
601 KAPPOCK ST,2
3580 WEBSTER AV,2
2922 BARNES AV,2
3155 GRAND CONCOURSE,2
3175 IRWIN AV,2
1245 GRANDVIEW PL,2
3840 GREYSTONE AV,2
350 ST ANNS AV,2
3859 3 AV,2
1910 PELHAM PARKWAY SO,1
500 ABBOT ST,1
3010 LASALLE AV,1
729 E 140 ST,1
163 E 178 ST,1
2100 LAFONTAINE AV,1
749 E 183 ST,1
3901 GREYSTONE AV,1
2090 VALENTINE AV,1
4705 HENRY HUDSON PKWY,1
1650 HUTCHINSON RIVER PARKWAY,1
2232 DAVIDSON AV,1
2081 MORRIS AV,1
1056 BOYNTON AV,1
3515 GRACE AV,1
2111 LA FONTAINE AV,1
3850 HUDSON MANOR TERR,1
817 E 173 ST,1
3414 KNOX PL,1
520 E 156 ST,1
978 WOODYCREST AV,1
1650 SELWYN AV,1
1361 TELLER AV,1
916 EAGLE AV,1
1148 BOYNTON AV,1
2170 CRESTON AV,1
1020 GRAND CONCOURSE,1
809 ALLERTON AV,1
2876 JEROME AV,1
439 E 135 ST,1
1693 VYSE AV,1
2614 E TREMONT AV,1
409 E 241 ST,1
2750 JOHNSON AV,1
887 BRYANT AV,1
3525 DECATUR AV,1
3273 E TREMONT AV,1
1376 CROMWELL AV,1
2033 LURTING AV,1
1881 GR CONCOURSE,1
340 E 207 ST,1
630 E 235 ST,1
181 CITY ISLAND AV,1
161 E 206 ST,1
1404 NOBLE AV,1
1967 CROTONA AV,1
729 E 215 ST,1
24 E 183 ST,1
1630 MACOMBS RD,1
1860 MORRIS AV,1
5730 MOSHOLU AV,1
1051 FAILE ST,1
324 RIDER AV,1
1080 ANDERSON AV,1
1460 TRATMAN AV,1
37 FEATHERBED LANE,1
2299 ANDREWS AV NORTH,1
2955 GRAND CONCOURSE,1
1570 ST PETERS AV,1
20 E 161 ST,1
2719 SEDGWICK AV,1
1285 WASHINGTON AV,1
3881 SEDGWICK AV,1
3305 3 AV,1
2150 WALLACE AV,1
3604 OLINVILLE AV,1
1506 SOUTHERN BLVD,1
3425 KNOX PL,1
1440 STORY AV,1
1735 PURDY ST,1
4366 PARK AV,1
557 E FORDHAM RD,1
1144 CASTLE HILL AV,1
773 FOREST AV,1
1860 BILLINGSLEY TERR,1
2604 THIRD AV,1
1130 STADIUM AV,1
433 E 239 ST,1
1325 GRAND CONCOURSE,1
1161 E 156 ST,1
853 TIFFANY ST,1
1701 PARKVIEW AV,1
463 E 147 ST,1
2861 BUHRE AV,1
105 MT HOPE PL,1
1253 SHAKESPEARE AV,1
505 BROOK AV,1
5655 INDEPENDENCE AV,1
3421 E TREMONT AV,1
620 REISS PL,1
2095 HONEYWELL AV,1
4247 BOYD AV,1
2080 LAFONTAINE AV,1
105 E 175 ST,1
3205 GRAND CONCOURSE,1
735 OAKLAND PL,1
281 E 205 ST,1
995 SIMPSON ST,1
1185 ANDERSON AV,1
1560 UNIONPORT RD,1
811 E 217 ST,1
912 E 178 ST,1
1770 TOPPING AV,1
58 E 190 ST,1
1065 MANOR AV,1
1042 SOUTHERN BLVD,1
461 E 136 ST,1
1210 WOODYCREST AV,1
2734 INDEPENDENCE AV,1
2304 CROTONA AV,1
1451 GARAG NEEDHAM AV,1
3464 KNOX PL,1
1048 ELDER AV,1
300 BROOK AV,1
1894 ECHESTER RD,1
302 E 165 ST,1
3403 TIBBETT AV,1
2771 BAINBRIDGE AV,1
2133 WILLIAMSBRIDGE RD,1
3915 CARPENTER AV,1
111 BRUCKNER BLVD,1
1720 UNIVERSITY AV,1
1063 TELLER AV,1
651 E 239 ST,1
5235 POST RD,1
1185 GRAND CONCOURSE,1
281 E 20 AV ST,1
3340 BAINBRIDGE AV,1
3435 OLINVILLE AV,1
455 E 146 ST,1
232 E 169 ST,1
256 E 138 ST,1
1779 SOUTHERN BLVD,1
63 METROPOLITAN OVAL,1
700 BAYCHESTER AV,1
2830 GR CONCOURSE,1
18 METROPOLITAN OVAL,1
830 E 163 ST,1
2879 VALENTINE AV,1
1792 LAFAYETTE AV,1
2910 WALLACE AV,1
291 W 231 ST,1
2150 E TREMONT AV,1
2051 ST RAYMOND AV,1
2760 GRAND CONCOURSE,1
1236 VIRGINIA AV,1
3512 OXFORD AV,1
2888 GRAND CONCOURSE,1
1975 CRESTON AV,1
1576 TAYLOR AV,1
2125 TURNBULL AV,1
2700 DR THEODORE KAZIMIROFF BO,1
781 E 135 ST,1
1561 METROPOLITAN AV,1
865 WALTON AV,1
420 E 166 ST,1
108 CLARKE PL,1
442 E 183 ST,1
2700 GRAND CONCOURSE,1
1759 CASTLE HILL AV,1
750 E 166 ST,1
5050 ISELIN AV,1
1040 GERARD AV,1
364 HUNTINGTON AV,1
3475 3 AV,1
500 EXTERIOR ST,1
1075 WASHINGTON AV,1
2506 MARION AV,1
91 VAN CORTLANDT AV W,1
151 BRUCKNER BLVD,1
3235 PARKSIDE PL,1
25 W TREMONT AV,1
2375 MARION AV,1
1016 BRONX PARK SOUTH,1
1170 GRANT AV,1
3489 FT INDEPENDENCE ST,1
1470 PARKCHESTER RD,1
2515 GRAND CONCOURSE,1
1725 WILLIAMSBRIDGE RD,1
233 BRDWAY,1
1523 UNIONPORT RD,1
2505 LORILLARD PL,1
3009 KINGSBRIDGE TERRACE,1
3235 GRAND CONCOURSE,1
1117 E 224 ST,1
2240 E TREMONT AV,1
1232 PROSPECT AV,1
2995 MARION AV,1
2000 E TREMONT AV,1
690 E 147,1
1575 UNIONPORT RD,1
1595 METROPOLITAN AV,1
735 BRYANT AV,1
800 CONCOURSE VILLAGE E,1
810 E 170 ST,1
775 FOX ST,1
525 W 238 ST,1
815 GERARD AV,1
2275 RANDALL AV,1
2474 MARION AV,1
715 FOX ST,1
2698 BAILEY AV,1
2144 BRONX PARK E,1
401 E 138 ST,1
2160 BRONX PARK E,1
1535 WILLIAMSBRIDGE RD,1
1564 UNIONPORT RD,1
1555 ODELL ST,1
2433 E TREMONT AV,1
3044 VALENTINE AV,1
2692 DR KAZIMIROFF BLVD,1
1154 WHITE PLAINS RD,1
2925 GR CONCOURSE,1
3520 DEKALB AV,1
825 E 215 ST,1
782 VAN NEST AV,1
813 E 215 ST,1
1507 METROPOLITAN AV,1
2083 CRESTON AV,1
1785 POPHAM AV,1
1331 BEACH AV,1
2065 ST RAYMOND AV,1
925 HUNTS POINT AV,1
198 BROWN PL,1
1668 VYSE AV,1
693 E 183 ST,1
1300 E 172 ST,1
1670 METROPOLITAN AV,1
1215 SENECA AV,1
780 CONCOURSE VILLAGE W,1
1718 PURDY ST,1
877 TAYLOR AV,1
2151 ST RAYMONDS AV,1
3230 STEUBEN AV,1
3204 HOLLAND AV,1
1910 WALLACE AV,1
2715 CLAFLIN AV,1
753 FOX ST,1
2253 UNIVERSITY AV,1
2196 MATTHEWS AV,1
675 E 23 AV ST,1
3800 CARPENTER AV,1
1951 SOUTHERN BLVD,1
4021 WHITE PLAINS RD,1
150 W 197 ST,1
1114 WARD AV,1
103 BRUCKNER BLVD,1
386 E 195 ST,1
528 MORRIS AV,1
803 E 161 ST,1
815 FAIRMONT PL,1
2439 ESPLANADE,1
627 E 187 ST,1
2050 ECHESTER RD,1
2720 JEROME AV,1
3934 BRONXWOOD AV,1
57 E GUNHILL RD,1
930 THIERIOT AV,1
1888 WCHESTER AV,1
2251 HOLLAND AV,1
1895 MORRIS AV,1
375 E 149 ST,1
1824 ALLERTON AV,1
558 GRAND CONCOURSE,1
2505 AQUEDUCT AV,1
3339 PARK AV,1
185 E 206 ST,1
2466 MARION AV,1
277 E 207 ST,1
4415 POST RD,1
384 CANAL PL,1
750 ZEREGA AV,1
2727 DECATUR AV,1
1964 GR CONCOURSE,1
3629 WHITE PLAINS RD,1
1001 INTERVALE AV,1
2915 WHITE PLAINS RD,1
324 W 234 ST,1
215 MT HOPE PL,1
2765 KINGSBRIDGE TERRACE,1
900 E 213 ST,1
1065 UNIVERSITY AV,1
3095 VILLA AV,1
3100 WEBSTER AV,1
1190 COMMONWEALTH AV,1
2976 MARION AV,1
2271 CRESTON AV,1
2131 ST RAYMOND AV,1
711 WHITE PLAINS RD,1
663 THWAITES PL,1
1051 ELDER AV,1
1992 DAVIDSON AV,1
333 E 148 ST,1
1565 SELWYN AV,1
3310 MERRITT AV,1
631 E 168 ST,1
296 E 140 ST,1
2166 BRONX PK E,1
11 METROPOLITAN OVAL,1
632 E 235 ST,1
2933 GR CONCOURSE,1
666 E 233 ST,1
639 E 241 ST,1
584 E 189 ST,1
1056 FINDLAY AV,1
765 MANIDA ST,1
279 E 203 ST,1
308 E FORDHAM RD,1
43 W 177 ST,1
3400 TRYON AV,1
131 W KINGSBRIDGE RD,1
226 W TREMONT AV,1
575 WALTON AV,1
11 VANCORLEAR PL,1
2160 BOLTON ST,1
1596 UNIONPORT RD,1
1618 BAYVIEW AV,1
651 SOUTHERN BLVD,1
2557 3 AV,1
73 W KINGSBRIDGE RD,1
720 E 221 ST,1
420 AUSTIN PL,1
321 RIDER AV,1
1610 METROPOLITAN AV,1
3444 KNOX PL,1
205 BROOK AV,1
1752 MORRIS AV,1
2927 BRIGGS AV,1
200 CITY ISLAND AV,1
45 E MOSHOLU PKWY NORTH,1
2197 NEW ENGLAND THRUWAY,1
18 E 199 ST,1
815 HUTCHINSON RIVER PKWY SR,1
2200 CRESTON AV,1
305 E 140 ST,1
2965 VALENTINE AV,1
2325 RYER AV,1
2801 SCHLEY AV,1
2033 MCGRAW AV,1
530 E 187 ST,1
2290 SEDGWICK AV,1
985 E 149 ST,1
2265 UNIVERSITY AV,1
605 E 132 ST,1
1281 E 223 ST,1
595 E 17 AV ST,1
4531 MANHATTAN COLLEGE PARKWAY,1
1871 HARRISON AV,1
2700 KINGSBRIDGE TERRACE,1
2500 HALSEY ST,1
2244 TILLOTSON AV,1
4422 3 AV,1
3367 THIRD AV,1
932 SOUTHERN BLVD,1
783 SOUTHERN BLVD,1
178 E 205 ST,1
171 E MOSHOLU PARKWAY NORT,1
2068 CROTONA PARKWAY,1
765 W 261 ST,1
870 FREEMAN ST,1
2668 DECATUR AV,1
279 E 169 ST,1
3205 ARLINGTON AV,1
3515 ECHESTER RD,1
1401 JEROME AV,1
1770 DAVIDSON AV,1
1750 TOPPING AV,1
791 E 163 ST,1
1490 METROPOLITAN AV,1
875 BRUSH AV,1
3016 BARKLEY AV,1
1135 PELHAM PKWY NORTH,1
1808 GRAND CONCOURSE,1
285 E 138 ST,1
829 E 225 ST,1
261 WALTON AV,1
3329 BAINBRIDGE AV,1
1111 GERARD AV,1
830 FOX ST,1
2055 ST RAYMOND AV,1
1410 E AV,1
3010 VALENTINE AV,1
116 E 169 ST,1
1901-1925 HONE AV,1
682 E 141 ST,1
1685 TOPPING AV,1
5625 ARLINGTON AV,1
1651 METROPOLITAN AV,1
3536 HULL AV,1
2760 JEROME AV,1
3521 DEKALB AV,1
990 WOODYCREST AV,1
571 E 170 ST,1
2330 HOFFMAN ST,1
2530 GRAND CONCOURSE,1
2875 ST THERESA AV,1
530 E 236 ST,1
810 E 219 ST,1
1980 JEROME AV,1
1828 MARMION AV,1
1064 FINDLAY AV,1
3758 E TREMONT AV,1
3405 RESERVOIR OVAL E,1
501 SOUTHERN BLVD,1
691 E 140 ST,1
1984 JEROME AV,1
1482 MONTGOMERY AV,1
2792 AV AV,1
2257 UNIVERSITY AV,1
455 E 148 ST,1
275 BONNER PL,1
511 E 138 ST,1
4234 BRONX BLVD,1
942 ST JOHNS AV,1
153 W 188 ST,1
2727 CRUGER AV,1
898 BRYANT AV,1
355 E 194 ST,1
5 MINERVA PL,1
1306 FTELEY AV,1
700 WCHESTER AV,1
2510 WCHESTER AV,1
2065 GR CONCOURSE,1
1276 COMMONWEALTH AV,1
1737 BOSTON RD,1
1370 VIRGINIA AV,1
537 E 139 ST,1
4900 PALISADE AV,1
1309 WASHINGTON AV,1
3554 DEKALB AV,1
1014 E 227 ST,1
270 LONGST AV,1
2242 CROSS BRONX EXPRESSWAY,1
853 MACY PL,1
2039 CHATTERTON AV,1
4100 LOWERRE PL,1
2830 SCHLEY AV,1
3450 KINGSBRIDGE AV,1
5430 NETHERLAND AV,1
1932 WASHINGTON AV,1
4275 PARK AV,1
2615 GR CONCOURSE,1
1308 ST LAWRENCE AV,1
1200 ZEREGA AV,1
42 W MOSHOLU PARKWAY SOUT,1
320 E 204 ST,1
2440 MACLAY AV,1
1231 SHERIDAN AV,1
634 E 235 ST,1
279 E 139 ST,1
317 E 183 ST,1
710 HARDING PARK,1
227 CALHOUN AV,1
600 BURKE AV,1
2710 VALENTINE AV,1
4414 CAYUGA AV,1
645 BARRETTO ST,1
437 E 138 ST,1
2064 BARNES AV,1
1895 BELMONT AV,1
211 BEDFORD PARK BLVD,1
1131 W FARMS RD,1
2074 STRANG AV,1
1030 WOODYCREST AV,1
1100 E 177 ST,1
1824 MARMION AV,1
1835 NEEDHAM AV,1
338 E 151 ST,1
257 E 187 ST,1
140 VAN CORTLANDT AV W,1
1521 ROSEDALE AV,1
1983 CROTONA AV,1
65 SCHOFIELD ST,1
1152 WILCOX AV,1
322 W 231 ST,1
2090 E TREMONT AV,1
3510 DECATUR AV,1
1455 JESUP AV,1
2815 DEWEY AV,1
2850 WEBB AV,1
1479 CROMWELL AV,1
423 E 138 ST,1
2815 SCHLEY AV,1
4960 ARLINGTON AV,1
2486 DAVIDSON AV,1
1836 CEDAR AV,1
14 MT HOPE PL,1
715 CASTLE HILL AV,1
200 HALL OF FAME TERRACE,1
2374 UNIVERSITY AV,1
450 E 148 ST,1
1145 UNIVERSITY AV,1
2675 GRAND CONCOURSE,1
3119 BAILEY AV,1
2426 ECHESTER RD,1
2113 RYER AV,1
2805 HEATH AV,1
1020 BOYNTON AV,1
2977 BAINBRIDGE AV,1
407 E 174 ST,1
3391 WAYNE AV,1
2310 VANCE ST,1
156 W 164 ST,1
345 E 153 ST,1
285 E 156 ST,1
1470 W AV,1
610 E 191 ST,1
1504 METROPOLITAN AV,1
1068 FRANKLIN AV,1
4295 WEBSTER AV,1
1484 INWOOD AV,1
1725 ANDREWS AV,1
2270 AQUEDUCT AV,1
1425 WYTHE PL,1
50 W GUNHILL RD,1
3073 BUHRE AV,1
1184 EVERGREEN AV,1
1131 LEBANON ST,1
2300 GRAND CONCOURSE,1
474 AUSTIN PL,1
945 WHITE PLAINS RD,1
316 E MOSHOLU PARKWAY SOUT,1
1950 DALY AV,1
2015 ST PAUL AV,1
65 E GUN HILL RD,1
1500 ARCHER RD,1
480 E 188 ST,1
1465 WEBSTER AV,1
1436 CROTONA PARK E,1
205 E 23 AV ST,1
623 E 141 ST,1
1578 WILLIAMSBRIDGE RD,1
267 E KINGSBRIDGE RD,1
3435 BRUCKNER BLVD,1
327 E FORDHAM RD,1
779 E 139 ST,1
20-53 18 ST,1
1387 DR MLKING JR BLVD,1
680-15 W 246 ST,1
2657 DECATUR AV,1
1235 WOODYCREST AV,1
1049 WCHESTER AV,1
1212 GR CONCOURSE,1
251 E 202 ST,1
1901 GLEASON AV,1
706 BROOK AV,1
367 E 148 ST,1
650 GRAND CONCOURSE,1
1319 BRISTOW ST,1
1 E 150 ST,1
1650 UNDERCLIFF AV,1
501 E FORDHAM RD,1
550 BALCOM AV,1
1856 LAFAYETTE AV,1
1064 E GUN HILL RD,1
1522 THERIOT AV,1
281 W 234 ST,1
55 MT HOPE PL,1
360 E 234 ST,1
5410 NETHERLAND AV,1
1055 ESPLANADE AV,1
1566 UNIONPORT RD,1
3520 TRYON AV,1
2816 ROEBLING AV,1
2432 LYVERE ST,1
112 BRUCKNER BLVD,1
715 E 214 ST,1
101 W 165 ST,1
2482 3 AV,1
3467 DEKALB AV,1
626 E 223 ST,1
244 FIELDSTONE TERR,1
3144 3 AV,1
3167 HULL AV,1
2785 UNIVERSITY AV,1
415 E 204 ST,1
941 E 218 ST,1
1057 SOUTHERN BLVD,1
5450 NETHERLAND AV,1
710 GERARD AV,1
3422 BRUNER AV,1
2305 UNIVERSITY AV,1
1122 FRANKLIN AV,1
2314 JEROME AV,1
2307 HUNTER AV,1
1450 BRYANT AV,1
2095 CRUGER AV,1
127 MARBLE HILL AV,1
1830 BRUCKNER BLVD,1
583 E 167 ST,1
1919 PROSPECT AV,1
3908 BRONX BLVD,1
1345 SOUTHERN BLVD,1
1164 CROMWELL AV,1
501 E 165 ST,1
433 E 154 ST,1
2911 BARNES AV,1
1010 SHERMAN AV,1
3334 STEUBEN AV,1
40 RICHMOND PLAZA,1
2075 WEBSTER AV,1
2306 MORRIS AV,1
1382 METROPOLITAN AV,1
732 COMMONWEALTH AV,1
30 CLARKE PL,1
5801 PALISADES AV,1
2929 BAINBRIDGE AV,1
2481 TRATMAN AV,1
116 E MOSHOLU PARKWAY SOUT,1
1715 BRUCKNER BLVD,1
2458 GRAND AV,1
2280 RANDALL AV,1
1026 E 180 ST,1
2950 BAINBRIDGE AV,1
1166 GRAND CONCOURSE,1
2701 VALENTINE AV,1
570 ST MARY ST,1
3021 HOLLAND AV,1
696 COURTLANDT AV,1
55 W 166 ST,1
2910 GRAND CONCOURSE,1
888 HOME ST,1
2155 VIRGIL PL,1
2864 MARION AV,1
760 FOX ST,1
1000 BOSTON RD,1
1324 CLAY AV,1
66 E KINGSBRIDGE RD,1
1162 WASHINGTON AV,1
414 E 204 ST,1
1030 LONGFELLOW AV,1
560 E 189 ST,1
1439 METROPOLITAN AV,1
2253 HERMANY AV,1
75 E 190 ST,1
1015 LEGGETT AV,1
501 E 138 ST,1
3540 ROCHAMBEAU AV,1
1160 TELLER AV,1
1310 INTERVALE AV,1
1619 MELVILLE ST,1
614 E 179 ST,1
1106 BOYNTON AV,1
1640 METROPOLITAN AV,1
766 JACKSON AV,1
1262 NELSON AV,1
333 E 17 AV ST,1
400 E MOSHOLU PKWY SOUTH,1
2662 KINGSBRIDGE TERRACE,1
465 E 137 ST,1
862 E 164 ST,1
712 PUGSLEY AV,1
2028 WHITE PLAINS RD,1
1554 ST PETERS AV,1
304 E 156 ST,1
3111 E TREMONT AV,1
1001 WOODYCREST AV,1
3505 ROCHAMBEAU AV,1
357 E 195 ST,1
2997 WEBSTER AV,1
2008 WEBSTER AV,1
1715 BRYANT AV,1
2240 WALTON AV,1
1669 MACOMBS RD,1
2710 WEBB AV,1
1945 VYSE AV,1
1446 PLIMPTON AV,1
331 E 149 ST,1
1411 HARDING PARK,1
2500 DEVOE TERRACE,1
606 E 242 ST,1
409 E 154 ST,1
2090 WALTON AV,1
1071 ELDER AV,1
825 E 170 ST,1
51 E 181 ST,1
2518 GRAND CONCOURSE,1
1408 PROSPECT AV,1
1452 LELAND AV,1
470 F E 139 ST,1
770 HUNTS POINT AV,1
3441 STEENWICK AV,1
1882 LAFAYETTE AV,1
725 SOUTHERN BLVD,1
75 W 190 ST,1
601 E 163 ST,1
2305 BEAUMONT AV,1
3185 VILLA AV,1
1898 BELMONT AV,1
484 F E 139 ST,1
1207 FRANKLIN AV,1
801 E 135 ST,1
1043 CLAY AV,1
891 FOX ST,1
2757 CLAFLIN AV,1
3923 BAYCHESTER AV,1
226 E 144 ST,1
45 E MOSHOLU PARKWAY N,1
906 E 180 ST,1
4199 3 AV,1
2114 WILLIAMSBRIDGE RD,1
130 WILLIS AV,1
216 E 20 AV ST,1
2226 HOLLAND AV,1
3242 BRONX BLVD,1
707 E 235 ST,1
420 E 169 ST,1
390 E 14 AV ST,1
2330 ECHESTER RD,1
665 BX AND PELHAM PARKWAY,1
197 BROOK AV,1
200 E MOSHOLU PKWY SOUTH,1
2200 E TREMONT AV,1
2254 GR CONCOURSE,1
176 E 176 ST,1
3550 BIVONA ST,1
898 IRVINE ST,1
4345 WEBSTER AV,1
180 VAN CORTLANDT PARK SOUTH,1
2223 STARLING AV,1
33 E 23 AV ST,1
1662 VYSE AV,1
830 E 169 ST,1
1770 STILLWELL AV,1
1963 RYER AV,1
2011 MORRIS AV,1
1752 GIVAN AV,1
1807 RADCLIFF AV,1
1380 METROPOLITAN AV,1
550 CAULDWELL AV,1
15 FEATHERBED LANE,1
3080 PARK AV,1
2026 WCHESTER AV,1
1803 CROTONA PARK NORTH,1
3961 CARPENTER AV,1
1165 PUGSLEY AV,1
2160 SEWARD AV,1
2013 COLONIAL AV,1
417 E 145 ST,1
2256 CROTONA AV,1
18 CLARKE PL,1
2850 3 AV,1
65 MT HOPE PL,1
15 WHITE PLAINS RD,1
2758 MORGAN AV,1
2344 ARTHUR AV,1
3070 WEBSTER AV,1
3160 ALBANY CRESCENT,1
3300 NETHERLAND AV,1
1125 UNIVERSITY AV,1
1428 CROTONA PARK E,1
1160 CROMWELL AV,1
593 E 141 ST,1
2562 MORGAN AV,1
790 GR CONCOURSE,1
1180 MORRIS PARK AV,1
2816 JEROME AV,1
3070 HULL AV,1
621 E 216 ST,1
450 CASTLE HILL AV,1
1472 OGDEN AV,1
1685 ECHESTER RD,1
340 E MOSHOLU PKWY SOUTH,1
2347 LAFAYETTE AV,1
1439 E AV,1
2545 SEDGEWICK AV,1
2990 WEBSTER AV,1
1824 MONROE AV,1
1819 WILLIAMSBRIDGE RD,1
1900 NEREID AV,1
1154 WARD AV,1
2973 E TREMONT AV,1
2334 TIEBOUT AV,1
855 E 215 ST,1
999 PELHAM PARKWAY NORTH,1
872 E 225 ST,1
3430 ROMBOUTS AV,1
3418 GATES PL,1
3063 BUHRE AV,1
4229 PARK AV,1
285 E 199 ST,1
