building,counts
600 PARK AVE,1
620 BROADWAY,1
212 E 77 ST,1
403 LAFAYETTE STREET,1
2475         AMSTERDAM AVENUE,1
69 GANSEVOORT STREET,1
13 LAIGHT STREET,1
16 E 11TH ST,1
1200 AMSTERDAM AVENUE,1
53 E 34TH ST,1
319 WEST 18 STREET,1
1166 2 AVE,1
144 EAST 61 STREET,1
1035 PARK AVENUE,1
200 WEST 81ST ST,1
10           WEST 132 STREET,1
620 WEST 113 ST,1
366 LEXINGTON AVE,1
172 AVENUE B,1
821 PARK AVE,1
86 WEST 12 STREET,1
16 W 19TH ST,1
43 EAST 30 STREET,1
351          WEST 45 STREET,1
27 W 16 ST,1
348 WEST 14 STREET,1
807 RIVERSIDE DRIVE,1
146 FIFTH AVE,1
173 7 AVENUE SOUTH,1
1420 MADISON AVENUE,1
355 WEST 36 STREET,1
2083         AMSTERDAM AVENUE,1
110 E 35 ST,1
413 WEST 24 STREET,1
47 CLAREMONT AVE,1
845 COLUMBUS AVE,1
211 EAST 81 STREET,1
207 E 119TH ST,1
305 EAST 61 STREET,1
590 W 172ND ST,1
468          WEST 47 STREET,1
157 EAST 35 STREET,1
110 E 128 ST,1
1104 2 AVE,1
408          WEST 15 STREET,1
514 WEST 24 STREET,1
101 AMSTERDAM AVENUE,1
150 WEST 124 STREET,1
105 E 29TH ST,1
42 BOND STREET,1
2 E 82ND ST,1
2348 7 AVE,1
410          ST NICHOLAS AVENUE,1
14 MAIDEN LANE,1
507          WEST 159 STREET,1
341          WEST 48 STREET,1
2541         7 AVENUE,1
86 WALKER STREET,1
60 THOMAS STREET,1
876 BWAY,1
1 EAST   60 STREET,1
412 W 148TH ST,1
110 WEST 14 STREET,1
121          EAST 71 STREET,1
489 BROOME ST,1
144 FRANKLIN STREET,1
116 WEST HOUSTON STREET,1
3 RIVERSIDE DR,1
223 WEST 110 STREET,1
54 LEXINGTON AVE,1
360 WEST 21 STREET,1
309 W 72ND ST,1
13 JONES ST,1
381 LAFAYETTE STREET,1
247 CENTRE STREET,1
98 EAST BROADWAY,1
548 E 82 ST,1
74 AVENUE OF AMERICAS,1
2233 8 AVENUE,1
414 W 147 STREET,1
30 E 20TH ST,1
55 LUDLOW STREET,1
481          7 AVENUE,1
365 6 AVE,1
163 EAST 63RD ST,1
3 EAST 71 ST,1
980 PARK AVE,1
204 WEST 108 STREET,1
94 FULTON STREET,1
37 W 65TH ST,1
10 E 44TH ST,1
446 BROADWAY,1
91 LUDLOW STREET,1
154 EAST 46 STREET,1
317 W 95TH ST,1
205          CHRYSTIE STREET,1
309 WEST 39 STREET,1
50 E 57 ST,1
2 - 4 MURRAY STREET,1
929 WEST END AVE,1
97 CLAREMONT AVENUE,1
67 E 93RD ST,1
65 EAST 82 ST,1
251 W 71ST ST,1
16 E 41ST ST,1
17 E 66TH ST,1
2            WEST 125 STREET,1
40 E 69 ST,1
136 AMSTERDAM AVENUE,1
32 WEST 34 STREET,1
474 WEST BROADWAY,1
92 EAST BROADWAY,1
32 PRINCE STREET,1
180 WADSWORTH AVENUE,1
346 EAST 51 STREET,1
27 WASHINGTON SQUARE,1
8 E 41 ST,1
268          EAST 2 STREET,1
57 EAST 130 STREET,1
690 RIVERSIDE DR,1
220 E. 76 ST,1
154 E 63 ST,1
353 EDGECOMBE AVENUE,1
222 EAST 24 STREET,1
272 WATER STREET,1
117 WEST 28 STREET,1
36 EAST 67 STREET,1
174          AVENUE A,1
21 FT WASHINGTON AVE,1
57 WARREN STREET,1
65 EAST BROADWAY,1
253 WEST 51 STREET,1
76 CARMINE ST,1
41 BOND STREET,1
801 BROADWAY,1
359 FT WASHINGTON AV,1
525 WEST 47 STREET,1
40 E 12TH ST,1
129 GREENE STREET,1
412 EAST 84 STREET,1
195 NAGLE AVENUE,1
313 E 77TH ST,1
225 RECTOR PLACE,1
254 5TH AVE,1
26 WARREN ST,1
220 BRADHURST AVENUE,1
161 WEST  122 STREET,1
436 EAST 69 STREET,1
60 WEST 37 STREET,1
90           LA SALLE STREET,1
253 7 AVENUE,1
26 E 64 ST,1
332 CANAL STREET,1
8 E 81ST ST,1
320 EAST 58 ST,1
58           WEST 75 STREET,1
602 W 135 ST,1
770 1 AVENUE,1
2561 BROADWAY,1
1878 ADAM C POWELL BLVD,1
45 WORTH STREET,1
260 SEAMAN AVE,1
96 PERRY ST,1
2244 1 AVENUE,1
635 2 AVENUE,1
308 EAST 15 ST,1
21 MERCER ST,1
125 WEST 29 STREET,1
80           RIVERSIDE BOULEVARD,1
138 DUANE ST,1
417 E 61 ST,1
143 W 135 ST,1
214 W 142 ST,1
1996 SECOND AVENUE,1
112 EAST 101 STREET,1
68 THOMPSON STREET,1
91 PITT STREET,1
24 E 78TH ST,1
1 EAST 33 STREET,1
850 8TH AVE,1
210 5 AVENUE,1
7 DIVISION ST,1
50 RIVERSIDE DR,1
59 9TH AVENUE,1
423 W BROADWAY,1
216 EAST 70 ST,1
173 GRAND STREET,1
10 WEST 135 ST,1
1016 MADISON AVE,1
53 E 75TH ST,1
267 EAST 4 STREET,1
728 W 181ST ST,1
59 EAST BROADWAY,1
10 HARRISON STREET,1
192 EDGECOMBE AVENUE,1
156 EAST 7 ST,1
279 MADISON AVENUE,1
1418 YORK AVE,1
850          BROADWAY,1
359 BROADWAY,1
88 ALLEN STREET,1
39 W 27 ST,1
140 W 74 ST,1
25 W 38TH ST,1
818 MADISON AVE,1
164 WEST 74 STREET,1
473 WEST END AVENUE,1
11 HANOVER SQUARE,1
169          EAST BROADWAY,1
634 WEST 135 STREET,1
6 W 74TH ST,1
39 GREAT JONES STREET,1
239 EAST 3 STREET,1
236 EAST 82ND ST,1
427 W 47 ST,1
330 EAST 109 STREET,1
466 WASHINGTON STREET,1
114 FRANKLIN STREET,1
240          WEST 59 STREET,1
193 SPRING STREET,1
25           CLEVELAND PLACE,1
24 WEST 14 STREET,1
73 SULLIVAN STREET,1
600 WEST 42 STREET,1
46 W 74TH ST,1
119 WEST 23 STREET,1
541          WEST 142 STREET,1
120 WEST 78TH ST,1
605 WEST 42 STREET,1
610 RIVERSIDE DR,1
1017 MADISON AVE,1
424          5 AVENUE,1
7 E 12 ST,1
17 WARREN STREET,1
1 MAIN STREET,1
130 W 28TH ST,1
47 E 67TH ST,1
1245 ST NICHOLAS AVE,1
86 BOWERY,1
24 CORNELIA STREET,1
1035 5 AVENUE,1
546 WEST 48 STREET,1
290 WEST STREET,1
6 W 107TH ST,1
427 EAST 90 STREET,1
1120 PARK AVENUE,1
132 WEST 31 STREET,1
51 EAST 91 STREET,1
86           FT WASHINGTON AVENUE,1
155          EAST 108 STREET,1
162 CHAMBERS STREET,1
69 BENNETT AVE,1
201 W 120TH ST,1
39 WALKER STREET,1
149 EAST 67 ST,1
219 EAST 46 STREET,1
181 SULLIVAN STREET,1
3 BEDFORD STREET,1
344 W 38TH ST,1
41 BEDFORD STREET,1
17 E 80 ST,1
400 EAST 50 STREET,1
341 WEST 38 STREET,1
353 W 117TH ST,1
1359 BWAY,1
39 SPRING ST,1
92           MORNINGSIDE AVENUE,1
174 E 82 ST,1
230 W 72ND ST,1
31 WEST 89 STREET,1
163 EAST 36 STREET,1
37 ESSEX STREET,1
600          WEST 192 STREET,1
113          CHRISTOPHER STREET,1
157 EAST   71 STREET,1
605 WEST 141 STREET,1
909 MADISON AVE,1
202 WEST 108 STREET,1
119 WEST 22ND ST,1
935 3 AVENUE,1
500          FT WASHINGTON AVENUE,1
52 EAST BROADWAY,1
33 WEST   34 STREET,1
49 WEST 45 STREET,1
140          CABRINI BOULEVARD,1
8 WEST 65 ST,1
151          MOTT STREET,1
433 WEST 24 STREET,1
129          ALLEN STREET,1
255 CENTRE STREET,1
233 WEST 35 STREET,1
16 WEST 37TH ST,1
83 CARMINE STREET,1
37 W 45TH ST,1
149 E 90TH ST,1
989          1 AVENUE,1
29 EAST    2 STREET,1
571 W 139TH ST,1
205 EAST 7 STREET,1
606 W 137TH ST,1
580 5 AVENUE,1
178          NORFOLK STREET,1
160          EAST 36 STREET,1
133 W 137TH ST,1
46 EAST 83 STREET,1
3 W 16TH ST,1
537 EIGHTH AVENUE,1
860 MADISON AVE,1
101 WEST 140 STREET,1
218 FIFTH AV,1
40 E 7TH ST,1
14 JACKSON STREET,1
44 EAST 12 STREET,1
53 WORTH STREET,1
225 E 47TH ST,1
520 MANHATTAN AVENUE,1
812 W 181ST ST,1
140 EAST 20 STREET,1
335 5TH AVE,1
431 YORK AVENUE,1
104 EAST 7 STREET,1
275 WATER STREET,1
3 W 46TH ST,1
130          BRADHURST AVENUE,1
1851 7TH AVE,1
36 RIVINGTON STREET,1
438 W 54 ST,1
356 BROADWAY,1
21 W 70 ST,1
1317         3 AVENUE,1
278 WEST 11 STREET,1
1515 YORK AVE,1
203 EAST 71 ST,1
14 KENMARE STREET,1
32 E BROADWAY,1
139          5 AVENUE,1
531 W 143RD ST,1
545 WEST 48 STREET,1
420 W 110 ST,1
157 LUDLOW STREET,1
508 W 166TH ST,1
657 2 AVENUE,1
3165 BROADWAY,1
124 EAST 28 STREET,1
216 E 45TH ST,1
250 BROADWAY,1
281 PARK AVENUE SOUTH,1
502 WEST 145 STREET,1
31 WEST 71 STREET,1
505 CANAL STREET,1
228 E 81 ST,1
136 WEST 132 STREET,1
135 WEST 27TH ST,1
430 HUDSON STREET,1
227 CENTRAL PARK WEST,1
159 EAST 115 STREET,1
14 WEST 24 STREET,1
38 E 21ST ST,1
791 MADISON AVE,1
3333 B       BROADWAY,1
504          WEST 141 STREET,1
121 WEST  115 STREET,1
406 WEST 45 STREET,1
4300         BROADWAY,1
1035 PARK AVE,1
119 WEST 25 STREET,1
501 WEST  157 STREET,1
160 EAST 93 STREET,1
345 GRAND STREET,1
91 CROSBY ST,1
100 3 AVE,1
242 EAST 51 STREET,1
723 SEVENTH AVE,1
35 EAST BROADWAY,1
124 EAST   31 STREET,1
890          PARK AVENUE,1
411 WEST 24 STREET,1
240 EAST 39 STREET,1
266          3 AVENUE,1
108          DELANCEY STREET,1
472 BROADWAY,1
146 CHAMBERS STREET,1
2 E BWAY,1
521 WEST 120 STREET,1
233 WEST 21 STREET,1
60           NAGLE AVENUE,1
372 WEST BROADWAY,1
616          AVENUE OF THE AMERICAS,1
597 BROADWAY,1
158 EAST 61 STREET,1
408 WEST ST,1
144          WEST 82 STREET,1
21 E 84TH ST,1
492 BROOME STREET,1
74 5 AVENUE,1
97 FIFTH AVE,1
316          WEST 94 STREET,1
61 COLUMBUS AVE,1
311 WEST  141 STREET,1
1325         5 AVENUE,1
55 W 11TH ST,1
936 FIFTH AVE,1
121 WEST 125 STREET,1
170 WEST 73 STREET,1
49 E 1ST ST,1
1790 3 AVENUE,1
162 WEST 87 STREET,1
125 JOHN ST,1
250 MAIN STREET,1
115 HAMILTON PL,1
143 HENRY ST,1
15 AVENUE B,1
27 WEST   60 STREET,1
312 BOWERY,1
21 E 27TH ST,1
112 W 105TH ST,1
536 EAST 13 STREET,1
448 GREENWICH ST,1
60 W 15TH ST,1
321 EAST 79 STREET,1
19 WARREN ST,1
44 EAST 2 STREET,1
23 8 AVENUE,1
59 9 AVENUE,1
123 W 28TH ST,1
655 6 AVENUE,1
16 MORTON STREET,1
312 W 109TH ST,1
40 E 75TH ST,1
91           FT WASHINGTON AVENUE,1
360          PARK AVENUE SOUTH,1
350 LAFAYETTE ST,1
224 EAST 5 STREET,1
471 GREENWICH STREET,1
304 WEST 115 STREET,1
726 MADISON AVENUE,1
1527 3 AVE,1
184 EAST 3 ST,1
114 W 92ND ST,1
17 EAST 82 STREET,1
506 LENOX AVE,1
139          NORFOLK STREET,1
130          WEST 228 STREET,1
525 WEST 48 STREET,1
344 W 49 ST,1
718 RIVERSIDE DRIVE,1
54 FRANKLIN STREET,1
437 MANHATTAN AVENUE,1
206 W 92ND ST,1
340 EAST 73RD ST,1
1341         AMSTERDAM AVENUE,1
348 WEST 36 STREET,1
530          PARK AVENUE,1
645 MADISON AVENUE,1
450 WEST 25 STREET,1
454 WEST 128 ST,1
108          PERRY STREET,1
111 AMSTERDAM AVE,1
400 CONVENT AVE,1
407 BROOME ST,1
190          EAST 3 STREET,1
672 ST NICHOLAS AVE,1
223 E 50TH ST,1
301          EAST 86 STREET,1
641 6TH AVE,1
260 WEST 125 STREET,1
2171 EAST 135 STREET,1
4 GREAT JONES STREET,1
122 W 83 ST,1
79 BARROW STREET,1
145 VERMILYEA AVENUE,1
44 EAST END AVE,1
174 E 80TH ST,1
299 HENRY STREET,1
7 STATE STREET,1
12 WEST 142 STREET,1
24           LEONARD STREET,1
15 MT MORRIS PARK WEST,1
295          WEST 150 STREET,1
15 E 17TH ST,1
58 ST MARKS PLACE,1
251 EAST 77TH ST,1
1429 1ST AVE,1
80 ARDEN ST,1
16 BEAVER STREET,1
700 WEST END AVENUE,1
121 WEST 10 STREET,1
400 WEST 220 STREET,1
32 E 70TH ST,1
223 EAST 66 STREET,1
421 WEST  148 STREET,1
622 2 AVENUE,1
327          EAST 3 STREET,1
78 IRVING PL,1
601 W 139TH ST,1
2190 2 AVENUE,1
119 FULTON STREET,1
35 CLAREMONT AVE,1
3 E 75TH ST,1
104 BEDFORD STREET,1
111 HUDSON STREET,1
133 W 72ND ST,1
2473 BROADWAY,1
223 E 17TH ST,1
419 WEST 21 STREET,1
115 WEST 29 STREET,1
62 9 AVENUE,1
80           WHITE STREET,1
300 WEST 142 STREET,1
190          CLAREMONT AVENUE,1
645 W 160TH ST,1
2080 BROADWAY,1
7 E 76 ST,1
15 STONE ST,1
21 EAST 9 STREET,1
154 EAST 23 STREET,1
682 BWAY,1
185 DUANE STREET,1
416          EAST 120 STREET,1
135 CHRISTOPHER ST,1
118 EAST 76 STREET,1
593 RIVERSIDE DR,1
148 CHAMBERS ST,1
165 CHURCH STREET,1
117 W 79TH ST,1
34 1/2 EAST 12 STREET,1
35 E 20TH ST,1
100 GREENE STREET,1
29 5 AVENUE,1
116 E 97 ST,1
663 9 AVENUE,1
251 W 81ST ST,1
150 1 AVENUE,1
156 E 3 ST,1
134 WEST 92 STREET,1
326 WEST 89 STREET,1
31 WEST 10 STREET,1
215 EAST BROADWAY,1
51 W 55TH ST,1
334 EAST 100 STREET,1
258 ST NICHOLAS AVENUE,1
163 ORCHARD STREET,1
531 EAST 73 STREET,1
239 EAST 33 STREET,1
247 EAST 28 STREET,1
111 WEST 13 STREET,1
77 CHAMBERS STREET,1
238 W 65 ST,1
35 WEST 23 STREET,1
318          WEST 52 STREET,1
300 WEST 17 STREET,1
1636         YORK AVENUE,1
1 BOND ST,1
63 E 11TH ST,1
477 BWAY,1
46 EAST BROADWAY,1
47 MURRAY STREET,1
97           CATHERINE STREET,1
189          SPRING STREET,1
46 WEST 14 STREET,1
215 EAST 45 ST,1
161 SULLIVAN STREET,1
35 E 72ND ST,1
32           AVENUE A,1
228 EAST 71 STREET,1
432 BROOME STREET,1
441 WEST END AVENUE,1
54 E 72 ST,1
521 EAST   68 STREET,1
327 EAST 17 STREET,1
457 WEST 57 STREET,1
305 GRAND STREET,1
104 JOHN STREET,1
35 WEST 55 STREET,1
330 WEST 36 ST,1
437 EAST 68 STREET,1
505 WEST 57 STREET,1
57 THOMPSON ST,1
78 LAIGHT STREET,1
159 WEST 24 STREET,1
114          EAST 71 STREET,1
61           ELLWOOD STREET,1
43 CLARKSON STREET,1
21           EAST 115 STREET,1
9 E 75TH ST,1
177 EAST 71 STREET,1
23 PIKE STREET,1
166          WEST 87 STREET,1
261 SEAMAN AVENUE,1
203          LAFAYETTE STREET,1
641 PARK AVENUE,1
55 HESTER STREET,1
320 W 107TH ST,1
205 WEST 10 STREET,1
61 WEST 69 ST,1
383 5 AVENUE,1
21 WEST 38 STREET,1
401 EAST 26 STREET,1
412 EAST 74TH ST,1
470 BROOME STREET,1
1185 2ND AVE,1
20 BEEKMAN PLACE,1
67 BEDFORD STREET,1
530 WEST 55 STREET,1
49 EAST 74TH ST,1
97 CROSBY STREET,1
137 WEST 77 STREET,1
552 1 AVENUE,1
561 W 143RD ST,1
59 ELIZABETH STREET,1
99 MARBLE HILL AVE,1
21 E 81ST ST,1
203 WEST 79 STREET,1
101 W 115TH ST,1
245 WEST 113 STREET,1
150 EAST 65 STREET,1
201 EAST 20 STREET,1
2110 AMSTERDAM AVENUE,1
101 EAST 15TH ST,1
670 AVE OF AMERICAS,1
429          WEST 121 STREET,1
1580 BROADWAY,1
32 COOPER SQUARE,1
629          WEST 173 STREET,1
1458 YORK AVE,1
463 GREENWICH STREET,1
1851 BROADWAY,1
245 EAST 54 STREET,1
244          LENOX AVENUE,1
320          EAST 52 STREET,1
150          WEST 46 STREET,1
540 WEST 146 ST,1
652 1 AVENUE,1
207 EAST 27 STREET,1
222 EAST 62 STREET,1
507 WEST 24 STREET,1
644 GREENWICH STREET,1
1001 3 AVE,1
610 WEST 135 STREET,1
160          EAST 88 STREET,1
357 GRAND STREET,1
177 FRANKLIN STREET,1
344 BOWERY,1
48 WEST 88 STREET,1
344          WEST 72 STREET,1
181 CLAREMONT AV,1
405 W 57TH ST,1
8 HARRISON STREET,1
3 SUTTON PLACE,1
1113         1 AVENUE,1
181 MADISON AVENUE,1
150 W 79TH ST,1
314 E 109 ST,1
1590         LEXINGTON AVENUE,1
70 DUANE STREET,1
115 CHRISTOPHER STREET,1
45 MURRAY STREET,1
223 EAST 51 STREET,1
16 E 18TH ST,1
14 HARRISON STREET,1
43           WEST 34 STREET,1
237 W 107TH ST,1
212 WEST 141 STREET,1
192          8 AVENUE,1
28 E 22ND ST,1
110 EAST 13 STREET,1
1767 PARK AVENUE,1
56 EAST 59 STREET,1
845 COLUMBUS AVENUE,1
271 CANAL STREET,1
214 W 92ND ST,1
23 BEEKMAN PLACE,1
209 EAST 23 STREET,1
140 E 92 ST,1
18 WEST 74 STREET,1
633 GREENWICH ST,1
252 EAST 78 STREET,1
101 WAVERLY PLACE,1
49 WEST 12TH ST,1
11 EAST 62 STREET,1
84 PEARL ST,1
15 W 123RD ST,1
500          WEST 144 STREET,1
220 EAST 29 STREET,1
27 E 39 ST,1
520          WEST 45 STREET,1
2065 3 AVENUE,1
38 W 38TH ST,1
12 E 62ND ST,1
643          EAST 9 STREET,1
177 10 AVENUE,1
41 AVENUE B,1
239 EAST 28 STREET,1
9            POST AVENUE,1
304 WEST 114 STREET,1
46           EAST 82 STREET,1
903 BWAY,1
203 W 113TH ST,1
148-150      WEST 58 STREET,1
3430 BWAY,1
129          EAST 101 STREET,1
251          WEST 71 STREET,1
66 EAST 91 ST,1
162          HENRY STREET,1
131 ST NICHOLAS AVENUE,1
522 WEST 38 STREET,1
238 EAST 46 STREET,1
956 5TH AVE,1
577 2 AVENUE,1
112 E 83RD ST,1
19 RECTOR ST,1
86 THOMAS STREET,1
300 EAST 15 STREET,1
615 W 131ST ST,1
109 EAST 82 STREET,1
321          EAST 60 STREET,1
64 W 107TH ST,1
31 TIEMANN PL,1
554 FIFTH AVE,1
38 WEST 15TH ST,1
314 EAST 35 ST,1
768 2 AVENUE,1
225 WEST 36 ST,1
419 WEST 55 STREET,1
162 EAST 64 STREET,1
120 MADISON AVE,1
68 GREENE STREET,1
31 W 26TH ST,1
45 WARREN STREET,1
61 HAMILTON PL,1
762 MADISON AVENUE,1
526 E 84 ST,1
615 W 150TH ST,1
1795 RIVERSIDE DRIVE,1
78 GRAND STREET,1
135 EAST 36 STREET,1
32 W 20TH ST,1
249 EAST 48 ST,1
59 EAST 66 STREET,1
117 MERCER STREET,1
36 W 40TH ST,1
234 5TH AVE,1
61 GRAMERCY PARK,1
3 W 122ND ST,1
1220 AMSTERDAM AV,1
59 W 104 STREET,1
200 BLEECKER ST,1
214 LAFAYETTE ST,1
201 EAST 30 STREET,1
91 FRANKLIN STREET,1
29           AVENUE D,1
35 W 96TH ST,1
310 EAST 11 STREET,1
215 WEST 80 STREET,1
688          AVENUE OF THE AMERICAS,1
240 E 87TH ST,1
313 BROADWAY,1
304 EAST 86TH ST,1
220 EAST 30 STREET,1
953 3RD AVE,1
148 WEST 95 STREET,1
229 EAST 24 STREET,1
451 E 86 ST,1
228 EAST    2 STREET,1
159-38 HARLEM RIVER DRIVE,1
51 W 69 ST,1
133 MULBERRY STREET,1
300 LENOX AVE,1
2061 BROADWAY,1
2 W 32ND ST,1
152 EAST 55 STREET,1
504 EAST 12 STREET,1
441 WEST END AVE,1
884          2 AVENUE,1
530 WEST 21 STREET,1
83           NASSAU STREET,1
16 WEST 21 STREET,1
263 W 81ST ST,1
1595 MADISON AVE,1
225 WEST 70TH ST,1
350 EAST 124 STREET,1
472 GREENWICH STREET,1
846          AVENUE OF THE AMERICAS,1
35 EAST 110 STREET,1
15 ST JAMES PLACE,1
201 W 93 ST,1
9 JONES STREET,1
965          COLUMBUS AVENUE,1
106          WEST 114 STREET,1
107 WEST 89 ST,1
17 JOHN ST,1
26 THOMAS STREET,1
53 WEST   83 STREET,1
172 E 91ST ST,1
417 EAST 83 STREET,1
36 E 75TH ST,1
53 E 124 ST,1
305          EAST 105 STREET,1
315          CHURCH STREET,1
825 COLUMBUS AVENUE,1
18 WEST 11 STREET,1
93 CROSBY STREET,1
39 VESTRY STREET,1
809 9 AVENUE,1
104 WEST 17 STREET,1
3750 BROADWAY,1
401 EAST 72 ST,1
38 WEST 32 STREET,1
1-29         BOGARDUS PLACE,1
112 FRANKLIN STREET,1
136 EAST 55 STREET,1
106 READE STREET,1
137 FOURTH AVENUE,1
525 EAST 71 STREET,1
240 E 30 ST,1
105 EAST 70 ST,1
145 WEST 24 STREET,1
46 LAFAYETTE STREET,1
5 GRAMERCY PARK WEST,1
127 MARBLE HILL AVENUE,1
33 E 61ST ST,1
2513 7 AVENUE,1
143 FULTON STREET,1
39 E 19TH ST,1
880 EAST    6 STREET,1
310 E 55TH ST,1
222 BROADWAY,1
836          AVENUE OF THE AMERICAS,1
665 WEST 160 STREET,1
153 HUDSON STREET,1
156 EAST 30 STREET,1
543-545      WEST 146 STREET,1
697 FIFTH AVE,1
152 WEST   57 STREET,1
250 EAST 51 ST,1
132 MADISON AVE,1
4 WEST 37 STREET,1
292 LAFAYETTE STREET,1
29 JONES STREET,1
34 UNION SQUARE EAST,1
870 COLUMBUS AVE,1
1133 PARK AVE,1
470 WEST 24TH STREET,1
306 EAST 117 ST,1
417 WEST 219TH ST,1
114 EAST 36 STREET,1
428 WEST 19 STREET,1
240 W 104TH ST,1
602 W 137TH ST,1
705 9 AVENUE,1
236 EAST 28 STREET,1
14 WEST 23 STREET,1
657 WEST 161 STREET,1
611 W 148TH ST,1
189 FRANKLIN STREET,1
211 PEARL STREET,1
25 WEST 25 STREET,1
1976         7 AVENUE,1
152 WEST   73 STREET,1
1283 YORK AVENUE,1
334          EAST 6 STREET,1
45 EAST 74 STREET,1
241 WEST   42 STREET,1
1018 MADISON AVE,1
453 2 AVENUE,1
1020 AVE OF THE AMER,1
24 HARRISON STREET,1
27           WEST 38 STREET,1
244 BROADWAY,1
135 WEST 4 STREET,1
60 ORCHARD STREET,1
915 3 AVENUE,1
74 W 124 ST,1
507 3 AVENUE,1
147 WEST 24 STREET,1
540 1 AVENUE,1
145 E 22 ST,1
534          WEST 152 STREET,1
212 LENOX AVENUE,1
37 E 68TH ST,1
119 SPRING STREET,1
605 WATER ST,1
4 BEDFORD STREET,1
110 EAST 64 STREET,1
142 EAST 19 STREET,1
940 8TH AVE,1
189 WEST 89 STREET,1
19 EAST 37 STREET,1
130 WEST 23 STREET,1
30 EAST 111 STREET,1
150 W 28 ST,1
252 BLEEKER STREET,1
4280 BROADWAY,1
332 WEST 89 STREET,1
961 1 AVENUE,1
1 PINEHURST AVE,1
176 MULBERRY STREET,1
129 DUANE ST,1
232          WEST 132 STREET,1
115 E 29TH ST,1
205 WEST 75 ST,1
1350 MADISON AVE,1
130 WEST 26 STREET,1
88 7 AVE S,1
27 WEST   44 STREET,1
83 AVE A,1
37 WEST 65 STREET,1
29 EAST 2 STREET,1
115 BROADWAY,1
148 MADISON STREET,1
37 WEST 46 STREET,1
315 WEST 46 STREET,1
205 W 10TH ST,1
295 MADISON AVENUE,1
532 W 218 ST,1
208 WEST 119 STREET,1
111 E 70 ST,1
28 WEST 23 STREET,1
307 W 98TH ST,1
554 EAST 82 STREET,1
254 CANAL STREET,1
680 COLUMBUS AVE,1
252 WEST 17 STREET,1
55 HUDSON ST,1
446 WEST 47 STREET,1
86 BEDFORD STREET,1
82 IRVING PLACE,1
25 E 92ND ST,1
195          STANTON STREET,1
922 8 AVENUE,1
310          RIVERSIDE DRIVE,1
2363 7 AV,1
11 LISPENARD STREET,1
354          WEST 56 STREET,1
453 WEST 167 STREET,1
60 EAST 88 STREET,1
574          WEST 182 STREET,1
150 BARROW ST,1
957 1 AVENUE,1
140 WEST BROADWAY,1
240          WEST 122 STREET,1
461 WEST 34 STREET,1
1704 AMSTERDAM AVE,1
8 E 62ND ST,1
218 2 AVENUE,1
84 EAST 4 STREET,1
6 BOND STREET,1
533 EAST   12 STREET,1
458 WEST  145 STREET,1
83 JANE ST,1
40 IRVING PLACE,1
24           LAUREL HILL TERRACE,1
36 W 132 ST,1
53 GANSEVOORT STREET,1
63 WEST 125 STREET,1
20 WARREN ST,1
157 WEST 18 STREET,1
18 W 48 ST,1
820 10 AVENUE,1
1648 BWAY,1
16 E 12TH ST,1
176 BROADWAY,1
164 CANAL STREET,1
517 WEST 45 STREET,1
277 CANAL STREET,1
212 EAST 52 STREET,1
143 DUANE ST,1
40           EAST 20 STREET,1
105 E 63RD ST,1
85 LEXINGTON AVENUE,1
40 RENWICK STREET,1
664 W 163RD ST,1
401          EAST 11 STREET,1
197 BOWERY,1
235 5TH AVE,1
31 SUTTON PLACE,1
242 W 49TH ST,1
18 EAST 85 STREET,1
485 LEXINGTON AVE,1
204 WEST 97 STREET,1
527 WEST 22 STREET,1
11           WEST 70 STREET,1
529 WEST 46 STREET,1
181 MADISON AVE,1
601          WEST 168 STREET,1
550          WEST 34 STREET,1
525 EAST 72 STREET,1
204 E 48TH ST,1
1016 FIFTH AVE,1
148 W 72ND ST,1
695 ST NICHOLAS AVE,1
426 WEST 47 STREET,1
1200 AVE OF AMERICAS,1
424 GREENWICH STREET,1
163          EAST 115 STREET,1
321 W 75 ST,1
61 W 106 ST,1
2103 AMSTERDAM AV,1
87 WEST STREET,1
200 VESEY STREET,1
510 PARK AVE,1
104 WEST 136 ST,1
17 DONGAN PL,1
168 E 88 ST,1
337 EAST 70 STREET,1
261 HUDSON ST,1
2248 BWAY,1
124 6 AVENUE,1
710 BROADWAY,1
22           EAST 13 STREET,1
213 WEST 85 STREET,1
22 JOHN STREET,1
147 WEST 70 STREET,1
281 CHURCH ST,1
62 WHITE STREET,1
214 EAST 24 STREET,1
210 WEST 107 STREET,1
635 WEST 165TH STREET,1
415 EAST 6 STREET,1
505          WEST 181 STREET,1
525 W 23RD ST,1
207 EAST 123 STREET,1
301 1 AVENUE,1
317          MADISON AVENUE,1
306 WEST 93 STREET,1
533 CANAL STREET,1
22 9TH AVE,1
400 BROADWAY,1
36 E 23RD ST,1
523 WEST 29 STREET,1
158          EAST 102 STREET,1
217          WEST 20 STREET,1
113 WEST 95 STREET,1
318 LAFAYETTE STREET,1
122 E 55 ST,1
42 W 28TH ST,1
102          WEST 75 STREET,1
407 GREENWICH STREET,1
55 EAST 80 ST,1
6 WEST 37 STREET,1
144 W 37TH ST,1
425 PARK AVENUE SOUTH,1
33 E 69TH ST,1
457 BROOME STREET,1
74 LAIGHT ST,1
43 HAMILTON TERRACE,1
1641 MADISON AVENUE,1
152 EAST 22 STREET,1
327 WEST 16 STREET,1
437          WEST 43 STREET,1
214 RIVERSIDE DRIVE,1
102          JOHN STREET,1
