boro,door_number,street_address
1,111A,11 AV
1,312,11 AV
1,239,11 AV
1,802,11 AV
1,80,11 AV
1,200,11 AV
1,100,11 AV
1,314,11 AV
1,21,MAGAW PL
1,30,MAGAW PL
1,10,RUTGERS ST
1,30,RUTGERS ST
1,637,W 50 ST
1,311,W 50 ST
1,250,W 50 ST
1,250,W 50 ST
1,101,W 50 ST
1,525,W 50 ST
1,540,W 50 ST
1,50,W 50 ST
1,516,W 50 ST
1,425,W 50 ST
1,400,W 50 ST
1,134,W 92 ST
1,33,W 92 ST
1,304,W 92 ST
1,206,W 92 ST
1,317,W 92 ST
1,206,W 92 ST
1,255,W 92 ST
1,150,W 92 ST
1,92,PINEHURST AV
1,92,PINEHURST AV
1,165,PINEHURST AV
1,90,PINEHURST AV
1,1,PINEHURST AV
1,78,PINEHURST AV
1,128,PINEHURST AV
1,10,PINEHURST AV
1,4,PINEHURST AV
1,40,CENTRAL PARK SOUTH
1,220,CENTRAL PARK SOUTH
1,50,CENTRAL PARK SOUTH
1,34,CENTRAL PARK SOUTH
1,106,CENTRAL PARK SOUTH
1,160,CENTRAL PARK SOUTH
1,142,W 36 ST
1,315,W 36 ST
1,356,W 36 ST
1,48,W 36 ST
1,242,W 36 ST
1,60,W 36 ST
1,337,W 36 ST
1,309,W 36 ST
1,225,W 36 ST
1,339,W 36 ST
1,308,W 36 ST
1,153,W 36 ST
1,330,W 36 ST
1,361,W 36 ST
1,149,W 36 ST
1,38,W 36 ST
1,327,W 36 ST
1,59,W 36 ST
1,63,W 36 ST
1,334,W 36 ST
1,29,W 36 ST
1,348,W 36 ST
1,312,W 36 ST
1,334,W 36 ST
1,442,W 36 ST
1,260,W 36 ST
1,52,W 36 ST
1,449,W 36 ST
1,152,W 36 ST
1,25,W 36 ST
1,444,W 36 ST
1,355,W 36 ST
1,347,W 36 ST
1,64,W 36 ST
1,206,W 36 ST
1,320,W 36 ST
1,359,W 36 ST
1,2333,BWAY
1,1384,BWAY
1,313,BWAY
1,1440,BWAY
1,225,BWAY
1,857,BWAY
1,663,BWAY
1,502,BWAY
1,1364,BWAY
1,831,BWAY
1,1180,BWAY
1,2321,BWAY
1,893,BWAY
1,1375,BWAY
1,2093,BWAY
1,2720,BWAY
1,530,BWAY
1,873,BWAY
1,625,BWAY
1,692,BWAY
1,407,BWAY
1,1613,BWAY
1,2441,BWAY
1,593,BWAY
1,1457,BWAY
1,1182,BWAY
1,351,BWAY
1,935,BWAY
1,428,BWAY
1,1404,BWAY
1,1556,BWAY
1,305,BWAY
1,682,BWAY
1,2344,BWAY
1,1431,BWAY
1,5,BWAY
1,1651,BWAY
1,1103,BWAY
1,547,BWAY
1,1572,BWAY
1,4140,BWAY
1,2651,BWAY
1,903,BWAY
1,1564,BWAY
1,1730,BWAY
1,2288,BWAY
1,1627,BWAY
1,385,BWAY
1,2222,BWAY
1,2480,BWAY
1,258,BWAY
1,3430,BWAY
1,1648,BWAY
1,2609,BWAY
1,542,BWAY
1,2121,BWAY
1,1331,BWAY
1,381,BWAY
1,518,BWAY
1,2789,BWAY
1,358,BWAY
1,2120,BWAY
1,1701,BWAY
1,1141,BWAY
1,1393,BWAY
1,876,BWAY
1,4862,BWAY
1,1160,BWAY
1,1708,BWAY
1,507,BWAY
1,550,BWAY
1,3958,BWAY
1,1752,BWAY
1,524,BWAY
1,860,BWAY
1,722,BWAY
1,874,BWAY
1,396,BWAY
1,192,BWAY
1,1220,BWAY
1,2681,BWAY
1,476,BWAY
1,529,BWAY
1,2643,BWAY
1,734,BWAY
1,543,BWAY
1,2448,BWAY
1,391,BWAY
1,521,BWAY
1,1385,BWAY
1,2248,BWAY
1,1161,BWAY
1,477,BWAY
1,1214,BWAY
1,404,BWAY
1,442,BWAY
1,1359,BWAY
1,545,BWAY
1,1992,BWAY
1,3612,BWAY
1,1204,BWAY
1,414,BWAY
1,881,BWAY
1,1367,BWAY
1,2209,BWAY
1,3679,BWAY
1,865,BWAY
1,400,E 54 ST
1,234,E 54 ST
1,342,E 54 ST
1,245,E 54 ST
1,3,E 54 ST
1,410,E 54 ST
1,135,E 54 ST
1,338,E 54 ST
1,13,E 54 ST
1,318,E 54 ST
1,300,E 54 ST
1,4,HANOVER SQUARE
1,5,HANOVER SQUARE
1,1,HANOVER SQUARE
1,11,HANOVER SQUARE
1,30,GREENWICH AVENU
1,6,PLATT ST
1,15,PLATT ST
1,2785,FREDERICK DOUGLASS BOULEV
1,507,W 134 ST
1,204,W 134 ST
1,35,W 134 ST
1,502,W 134 ST
1,155,E 108 ST
1,70,E 108 ST
1,333,E 108 ST
1,301,E 108 ST
1,318,W 100 ST
1,9,W 100 ST
1,151,W 100 ST
1,120,W 100 ST
1,15904,HRLM DRIVE SR W
1,1406,YORK AV
1,1425,YORK AV
1,1188,YORK AV
1,1416,YORK AV
1,1113,YORK AV
1,1481,YORK AV
1,431,YORK AV
1,1654,YORK AV
1,1360,YORK AV
1,1153,YORK AV
1,1483,YORK AV
1,1377,YORK AV
1,1301,YORK AV
1,1152,YORK AV
1,1674,YORK AV
1,1493,YORK AV
1,1465,YORK AV
1,1230,YORK AV
1,1731,YORK AV
1,1334,YORK AV
1,1283,YORK AV
1,1659,YORK AV
1,1402,YORK AV
1,1283,YORK AV
1,1401,YORK AV
1,1339,YORK AV
1,1637,YORK AV
1,1479,YORK AV
1,1248,YORK AV
1,1479,YORK AV
1,1700,YORK AV
1,1510,YORK AV
1,1458,YORK AV
1,1418,YORK AV
1,1181,YORK AV
1,1433,YORK AV
1,1354,YORK AV
1,1134,YORK AV
1,1532,YORK AV
1,1150,YORK AV
1,1365,YORK AV
1,1636,YORK AV
1,1314,YORK AV
1,1515,YORK AV
1,6,CHARLES ST
1,29,CHARLES ST
1,106,CHARLES ST
1,93,CHARLES ST
1,80,CHARLES ST
1,150,CHARLES ST
1,102,CHARLES ST
1,15,CHARLES ST
1,70,CHARLES ST
1,321,W 53 ST
1,140,W 53 ST
1,439,W 53 ST
1,35,W 53 ST
1,441,W 53 ST
1,301,W 53 ST
1,552,W 53 ST
1,410,W 53 ST
1,4,W 53 ST
1,429,W 53 ST
1,140,W 53 ST
1,405,W 53 ST
1,346,W 53 ST
1,213,E 6 ST
1,441,E 6 ST
1,880,E 6 ST
1,228,E 6 ST
1,528,E 6 ST
1,329,E 6 ST
1,223,E 6 ST
1,415,E 6 ST
1,200,E 6 ST
1,232,E 6 ST
1,515,E 6 ST
1,332,E 6 ST
1,721,E 6 ST
1,335,E 6 ST
1,538,E 6 ST
1,509,E 6 ST
1,332,E 6 ST
1,630,E 6 ST
1,334,E 6 ST
1,920,E 6 ST
1,110,BARUCH PL
1,267,E 4 ST
1,28,E 4 ST
1,324,E 4 ST
1,25,E 4 ST
1,66,E 4 ST
1,340,E 4 ST
1,84,E 4 ST
1,88,E 4 ST
1,220,E 4 ST
1,76,E 4 ST
1,118,E 4 ST
1,59,E 4 ST
1,70,E 4 ST
1,283,E 4 ST
1,258,E 4 ST
1,2,E 82ND ST
1,122,E 82ND ST
1,63,E 82ND ST
1,18,E 82ND ST
1,129,E 82ND ST
1,45,E 82ND ST
1,108,E 82ND ST
1,147,E 82ND ST
1,240,E 82ND ST
1,222,E 82ND ST
1,1,E 82ND ST
1,15,E 82ND ST
1,12,E 82ND ST
1,14,E 82ND ST
1,236,E 82ND ST
1,10,E 82ND ST
1,2,SOUTH END AV
1,395,SOUTH END AV
1,21,SOUTH END AV
1,238,SOUTH END AV
1,48,ORCHARD ST
1,59,ORCHARD ST
1,60,ORCHARD ST
1,126,ORCHARD ST
1,194,ORCHARD ST
1,30,ORCHARD ST
1,62,ORCHARD ST
1,167,ORCHARD ST
1,194,ORCHARD ST
1,90,ORCHARD ST
1,63,ORCHARD ST
1,17,ORCHARD ST
1,145,ORCHARD ST
1,23,ORCHARD ST
1,22,ORCHARD ST
1,163,ORCHARD ST
1,189,ORCHARD ST
1,146,ORCHARD ST
1,87,ORCHARD ST
1,74,ORCHARD ST
1,180,ORCHARD ST
1,43,ORCHARD ST
1,192,ORCHARD ST
1,100,ORCHARD ST
1,6,MAIDEN LANE
1,33,MAIDEN LANE
1,113,MAIDEN LANE
1,81,MAIDEN LANE
1,9,MAIDEN LANE
1,10-12,MAIDEN LANE
1,8,MAIDEN LANE
1,101,MAIDEN LANE
1,73,MAIDEN LANE
1,10,MAIDEN LANE
1,20,MAIDEN LANE
1,150,MAIDEN LANE
1,161,MAIDEN LANE
1,1,MAIDEN LANE
1,78,MAIDEN LANE
1,15,MAIDEN LANE
1,14,MAIDEN LANE
1,90,MAIDEN LANE
1,21,MAIDEN LANE
1,502,W 15 AV ST
1,530,W 15 AV ST
1,640,W 15 AV ST
1,445,W 15 AV ST
1,402,W 15 AV ST
1,605,W 15 AV ST
1,555,W 15 AV ST
1,509,W 15 AV ST
1,208,W 15 AV ST
1,629,W 15 AV ST
1,551,W 15 AV ST
1,575,W 15 AV ST
1,305,W 15 AV ST
1,516,W 15 AV ST
1,615,W 15 AV ST
1,99,AVE C
1,183,AVE C
1,67,AVE C
1,23,BEEKMAN ST
1,133,BEEKMAN ST
1,33,BEEKMAN ST
1,29,BEEKMAN ST
1,19,BEEKMAN ST
1,25,BEEKMAN ST
1,3,BEEKMAN ST
1,45,BEEKMAN ST
1,5,BEEKMAN ST
1,80,BEEKMAN ST
1,47,BEEKMAN ST
1,117,BEEKMAN ST
1,1,BEEKMAN ST
1,5,BEEKMAN ST
1,100,BEEKMAN ST
1,12,BEEKMAN ST
1,90,BEEKMAN ST
1,57,BEEKMAN ST
1,416,E 58 ST
1,245,E 58 ST
1,210,E 58 ST
1,14,E 58 ST
1,348,E 58 ST
1,200,E 58 ST
1,244,E 58 ST
1,337,E 58 ST
1,150,E 58 ST
1,436,E 58 ST
1,222,E 58 ST
1,338,E 58 ST
1,330,E 58 ST
1,426,E 58 ST
1,320,E 58 ST
1,246,E 58 ST
1,43,E 58 ST
1,83,CARMINE ST
1,27,CARMINE ST
1,30,CARMINE ST
1,45,CARMINE ST
1,76,CARMINE ST
1,13,CARMINE ST
1,30,CARMINE ST
1,501,W 157 ST
1,600,W 157 ST
1,614,W 157 ST
1,550,W 157 ST
1,547,W 157 ST
1,23,W 124 ST
1,350,W 124 ST
1,156,W 124 ST
1,60,W 124 ST
1,108,W 124 ST
1,150,W 124 ST
1,206,W 124 ST
1,74,W 124 ST
1,62,W 124 ST
1,217,E 88 ST
1,160,E 88 ST
1,404,E 88 ST
1,12,E 88 ST
1,302,E 88 ST
1,511,E 88 ST
1,316,E 88 ST
1,60,E 88 ST
1,505,E 88 ST
1,155,E 88 ST
1,532,E 88 ST
1,430,E 88 ST
1,432,E 88 ST
1,416,E 88 ST
1,404,E 88 ST
1,168,E 88 ST
1,353,W 57 ST
1,475,W 57 ST
1,123,W 57 ST
1,28,W 57 ST
1,625,W 57 ST
1,45,W 57 ST
1,165,W 57 ST
1,421,W 57 ST
1,157,W 57 ST
1,123,W 57 ST
1,425,W 57 ST
1,650,W 57 ST
1,120,W 57 ST
1,415,W 57 ST
1,505,W 57 ST
1,457,W 57 ST
1,24,W 57 ST
1,408,W 57 ST
1,217,W 57 ST
1,29,W 57 ST
1,43,W 57 ST
1,469,W 57 ST
1,401,W 57 ST
1,623,W 57 ST
1,625,W 57 ST
1,146,W 57 ST
1,150,W 57 ST
1,201,W 57 ST
1,451,W 57 ST
1,118,W 57 ST
1,37,W 57 ST
1,442,W 57 ST
1,622,W 57 ST
1,9,W 57 ST
1,27,W 57 ST
1,40,W 57 ST
1,152,W 57 ST
1,316,W 57 ST
1,3,W 57 ST
1,408,W 57 ST
1,200,W 57 ST
1,601,W 57 ST
1,426,W 57 ST
1,100,W 57 ST
1,10,W 57 ST
1,644,W 57 ST
1,110,W 57 ST
1,19,PARK PL
1,2,PARK PL
1,23,PARK PL
1,9,PARK PL
1,19,PARK PL
1,2,PARK PL
1,53,PARK PL
1,17,PARK PL
1,22,PARK PL
1,10,GRACIE SQ
1,7,GRACIE SQ
1,345,E 56 ST
1,136,E 56 ST
1,109,E 56 ST
1,227,E 56 ST
1,333,E 56 ST
1,146,E 56 ST
1,209,E 56 ST
1,58,E 56 ST
1,10,E 15 ST
1,300,E 15 ST
1,345,E 15 ST
1,222,E 15 ST
1,308,E 15 ST
1,527,W 121 ST
1,229,W 121 ST
1,529,W 121 ST
1,273,W 121 ST
1,509,W 121 ST
1,271,W 121 ST
1,248,W 121 ST
1,246,W 121 ST
1,528,W 121 ST
1,431,W 121 ST
1,429,W 121 ST
1,23,MT MORRIS PARK W
1,25,MT MORRIS PARK W
1,15,MT MORRIS PARK W
1,38,MT MORRIS PARK W
1,54,STONE ST
1,8,STONE ST
1,52,STONE ST
1,11,STONE ST
1,15,STONE ST
1,19,JAY ST
1,11,JAY ST
1,13,JAY ST
1,15,JAY ST
1,14,JAY ST
1,8,JAY ST
1,17,JAY ST
1,16,JAY ST
1,21,JAY ST
1,47,ANN ST
1,49,ANN ST
1,57,ANN ST
1,19,ANN ST
1,39,ANN ST
1,25,SUTTON PL SOUTH
1,50,SUTTON PL SOUTH
1,20,SUTTON PL SOUTH
1,60,SUTTON PL SOUTH
1,68,E 13 AV ST
1,300,W 135 ST
1,123,W 135 ST
1,135,W 135 ST
1,221,W 135 ST
1,520,W 135 ST
1,131,W 135 ST
1,115,W 135 ST
1,10,W 135 ST
1,614,W 135 ST
1,634,W 135 ST
1,443,W 135 ST
1,234,W 135 ST
1,610,W 135 ST
1,618,W 135 ST
1,276,W 135 ST
1,634,W 135 ST
1,127,W 135 ST
1,532,W 135 ST
1,111,W 135 ST
1,139,W 135 ST
1,135,W 135 ST
1,179,W 135 ST
1,10,W 135 ST
1,602,W 135 ST
1,143,W 135 ST
1,40,DIVISION ST
1,27,DIVISION ST
1,109,DIVISION ST
1,79,DIVISION ST
1,31,DIVISION ST
1,7,DIVISION ST
1,135,DIVISION ST
1,47,DIVISION ST
1,141,DIVISION ST
1,100,DIVISION ST
1,15,DIVISION ST
1,59,DIVISION ST
1,118,DIVISION ST
1,41,DIVISION ST
1,37,DIVISION ST
1,1251,LEX AV
1,955,LEX AV
1,314,LEX AV
1,554,W 184 ST
1,233,W 133 ST
1,220,W 133 ST
1,600,W 133 ST
1,625,W 133 ST
1,503,W 133 ST
1,308,W 133 ST
1,216,W 133 ST
1,503,W 133 ST
1,308,W 133 ST
1,6,PETER COOPER RD
1,2,PETER COOPER RD
1,8,PETER COOPER RD
1,7,PETER COOPER RD
1,4,PETER COOPER RD
1,174,W HOUSTON ST
1,134,W HOUSTON ST
1,26,W HOUSTON ST
1,180,W HOUSTON ST
1,25,W HOUSTON ST
1,138,W HOUSTON ST
1,214,W HOUSTON ST
1,200,W HOUSTON ST
1,196,W HOUSTON ST
1,116,W HOUSTON ST
1,179,W HOUSTON ST
1,209,W HOUSTON ST
1,195,W HOUSTON ST
1,204,W HOUSTON ST
1,2802,FRED DOUGLASS BLVD
1,311,W BRDWAY
1,217,W BRDWAY
1,137,W BRDWAY
1,419,W BRDWAY
1,465,W BRDWAY
1,362,W BRDWAY
1,135,W BRDWAY
1,392,W BRDWAY
1,455,W BRDWAY
1,520,W BRDWAY
1,140,W BRDWAY
1,541,W BRDWAY
1,510,W BRDWAY
1,283,W BRDWAY
1,2,W BRDWAY
1,567,W BRDWAY
1,380,W BRDWAY
1,88,W BRDWAY
1,391,W BRDWAY
1,450,W BRDWAY
1,310,W BRDWAY
1,521,W BRDWAY
1,505,W BRDWAY
1,460,W BRDWAY
1,375,W BRDWAY
1,82,W BRDWAY
1,534,W BRDWAY
1,130,W BRDWAY
1,430,W BRDWAY
1,90,W BRDWAY
1,423,W BRDWAY
1,349,W BRDWAY
1,387,W BRDWAY
1,211,W BRDWAY
1,350,W BRDWAY
1,145,W BRDWAY
1,345,W BRDWAY
1,402,W BRDWAY
1,325,W BRDWAY
1,433,W BRDWAY
1,494,W BRDWAY
1,159,W BRDWAY
1,109,W BRDWAY
1,20,W BRDWAY
1,436,W BRDWAY
1,451,W BRDWAY
1,378,W BRDWAY
1,325,W BRDWAY
1,463,W BRDWAY
1,180,W BRDWAY
1,344,W BRDWAY
1,40,W BRDWAY
1,427,W BRDWAY
1,542,W BRDWAY
1,372,W BRDWAY
1,355,W BRDWAY
1,482,W BRDWAY
1,135,W BRDWAY
1,474,W BRDWAY
1,347,W BRDWAY
1,357,W BRDWAY
1,457,W BRDWAY
1,528,W BRDWAY
1,351,W BRDWAY
1,6,BOND ST
1,23,BOND ST
1,48,BOND ST
1,19,BOND ST
1,30,BOND ST
1,36,BOND ST
1,45,BOND ST
1,31,BOND ST
1,42,BOND ST
1,50,BOND ST
1,5,BOND ST
1,1,BOND ST
1,1,BOND ST
1,10,BOND ST
1,24,BOND ST
1,41,BOND ST
1,21,BOND ST
1,54,BOND ST
1,25,CENTRAL PARK W
1,392,CENTRAL PARK W
1,247,CENTRAL PARK W
1,295,CENTRAL PARK W
1,360,CENTRAL PARK W
1,131,CENTRAL PARK W
1,465,CENTRAL PARK W
1,271,CENTRAL PARK W
1,351,CENTRAL PARK W
1,327,CENTRAL PARK W
1,41,CENTRAL PARK W
1,350,CENTRAL PARK W
1,481,CENTRAL PARK W
1,465,CENTRAL PARK W
1,341,CENTRAL PARK W
1,471,CENTRAL PARK W
1,473,CENTRAL PARK W
1,170,CENTRAL PARK W
1,262,CENTRAL PARK W
1,275,CENTRAL PARK W
1,467,CENTRAL PARK W
1,227,CENTRAL PARK W
1,65,CENTRAL PARK W
1,31,CENTRAL PARK W
1,200,CENTRAL PARK W
1,1,CENTRAL PARK W
1,241,CENTRAL PARK W
1,424,CENTRAL PARK W
1,400,CENTRAL PARK W
1,98,PK TERRACE E
1,119,FULTON ST
1,143,FULTON ST
1,54,FULTON ST
1,160,FULTON ST
1,106,FULTON ST
1,49,FULTON ST
1,2,FULTON ST
1,122,FULTON ST
1,88,FULTON ST
1,82,FULTON ST
1,141,FULTON ST
1,118,FULTON ST
1,15,FULTON ST
1,77,FULTON ST
1,101,FULTON ST
1,127,FULTON ST
1,102,FULTON ST
1,40,FULTON ST
1,94,FULTON ST
1,129,FULTON ST
1,55,FULTON ST
1,135,FULTON ST
1,64,FULTON ST
1,1,FULTON ST
1,110,FULTON ST
1,121,FULTON ST
1,143,FULTON ST
1,571,FDR DRIVE
1,749,FDR DRIVE
1,37-25,FDR DRIVE
1,455,FDR DRIVE
1,453,FDR DRIVE
1,48,HUDSON ST
1,313,HUDSON ST
1,56,HUDSON ST
1,519,HUDSON ST
1,261,HUDSON ST
1,182,HUDSON ST
1,165,HUDSON ST
1,42,HUDSON ST
1,405,HUDSON ST
1,501,HUDSON ST
1,525,HUDSON ST
1,181,HUDSON ST
1,421,HUDSON ST
1,502,HUDSON ST
1,131,HUDSON ST
1,652,HUDSON ST
1,60,HUDSON ST
1,120,HUDSON ST
1,250,HUDSON ST
1,576,HUDSON ST
1,44,HUDSON ST
1,169,HUDSON ST
1,153,HUDSON ST
1,71,HUDSON ST
1,219,HUDSON ST
1,632,HUDSON ST
1,346,HUDSON ST
1,430,HUDSON ST
1,423,HUDSON ST
1,16,HUDSON ST
1,435,HUDSON ST
1,637,HUDSON ST
1,77,HUDSON ST
1,530,HUDSON ST
1,145,HUDSON ST
1,111,HUDSON ST
1,36,HUDSON ST
1,341,HUDSON ST
1,623,HUDSON ST
1,333,HUDSON ST
1,189,HUDSON ST
1,117,HUDSON ST
1,13,HUDSON ST
1,118,HUDSON ST
1,255,HUDSON ST
1,174,HUDSON ST
1,19,HUDSON ST
1,395,HUDSON ST
1,383,HUDSON ST
1,304,HUDSON ST
1,139,HUDSON ST
1,566,HUDSON ST
1,93,HUDSON ST
1,55,HUDSON ST
1,40,HUDSON ST
1,73,HUDSON ST
1,566,HUDSON ST
1,601,HUDSON ST
1,1,HUDSON ST
1,464,HUDSON ST
1,96,HUDSON ST
1,116,HUDSON ST
1,67,HUDSON ST
1,736,W 173 ST
1,523,W 173 ST
1,629,W 173 ST
1,25,W 6 AV ST
1,60,W 6 AV ST
1,42,W 6 AV ST
1,2,W 6 AV ST
1,250,W 6 AV ST
1,15,W 6 AV ST
1,17,W 6 AV ST
1,16,W 6 AV ST
1,23,W 6 AV ST
1,36,W 6 AV ST
1,146,W 6 AV ST
1,102,W 6 AV ST
1,14,W 6 AV ST
1,37,W 6 AV ST
1,22,W 6 AV ST
1,9,W 6 AV ST
1,27,W 6 AV ST
1,19,W 6 AV ST
1,11,W 6 AV ST
1,43,W 6 AV ST
1,18,W 6 AV ST
1,110,W 6 AV ST
1,32,W 6 AV ST
1,215,E 23 ST
1,38,E 23 ST
1,135,E 23 ST
1,338,E 23 ST
1,160,E 23 ST
1,223,E 23 ST
1,30,E 23 ST
1,212,E 23 ST
1,209,E 23 ST
1,510,E 23 ST
1,112,E 23 ST
1,143,E 23 ST
1,240,E 23 ST
1,420,E 23 ST
1,318,E 23 ST
1,530,E 23 ST
1,234,E 23 ST
1,32,E 23 ST
1,351,E 23 ST
1,210,E 23 ST
1,20,E 23 ST
1,150,E 23 ST
1,154,E 23 ST
1,201,E 23 ST
1,440,E 23 ST
1,407,E 23 ST
1,139,E 23 ST
1,240,E 23 ST
1,600,E 23 ST
1,355,E 23 ST
1,228,E 23 ST
1,110,E 23 ST
1,204,E 23 ST
1,119,E 23 ST
1,40,HORATIO ST
1,2,HORATIO ST
1,92,HORATIO ST
1,1,HORATIO ST
1,67,HORATIO ST
1,6,DELANCEY ST
1,77,DELANCEY ST
1,108,DELANCEY ST
1,92,DELANCEY ST
1,296,DELANCEY ST
1,288,DELANCEY ST
1,175,DELANCEY ST
1,85,DELANCEY ST
1,36,DELANCEY ST
1,168,DELANCEY ST
1,109,DELANCEY ST
1,150,DELANCEY ST
1,175,DELANCEY ST
1,106,DELANCEY ST
1,95,DELANCEY ST
1,100,DELANCEY ST
1,222,CENTRAL PK S
1,112,CENTRAL PK S
1,22,CENTRAL PK S
1,56,CENTRAL PK S
1,534,W 152ND ST
1,526,W 152ND ST
1,7,W 102 ST
1,255 A,W 102 ST
1,140,W 102 ST
1,205,W 102 ST
1,63,VESTRY ST
1,35,VESTRY ST
1,11,VESTRY ST
1,39,VESTRY ST
1,31,VESTRY ST
1,15,VESTRY ST
1,12,VESTRY ST
1,67,VESTRY ST
1,217,W 63 ST
1,3,W 63 ST
1,44,W 63 ST
1,15,W 63 ST
1,24,W 63 ST
1,400,W 63 ST
1,441,E 117 ST
1,419,E 117 ST
1,124,E 117 ST
1,220,E 117 ST
1,306,E 117 ST
1,223,E 117 ST
1,178,E 117 ST
1,517,E 117 ST
1,58,E 117 ST
1,210,STANTON ST
1,192,STANTON ST
1,195,STANTON ST
1,195,STANTON ST
1,159,STANTON ST
1,141,STANTON ST
1,190,STANTON ST
1,199,STANTON ST
1,1947,7 AV
1,2034,7 AV
1,1878,7 AV
1,2116,7 AV
1,245,7 AV
1,2319,7 AV
1,2046,7 AV
1,530,7 AV
1,469,7 AV
1,276,7 AV
1,2010,7 AV
1,1809,7 AV
1,188,7 AV
1,811,7 AV
1,2441,7 AV
1,79,7 AV
1,2034,7 AV
1,2042,7 AV
1,2380,7 AV
1,2077,7 AV
1,1925,7 AV
1,827,7 AV
1,1833,7 AV
1,1838,7 AV
1,849,7 AV
1,1871,7 AV
1,441,7 AV
1,2262,7 AV
1,485,7 AV
1,781,7 AV
1,232,7 AV
1,1925,7 AV
1,230,7 AV
1,2139,7 AV
1,441,7 AV
1,401,7 AV
1,371,7 AV
1,2108,7 AV
1,2524,7 AV
1,2512,7 AV
1,810,7 AV
1,2121,7 AV
1,462,7 AV
1,328,7 AV
1,119,7 AV
1,133,7 AV
1,252,7 AV
1,701,7 AV
1,1995,7 AV
1,1890,7 AV
1,2130,7 AV
1,2472,7 AV
1,801,7 AV
1,2309,7 AV
1,2239,7 AV
1,2400,7 AV
1,91,7 AV
1,526,7 AV
1,2569,7 AV
1,263,7 AV
1,203,7 AV
1,2081,7 AV
1,171,7 AV
1,253,7 AV
1,1867,7 AV
1,482,7 AV
1,2294,7 AV
1,382,7 AV
1,216,7 AV
1,2280,7 AV
1,300,7 AV
1,2363,7 AV
1,1970,7 AV
1,2541,7 AV
1,560,7 AV
1,2299,7 AV
1,140,7 AV
1,481,7 AV
1,2513,7 AV
1,181,7 AV
1,567,7 AV
1,1980,7 AV
1,2340,7 AV
1,2537,7 AV
1,101,7 AV
1,888,7 AV
1,191,7 AV
1,1976,7 AV
1,275,7 AV
1,2348,7 AV
1,2121,7 AV
1,729,7 AV
1,1885,7 AV
1,1,7 AV
1,881,7 AV
1,42,NEW ST
1,215,E 45 ST
1,336,E 45 ST
1,235,E 45 ST
1,325,E 45 ST
1,335,E 45 ST
1,45,E 45 ST
1,150,E 45 ST
1,1,E 45 ST
1,132,E 45 ST
1,305,E 45 ST
1,61,E 45 ST
1,268,CABRINI BLVD
1,140,CABRINI BLVD
1,220,CABRINI BLVD
1,469,W 147 ST
1,411,W 147 ST
1,210,W 147 ST
1,129,W 147 ST
1,207,W 147 ST
1,415,W 147 ST
1,101,W 147 ST
1,414,W 147 ST
1,547,W 147 ST
1,430,W 147 ST
1,561,W 147 ST
1,101,W 147 ST
1,308,W 147 ST
1,82,RUTGERS SLIP
1,80,RUTGERS SLIP
1,336,W 85 ST
1,250,W 85 ST
1,342,W 85 ST
1,329,W 85 ST
1,340,W 85 ST
1,207,W 85 ST
1,214,W 85 ST
1,101,W 85 ST
1,150,W 85 ST
1,327,W 85 ST
1,213,W 85 ST
1,255,W 85 ST
1,171,W 85 ST
1,353,RIVERSIDE DR
1,788,RIVERSIDE DR
1,300,RIVERSIDE DR
1,640,RIVERSIDE DR
1,362,RIVERSIDE DR
1,299,RIVERSIDE DR
1,126,RIVERSIDE DR
1,800,RIVERSIDE DR
1,194,RIVERSIDE DR
1,337,RIVERSIDE DR
1,155,RIVERSIDE DR
1,42,RIVERSIDE DR
1,790,RIVERSIDE DR
1,50,RIVERSIDE DR
1,834,RIVERSIDE DR
1,745,RIVERSIDE DR
1,425,RIVERSIDE DR
1,431,RIVERSIDE DR
1,131,RIVERSIDE DR
1,780,RIVERSIDE DR
1,684,RIVERSIDE DR
1,435,RIVERSIDE DR
1,452,RIVERSIDE DR
1,635,RIVERSIDE DR
1,450,RIVERSIDE DR
1,310,RIVERSIDE DR
1,460,RIVERSIDE DR
1,330,RIVERSIDE DR
1,420,RIVERSIDE DR
1,230,RIVERSIDE DR
1,587,RIVERSIDE DR
1,190,RIVERSIDE DR
1,90,RIVERSIDE DR
1,456,RIVERSIDE DR
1,404,RIVERSIDE DR
1,276,RIVERSIDE DR
1,550,RIVERSIDE DR
1,620,RIVERSIDE DR
1,325,RIVERSIDE DR
1,626,RIVERSIDE DR
1,294,RIVERSIDE DR
1,210,RIVERSIDE DR
1,264,RIVERSIDE DR
1,610,RIVERSIDE DR
1,690,RIVERSIDE DR
1,333,RIVERSIDE DR
1,202,RIVERSIDE DR
1,480,RIVERSIDE DR
1,4,RIVERSIDE DR
1,150,RIVERSIDE DR
1,370,RIVERSIDE DR
1,127,RIVERSIDE DR
1,285,RIVERSIDE DR
1,390,RIVERSIDE DR
1,258,RIVERSIDE DR
1,170,RIVERSIDE DR
1,440,RIVERSIDE DR
1,243,RIVERSIDE DR
1,676,RIVERSIDE DR
1,260,RIVERSIDE DR
1,395,RIVERSIDE DR
1,730,RIVERSIDE DR
1,417,RIVERSIDE DR
1,3,RIVERSIDE DR
1,355,RIVERSIDE DR
1,80,RIVERSIDE DR
1,410,RIVERSIDE DR
1,454,RIVERSIDE DR
1,670,RIVERSIDE DR
1,593,RIVERSIDE DR
1,464,RIVERSIDE DR
1,644,RIVERSIDE DR
1,779,RIVERSIDE DR
