source_table,comp_disp_inspection_by,comp_disp_date,nyc_BIN,location,note1,note2
elevator,2676,9/9/16,2002784,"40.8230530,-73.9243045",COMPLAINT,
elevator,2670,9/9/16,3398687,"40.6560924,-74.0074537",VIOLATION REINSPECTION,
elevator,2670,9/9/16,3398687,"40.6565307,-74.0082243",VIOLATION REINSPECTION,
elevator,9028,9/9/16,4048211,"40.7383260,-73.8539280",ROUTINE,
elevator,2676,9/9/16,2008129,"40.8427710,-73.9139790",COMPLAINT,
elevator,9028,9/9/16,1087313,"40.7648747,-73.9569483",ROUTINE,
elevator,9028,9/9/16,2098344,"40.8307880,-73.9302359",ROUTINE,
elevator,2788,9/9/16,1017019,"40.7463320,-73.9825960",SPECIAL,
elevator,9028,9/9/16,3394295,"40.6518790,-73.9641430",ROUTINE,
elevator,9027,9/9/16,1024706,"40.7572270,-73.9867189",ROUTINE,
elevator,200,9/9/16,3002054,"40.6951976,-73.9958242",SPECIAL,
elevator,9027,9/9/16,1085498,"40.7619857,-73.9856760",ROUTINE,
elevator,9027,9/9/16,1076844,"40.7580015,-73.9856053",ROUTINE,
elevator,2547,9/9/16,3206441,"40.6296440,-73.9460859",SURVEY,
elevator,9028,9/9/16,1046297,"40.7687700,-73.9519360",ROUTINE,
elevator,9028,9/9/16,4047914,"40.7363490,-73.8584510",ROUTINE,
elevator,9027,9/9/16,1076844,"40.7581957,-73.9850757",ROUTINE,
elevator,9031,9/9/16,1030972,"40.7803699,-73.9864291",SURVEY,
elevator,9027,9/9/16,1076844,"40.7580320,-73.9848319",ROUTINE,
elevator,9028,9/9/16,2098788,"40.8309650,-73.9296532",ROUTINE,
elevator,9028,9/9/16,2003177,"40.8312545,-73.9301714",ROUTINE,
elevator,2676,9/9/16,2002796,"40.8264460,-73.9225826",COMPLAINT,
elevator,9027,9/9/16,1086135,"40.7652098,-73.9825022",ROUTINE,
elevator,9031,9/9/16,1078062,"40.7225067,-73.9916262",SURVEY,
elevator,9031,9/9/16,1078062,"40.7228070,-73.9929844",SURVEY,
elevator,2676,9/9/16,1035383,"40.7518494,-73.9764510",VIOLATION REINSPECTION,
elevator,9027,9/9/16,2097549,"40.8515037,-73.8458276",ROUTINE,
elevator,9027,9/9/16,2097363,"40.8511847,-73.8458068",ROUTINE,
elevator,9027,9/9/16,2097552,"40.8544928,-73.8480545",ROUTINE,
elevator,9027,9/9/16,1024683,"40.7567795,-73.9881743",ROUTINE,
elevator,9027,9/9/16,2097364,"40.8495456,-73.8461812",ROUTINE,
elevator,9027,9/9/16,1024649,"40.7552764,-73.9877328",ROUTINE,
elevator,2676,9/9/16,2017797,"40.8835770,-73.8796960",COMPLAINT,
elevator,9027,9/9/16,1024660,"40.7561111,-73.9879339",ROUTINE,
elevator,200,9/9/16,3061530,"40.7224090,-73.9569260",SPECIAL,
elevator,9027,9/9/16,1024649,"40.7554263,-73.9878101",ROUTINE,
elevator,2687,9/9/16,3245130,"40.5754810,-73.9606100",SPECIAL,
elevator,200,9/9/16,3002054,"40.6950538,-73.9957087",SPECIAL,
elevator,9027,9/9/16,3074431,"40.6985620,-73.9222750",ROUTINE,
elevator,1739,9/9/16,1044858,"40.7680556,-73.9581902",SPECIAL,
elevator,1739,9/9/16,1044858,"40.7680556,-73.9581902",SURVEY,
elevator,1739,9/9/16,1044755,"40.7657848,-73.9585347",SPECIAL,
elevator,9028,9/9/16,1045589,"40.7661506,-73.9568006",ROUTINE,
elevator,2559,9/9/16,3398355,"40.6913504,-73.9822885",SPECIAL,
elevator,2467,9/9/16,1038578,"40.7585424,-73.9670019",SPECIAL,
elevator,9027,9/9/16,1086135,"40.7655052,-73.9824474",ROUTINE,
elevator,2676,9/9/16,2002796,"40.8264752,-73.9223875",COMPLAINT,
elevator,2689,9/9/16,1001005,"40.7063604,-74.0091426",SPECIAL,
elevator,9028,9/9/16,1046034,"40.7717105,-73.9518286",ROUTINE,
elevator,2676,9/9/16,2115534,"40.8379362,-73.9174955",COMPLAINT,
elevator,9027,9/9/16,3400822,"40.7015420,-73.9175840",ROUTINE,
elevator,9028,9/9/16,4048141,"40.7372570,-73.8552790",ROUTINE,
elevator,9027,9/9/16,4212289,"40.7110110,-73.7841310",ROUTINE,
violation,2172,9/9/16,4436113,C,,
violation,2396,9/9/16,4856065,C,,
violation,1795,9/9/16,1000828,IMEGNCY,,
violation,1795,9/9/16,1062513,C,,
ecb,1771,9/9/16,3029866,"40.6780376,-73.9441628",CONSTRUCTION,
ecb,2246,9/9/16,3099485,"40.6650100,-73.9268240",CONSTRUCTION,
ecb,2565,9/9/16,2008081,"40.8395340,-73.9173000",CONSTRUCTION,
ecb,2294,9/9/16,1052712,"40.7891310,-73.9419740",PLUMBING,
ecb,2449,9/9/16,4029670,"40.7497510,-73.8866670",CONSTRUCTION,
ecb,2276,9/9/16,1085797,"40.7066003,-74.0028232",ELECTRICAL,
ecb,2608,9/9/16,3044207,"40.6906784,-73.9265258",CONSTRUCTION,
ecb,2669,9/9/16,1053919,"40.8144040,-73.9367345",CONSTRUCTION,
ecb,2294,9/9/16,1052712,"40.7891393,-73.9421321",PLUMBING,
ecb,2565,9/9/16,2003313,"40.8386101,-73.9252726",CONSTRUCTION,
ecb,2294,9/9/16,3086687,"40.6849853,-73.8827395",CONSTRUCTION,
ecb,2294,9/9/16,3086687,"40.6849853,-73.8827395",PLUMBING,
ecb,2299,9/9/16,3086687,"40.6849853,-73.8827395",PLUMBING,
ecb,2294,9/9/16,3065312,"40.7270416,-73.9533874",CONSTRUCTION,
ecb,2294,9/9/16,3065312,"40.7270416,-73.9533874",PLUMBING,
ecb,2574,9/9/16,3335129,"40.6980705,-73.9751082",CONSTRUCTION,
ecb,1987,9/9/16,4035855,"40.7503950,-73.8803360",PLUMBING,
ecb,2699,9/9/16,3253462,"40.6129061,-74.0332116",CONSTRUCTION,
comp,2741,9/8/16,3345201,"40.6154965,-73.9605699",,
comp,2654,9/8/16,3032934,"40.6692290,-73.9491989",,
comp,2685,9/8/16,3038244,"40.6647850,-73.9347800",,
comp,1923,9/8/16,3339715,"40.6139970,-73.9888730",,
comp,2283,9/8/16,2002791,"40.8250220,-73.9234880",,
comp,2783,9/8/16,1036233,"40.7550490,-73.9724705",,
comp,2562,9/8/16,1081701,"40.7679229,-73.9857576",,
comp,2607,9/8/16,3101145,"40.6577329,-73.9229046",,
comp,2685,9/8/16,3247881,"40.5851860,-73.9345010",,
comp,2544,9/8/16,2091301,"40.8082781,-73.9119625",,
comp,1771,9/8/16,3118767,"40.6413004,-73.9626477",,
comp,2654,9/8/16,3115867,"40.6561890,-73.9553530",,
comp,2412,9/8/16,1035762,"40.7612926,-73.9748576",,
comp,2690,9/8/16,2010021,"40.8408193,-73.8894298",,
comp,2562,9/8/16,1004489,"40.7227427,-73.9769955",,
comp,2562,9/8/16,1004489,"40.7227629,-73.9766985",,
comp,2294,9/8/16,3213393,"40.6339388,-73.9324881",,
comp,2680,9/8/16,3003099,"40.6893210,-73.9972470",,
comp,2562,9/8/16,1009747,"40.7271604,-74.0061561",,
comp,2633,9/8/16,1089698,"40.7151075,-74.0124206",,
comp,2682,9/8/16,3002035,"40.6952619,-73.9967137",,
comp,2752,9/8/16,3056030,"40.7413496,-73.9926839",,
comp,1252,9/8/16,3067224,"40.7235660,-73.9410770",,
comp,2723,9/8/16,1034003,"40.7912214,-73.9790766",,
comp,2647,9/8/16,4432104,"40.7282886,-73.8489613",,
comp,2543,9/8/16,4078797,"40.7186590,-73.8400149",,
comp,2252,9/8/16,1087741,"40.8253733,-73.9410705",,
comp,2294,9/8/16,4301969,"40.7641367,-73.9614500",,
comp,2294,9/8/16,4056461,"40.7225855,-73.8478604",,
comp,2570,9/8/16,4443469,"40.7542956,-73.8318571",,
comp,2576,9/8/16,2127039,"40.8192331,-73.9303141",,
comp,2668,9/8/16,1061653,"40.8304150,-73.9434010",,
comp,2559,9/8/16,3206440,"40.6301763,-73.9467623",,
comp,2713,9/8/16,1015542,"40.7414627,-73.9919626",,
comp,2556,9/8/16,1015542,"40.7414627,-73.9919626",,
comp,237,9/8/16,3115662,"40.6570780,-73.9587790",,
comp,2607,9/8/16,3083613,"40.6725730,-73.9053519",,
comp,2396,9/8/16,1087167,"40.7125439,-74.0077211",,
comp,2570,9/8/16,1032587,"40.7933424,-73.9704493",,
comp,1795,9/8/16,1062513,"40.8332260,-73.9413760",,
comp,2723,9/8/16,2097552,"40.8544928,-73.8480545",,
comp,2607,9/8/16,3055849,"40.6859420,-73.9706700",,
comp,1847,9/8/16,3124323,"40.6473010,-73.9737500",,
comp,2783,9/8/16,1008240,"40.7258632,-73.9969301",,
comp,2396,9/8/16,1087167,"40.7124491,-74.0082925",,
comp,2685,9/8/16,3326069,"40.6991260,-73.9385460",,
comp,1984,9/8/16,4017940,"40.7732820,-73.9181800",,
comp,2607,9/8/16,3392184,"40.6927499,-73.9849584",,
comp,2723,9/8/16,1028505,"40.7748772,-73.9782074",,
comp,2690,9/8/16,2008053,"40.8373210,-73.9156520",,
comp,2670,9/8/16,3331321,"40.7039491,-73.9628325",,
comp,2224,9/8/16,1004997,"40.7229393,-73.9829975",,
comp,2723,9/8/16,1082450,"40.7676788,-73.9845643",,
comp,2723,9/8/16,3029312,"40.6749826,-73.9688517",,
comp,2528,9/8/16,4035855,"40.7503950,-73.8803360",,
comp,2669,9/8/16,1011980,"40.7330070,-74.0089630",,
comp,2685,9/8/16,3247881,"40.5852448,-73.9344683",,
comp,2607,9/8/16,3055375,"40.6889558,-73.9636029",,
comp,2283,9/8/16,1078006,"40.7313000,-73.9895000",,
comp,2543,9/8/16,1017952,"40.7382830,-73.9869470",,
comp,2224,9/8/16,3341583,"40.6844974,-73.9994255",,
comp,2559,9/8/16,3118805,"40.6415850,-73.9602860",,
boiler,2491,9/8/16,3038672,"40.6755020,-73.9190420",FAILED F/T 321173715,SPINNATO CHARLE 2491
elevator,2741,9/8/16,3327552,"40.6378414,-73.9452492",COMPLAINT,
elevator,2741,9/8/16,3345201,"40.6154965,-73.9605699",COMPLAINT,
elevator,2741,9/8/16,3327341,"40.6387416,-73.9424991",COMPLAINT,
elevator,2741,9/8/16,3031004,"40.6748140,-73.9476370",COMPLAINT,
elevator,9028,9/8/16,3116148,"40.6537740,-73.9609520",ROUTINE,
elevator,9028,9/8/16,1046251,"40.7601530,-73.9582930",ROUTINE,
elevator,9028,9/8/16,3116213,"40.6540380,-73.9577490",ROUTINE,
elevator,2584,9/8/16,1084511,"40.7988303,-73.9519657",SPECIAL,
elevator,2547,9/8/16,3336900,"40.6570870,-74.0067730",VIOLATION REINSPECTION,
elevator,2547,9/8/16,3336900,"40.6576916,-74.0071091",VIOLATION REINSPECTION,
elevator,9028,9/8/16,3116200,"40.6549033,-73.9585638",ROUTINE,
elevator,9027,9/8/16,1076194,"40.7608950,-73.9860770",ROUTINE,
elevator,9028,9/8/16,1087284,"40.7641109,-73.9559652",ROUTINE,
elevator,9028,9/8/16,1087313,"40.7648747,-73.9569483",ROUTINE,
elevator,2460,9/8/16,1001109,"40.7090905,-74.0084416",SPECIAL,
elevator,2742,9/8/16,2116648,"40.8242172,-73.9117342",COMPLAINT,
elevator,2788,9/8/16,1017019,"40.7463320,-73.9825960",SPECIAL,
elevator,9027,9/8/16,1024706,"40.7572270,-73.9867189",ROUTINE,
elevator,9027,9/8/16,3076414,"40.6903710,-73.9204230",ROUTINE,
elevator,2358,9/8/16,1077591,"40.7115148,-73.9951260",SPECIAL,
elevator,2657,9/8/16,1017595,"40.7506861,-73.9791516",SPECIAL,
elevator,9027,9/8/16,1024727,"40.7584394,-73.9864929",ROUTINE,
elevator,2777,9/8/16,1035440,"40.7566090,-73.9755310",SPECIAL,
elevator,2670,9/8/16,3398367,"40.6699670,-73.9316580",COMPLAINT,
elevator,200,9/8/16,3000036,"40.7037213,-73.9865890",SPECIAL,
elevator,9055,9/8/16,3823119,"40.6551820,-73.9497710",SURVEY,
elevator,9027,9/8/16,3393931,"40.7038457,-73.9192757",ROUTINE,
elevator,9027,9/8/16,3077002,"40.6897022,-73.9173053",ROUTINE,
elevator,2542,9/8/16,1016226,"40.7397510,-73.9898869",SPECIAL,
elevator,2742,9/8/16,2002218,"40.8297451,-73.9144143",COMPLAINT,
elevator,2742,9/8/16,2002269,"40.8302010,-73.9135110",COMPLAINT,
elevator,2542,9/8/16,3002928,"40.6906216,-73.9975518",SPECIAL,
elevator,2559,9/8/16,3206440,"40.6301763,-73.9467623",COMPLAINT,
elevator,9027,9/8/16,1076194,"40.7608446,-73.9861098",ROUTINE,
elevator,9027,9/8/16,2097549,"40.8515037,-73.8458276",ROUTINE,
elevator,9027,9/8/16,2045227,"40.8505910,-73.8489160",ROUTINE,
elevator,9027,9/8/16,2097364,"40.8495456,-73.8461812",ROUTINE,
elevator,2528,9/8/16,4530952,"40.6985756,-73.8333644",SURVEY,
elevator,9027,9/8/16,2046710,"40.8506495,-73.8511681",ROUTINE,
elevator,9027,9/8/16,1024727,"40.7586198,-73.9862120",ROUTINE,
elevator,2666,9/8/16,2057043,"40.8743231,-73.8616148",COMPLAINT,
elevator,9027,9/8/16,1088760,"40.7575067,-73.9877717",ROUTINE,
elevator,9015,9/8/16,1089451,"40.7172506,-73.9852757",SURVEY,
elevator,9028,9/8/16,1046253,"40.7605270,-73.9573620",ROUTINE,
elevator,9028,9/8/16,1046277,"40.7676880,-73.9527260",ROUTINE,
elevator,9028,9/8/16,1046288,"40.7677260,-73.9523410",ROUTINE,
elevator,9028,9/8/16,1046287,"40.7676410,-73.9521440",ROUTINE,
elevator,2670,9/8/16,3095889,"40.6728089,-73.8660208",COMPLAINT,
elevator,2713,9/8/16,1022696,"40.7600530,-73.9833079",VIOLATION REINSPECTION,
elevator,2714,9/8/16,3000259,"40.6934634,-73.9882453",SPECIAL,
elevator,2690,9/8/16,2008053,"40.8373210,-73.9156520",COMPLAINT,
elevator,2670,9/8/16,3331321,"40.7039491,-73.9628325",COMPLAINT,
elevator,9028,9/8/16,3116155,"40.6532989,-73.9602600",ROUTINE,
elevator,2467,9/8/16,1087632,"40.7495244,-73.9739515",SPECIAL,
elevator,9028,9/8/16,3116149,"40.6533260,-73.9608730",ROUTINE,
elevator,2559,9/8/16,3118805,"40.6415850,-73.9602860",COMPLAINT,
elevator,9027,9/8/16,4210396,"40.7116100,-73.7857200",ROUTINE,
elevator,2274,9/8/16,2010885,"40.8359790,-73.8846730",SURVEY,
elevator,9028,9/8/16,2003160,"40.8373240,-73.9240250",ROUTINE,
violation,2263,9/8/16,3009551,UB,,
violation,2613,9/8/16,3036109,C,,
ecb,2728,9/8/16,4113635,"40.7617890,-73.8243270",CONSTRUCTION,
ecb,2785,9/8/16,1066500,"40.7224239,-74.0067119",CONSTRUCTION,
ecb,2562,9/8/16,1004489,"40.7227427,-73.9769955",CONSTRUCTION,
ecb,2562,9/8/16,1004489,"40.7227629,-73.9766985",CONSTRUCTION,
ecb,1244,9/8/16,2010777,"40.8316804,-73.8880618",CONSTRUCTION,
ecb,2786,9/8/16,1086556,"40.7218250,-74.0086810",CONSTRUCTION,
ecb,2562,9/8/16,1009747,"40.7271604,-74.0061561",CONSTRUCTION,
ecb,2682,9/8/16,3002035,"40.6952619,-73.9967137",CONSTRUCTION,
ecb,2421,9/8/16,4005078,"40.7502406,-73.9423134",CONSTRUCTION,
comp,2713,9/7/16,2002916,"40.8291480,-73.9233409",,
comp,2551,9/7/16,2002764,"40.8344960,-73.9168210",,
comp,1244,9/7/16,1046260,"40.7668511,-73.9537297",,
comp,2713,9/7/16,2002850,"40.8352080,-73.9188130",,
comp,2670,9/7/16,3032934,"40.6692290,-73.9491989",,
comp,1780,9/7/16,2028707,"40.8398290,-73.8666920",,
comp,2666,9/7/16,2015522,"40.8730038,-73.9030700",,
comp,2715,9/7/16,1084633,"40.7221168,-73.9818425",,
comp,1760,9/7/16,2002791,"40.8250220,-73.9234880",,
comp,2669,9/7/16,1055056,"40.8027371,-73.9517646",,
comp,2667,9/7/16,2000525,"40.8143680,-73.9163800",,
comp,2713,9/7/16,2008926,"40.8502299,-73.9198583",,
comp,437,9/7/16,3247881,"40.5851860,-73.9345010",,
comp,2294,9/7/16,2091301,"40.8082781,-73.9119625",,
comp,2555,9/7/16,3116275,"40.6544680,-73.9504970",,
comp,2669,9/7/16,1053578,"40.8080480,-73.9427530",,
comp,1773,9/7/16,3070622,"40.7082133,-73.9263034",,
comp,235,9/7/16,1014159,"40.7451480,-73.9961332",,
comp,2555,9/7/16,3413929,"40.7045106,-73.9879543",,
comp,2271,9/7/16,1019821,"40.7401130,-73.9818255",,
comp,860,9/7/16,2017835,"40.8841105,-73.8787888",,
comp,2358,9/7/16,3035375,"40.6617190,-73.9518960",,
comp,2669,9/7/16,1054922,"40.7987010,-73.9531609",,
comp,2294,9/7/16,2012644,"40.8456000,-73.8886930",,
comp,2713,9/7/16,2114714,"40.8464863,-73.9246061",,
comp,2695,9/7/16,4114279,"40.7559590,-73.8305460",,
comp,2570,9/7/16,4443469,"40.7542956,-73.8318571",,
comp,2570,9/7/16,4535286,"40.7545547,-73.8316088",,
comp,2695,9/7/16,4114214,"40.7556769,-73.8313730",,
comp,2748,9/7/16,4051845,"40.7293578,-73.8473425",,
comp,2551,9/7/16,2011001,"40.8613120,-73.8948250",,
comp,2574,9/7/16,1087167,"40.7125439,-74.0077211",,
comp,2252,9/7/16,1000825,"40.7057515,-74.0102747",,
comp,2570,9/7/16,1032587,"40.7933424,-73.9704493",,
comp,235,9/7/16,1014159,"40.7450169,-73.9962882",,
comp,2574,9/7/16,1087167,"40.7124491,-74.0082925",,
comp,2339,9/7/16,1012629,"40.7458400,-74.0031300",,
comp,2670,9/7/16,4301622,"40.5932074,-73.7535403",,
comp,237,9/7/16,1007282,"40.7234060,-74.0014600",,
comp,2666,9/7/16,2006567,"40.8161360,-73.8856480",,
comp,2542,9/7/16,1029778,"40.7775623,-73.9815947",,
comp,2556,9/7/16,1029778,"40.7775623,-73.9815947",,
comp,686,9/7/16,3049909,"40.6891821,-73.9528348",,
comp,2747,9/7/16,4437040,"40.7767550,-73.9317480",,
comp,2715,9/7/16,1009131,"40.7333348,-73.9920571",,
comp,2556,9/7/16,1009131,"40.7333348,-73.9920571",,
comp,2750,9/7/16,4039314,"40.7434900,-73.8762990",,
comp,2709,9/7/16,4112368,"40.7622420,-73.8297429",,
comp,2271,9/7/16,1082848,"40.7300325,-73.9751882",,
comp,437,9/7/16,3247881,"40.5852448,-73.9344683",,
comp,1760,9/7/16,3041102,"40.6820121,-73.9145248",,
comp,2669,9/7/16,1053815,"40.8107780,-73.9422160",,
boiler,2316,9/7/16,1002947,"40.7226810,-74.0046470",F/T PASSED 121165470,ANTZ THOMAS 2316
boiler,2316,9/7/16,1002947,"40.7226810,-74.0046470",F/T PASSED 122606929,ANTZ THOMAS 2316
elevator,9028,9/7/16,2003172,"40.8360770,-73.9239110",ROUTINE,
elevator,9028,9/7/16,1046260,"40.7668511,-73.9537297",ROUTINE,
elevator,9028,9/7/16,3116108,"40.6529530,-73.9622760",ROUTINE,
elevator,9028,9/7/16,1087284,"40.7641109,-73.9559652",ROUTINE,
elevator,9028,9/7/16,1045938,"40.7695198,-73.9524290",ROUTINE,
elevator,9028,9/7/16,1045950,"40.7701690,-73.9530010",ROUTINE,
elevator,2509,9/7/16,1017019,"40.7463320,-73.9825960",SPECIAL,
elevator,1180,9/7/16,4459305,"40.5906103,-73.7887366",VIOLATION REINSPECTION,
elevator,9028,9/7/16,2091251,"40.8351234,-73.9259474",ROUTINE,
elevator,9028,9/7/16,3179160,"40.6323360,-73.9580420",ROUTINE,
elevator,9028,9/7/16,3179161,"40.6322766,-73.9576700",ROUTINE,
elevator,9027,9/7/16,1076195,"40.7605506,-73.9851309",ROUTINE,
elevator,9028,9/7/16,2003173,"40.8363980,-73.9236310",ROUTINE,
elevator,9028,9/7/16,3179165,"40.6310379,-73.9578420",ROUTINE,
elevator,9027,9/7/16,1024727,"40.7584394,-73.9864929",ROUTINE,
elevator,9053,9/7/16,3020567,"40.6751246,-73.9845935",SURVEY,
elevator,9028,9/7/16,2003150,"40.8357740,-73.9252170",ROUTINE,
elevator,9028,9/7/16,1081243,"40.7695703,-73.9531018",ROUTINE,
elevator,9028,9/7/16,2800180,"40.8363636,-73.9238910",ROUTINE,
elevator,9028,9/7/16,3116154,"40.6529330,-73.9601960",ROUTINE,
elevator,200,9/7/16,1007583,"40.7232850,-73.9990076",SPECIAL,
elevator,9028,9/7/16,1076320,"40.7712538,-73.9508580",ROUTINE,
elevator,9028,9/7/16,3115918,"40.6539230,-73.9627380",ROUTINE,
elevator,9028,9/7/16,1045974,"40.7706742,-73.9534059",ROUTINE,
elevator,2713,9/7/16,1015542,"40.7414627,-73.9919626",COMPLAINT,
elevator,9027,9/7/16,3387647,"40.6968563,-73.9275178",ROUTINE,
elevator,9027,9/7/16,2115731,"40.8459075,-73.8450772",ROUTINE,
elevator,9027,9/7/16,2044217,"40.8457744,-73.8458459",ROUTINE,
elevator,9027,9/7/16,2044215,"40.8454078,-73.8453948",ROUTINE,
elevator,9027,9/7/16,2044220,"40.8464049,-73.8459192",ROUTINE,
elevator,9027,9/7/16,2044222,"40.8462736,-73.8451660",ROUTINE,
elevator,9027,9/7/16,2119725,"40.8512663,-73.8443005",ROUTINE,
elevator,9027,9/7/16,2097361,"40.8488966,-73.8460001",ROUTINE,
elevator,2636,9/7/16,1088871,"40.7446072,-73.9874105",VIOLATION REINSPECTION,
elevator,2607,9/7/16,3055849,"40.6859420,-73.9706700",COMPLAINT,
elevator,2607,9/7/16,3061530,"40.7224090,-73.9569260",SURVEY,
elevator,9027,9/7/16,2097360,"40.8502440,-73.8449128",ROUTINE,
elevator,9027,9/7/16,1024727,"40.7586198,-73.9862120",ROUTINE,
elevator,9027,9/7/16,2044217,"40.8458454,-73.8459137",ROUTINE,
elevator,200,9/7/16,1024937,"40.7583910,-73.9917920",SPECIAL,
elevator,9027,9/7/16,3388754,"40.7048154,-73.9198021",ROUTINE,
elevator,9028,9/7/16,3115923,"40.6544139,-73.9615100",ROUTINE,
elevator,2607,9/7/16,3392184,"40.6927499,-73.9849584",COMPLAINT,
elevator,9028,9/7/16,1045953,"40.7700630,-73.9527510",ROUTINE,
elevator,9028,9/7/16,1046261,"40.7667165,-73.9527658",ROUTINE,
elevator,9028,9/7/16,1045271,"40.7602757,-73.9609519",ROUTINE,
elevator,2542,9/7/16,1029778,"40.7775623,-73.9815947",COMPLAINT,
elevator,9008,9/7/16,1015921,"40.7514061,-73.9857264",SURVEY,
elevator,9027,9/7/16,4210316,"40.7104690,-73.7879150",ROUTINE,
elevator,2527,9/7/16,1087632,"40.7495244,-73.9739515",SPECIAL,
elevator,9053,9/7/16,4593964,"40.7519795,-73.9406311",SURVEY,
elevator,2636,9/7/16,1015098,"40.7471976,-73.9926692",SPECIAL,
elevator,2607,9/7/16,3055375,"40.6889558,-73.9636029",COMPLAINT,
elevator,9028,9/7/16,3179043,"40.6311840,-73.9609140",ROUTINE,
violation,2270,9/7/16,3044492,C,,
ecb,2555,9/7/16,3116275,"40.6544680,-73.9504970",PLUMBING,
ecb,2555,9/7/16,3116275,"40.6544680,-73.9504970",CONSTRUCTION,
ecb,2555,9/7/16,3116275,"40.6544680,-73.9504970",ELECTRICAL,
ecb,2574,9/7/16,1087167,"40.7125439,-74.0077211",CONSTRUCTION,
ecb,2551,9/7/16,2120051,"40.8528062,-73.8470721",CONSTRUCTION,
ecb,2574,9/7/16,1087167,"40.7124491,-74.0082925",CONSTRUCTION,
ecb,2224,9/7/16,3341583,"40.6844974,-73.9994255",CONSTRUCTION,
ecb,2224,9/7/16,3341583,"40.6844974,-73.9994255",PLUMBING,
ecb,2224,9/7/16,3341583,"40.6844974,-73.9994255",,
comp,2556,9/6/16,2003093,"40.8381780,-73.9225220",,
comp,2666,9/6/16,2003093,"40.8381780,-73.9225220",,
comp,1252,9/6/16,3099544,"40.6640864,-73.9247820",,
comp,2270,9/6/16,3099544,"40.6640864,-73.9247820",,
comp,474,9/6/16,2007359,"40.8434380,-73.9070780",,
comp,2199,9/6/16,2002764,"40.8344960,-73.9168210",,
comp,2556,9/6/16,1074189,"40.7998053,-73.9443825",,
comp,2460,9/6/16,1074189,"40.7998053,-73.9443825",,
comp,1987,9/6/16,3099485,"40.6650100,-73.9268240",,
comp,2732,9/6/16,2013835,"40.8647000,-73.8960080",,
comp,2687,9/6/16,3201771,"40.5942746,-73.9579731",,
comp,2199,9/6/16,2002727,"40.8312500,-73.9188820",,
comp,2283,9/6/16,1057967,"40.8111621,-73.9464437",,
comp,2646,9/6/16,3328161,"40.6550516,-73.9614269",,
comp,2716,9/6/16,1030544,"40.7803550,-73.9820270",,
comp,2556,9/6/16,4445407,"40.5830950,-73.8186519",,
comp,2670,9/6/16,4445407,"40.5830950,-73.8186519",,
comp,2643,9/6/16,1081701,"40.7679229,-73.9857576",,
comp,2554,9/6/16,1077598,"40.7162020,-73.9848650",,
comp,2670,9/6/16,4459305,"40.5906103,-73.7887366",,
comp,2556,9/6/16,2017427,"40.8674340,-73.8940810",,
comp,2584,9/6/16,2017427,"40.8674340,-73.8940810",,
comp,2374,9/6/16,2063558,"40.8899010,-73.8585030",,
comp,2670,9/6/16,4532836,"40.6064310,-73.7567020",,
comp,2402,9/6/16,1080686,"40.7434240,-73.9903180",,
comp,2402,9/6/16,1018472,"40.7461141,-73.9816587",,
comp,474,9/6/16,2003173,"40.8363980,-73.9236310",,
comp,2402,9/6/16,1040753,"40.7639029,-73.9715960",,
comp,2227,9/6/16,4064869,"40.7336540,-73.8727569",,
comp,2647,9/6/16,3331422,"40.6331591,-73.8888574",,
comp,2530,9/6/16,3330686,"40.6716897,-73.9515541",,
comp,1733,9/6/16,1075702,"40.7111920,-74.0104333",,
comp,2283,9/6/16,1062834,"40.8356930,-73.9415889",,
comp,2271,9/6/16,1054487,"40.8047803,-73.9368580",,
comp,2782,9/6/16,3843121,"40.7159606,-73.9651971",,
comp,2724,9/6/16,4081973,"40.7054724,-73.9126967",,
comp,2384,9/6/16,3052763,"40.6827812,-73.9439592",,
comp,2512,9/6/16,3040877,"40.6817590,-73.9192938",,
comp,2732,9/6/16,2017836,"40.8845337,-73.8781893",,
comp,2530,9/6/16,3032236,"40.6715033,-73.9512686",,
comp,2762,9/6/16,2013097,"40.8447940,-73.8845440",,
comp,2374,9/6/16,4432104,"40.7282886,-73.8489613",,
comp,2358,9/6/16,3035375,"40.6617190,-73.9518960",,
comp,2342,9/6/16,1083718,"40.7592077,-73.9841730",,
comp,9,9/6/16,3338078,"40.6852189,-73.9298110",,
comp,2251,9/6/16,3075751,"40.7012110,-73.9146550",,
comp,474,9/6/16,2100937,"40.8302280,-73.9135565",,
comp,2576,9/6/16,2127039,"40.8192331,-73.9303141",,
comp,2199,9/6/16,2003551,"40.8411133,-73.9269140",,
comp,1760,9/6/16,3051348,"40.6848410,-73.9523570",,
comp,1771,9/6/16,3342743,"40.6783765,-73.8797664",,
comp,2554,9/6/16,1040543,"40.7576890,-73.9607080",,
comp,2402,9/6/16,1076331,"40.7787946,-73.9473849",,
comp,474,9/6/16,2017761,"40.8791470,-73.8824820",,
comp,2703,9/6/16,2017761,"40.8791470,-73.8824820",,
comp,2762,9/6/16,2018089,"40.8789880,-73.8795070",,
comp,2556,9/6/16,2113129,"40.8206241,-73.9008440",,
comp,2666,9/6/16,2113129,"40.8206241,-73.9008440",,
comp,2667,9/6/16,2127321,"40.8519709,-73.8442463",,
comp,2402,9/6/16,1049916,"40.7759844,-73.9527530",,
comp,2402,9/6/16,1085735,"40.7535254,-73.9765707",,
comp,2490,9/6/16,1057061,"40.7959590,-73.9734280",,
