building,counts
6018 BLEECKER ST,2
95-02 ROCKAWAY BEACH BL,2
47-45 37 ST,2
40-36 22 ST,2
24-11 37 AV,2
114-04 199 ST,2
5-29 BEACH 20 ST,2
86-03 102ND ST,2
91-48 88 RD,2
43-73 UNION ST,2
134-35 166 PL,2
21-21 2 AV AV,2
14016 34 AV,2
270-01 76 AV,2
87-26 175 ST,2
140-24 31 DRIVE,2
142-20 FRANKLIN AV,2
116-11 CURZON RD,2
131-05 ROCKAWAY BLVD,2
89-35 162 ST,2
162-05 89 AV,2
33-52 8 AV ST,2
165-01 CHAPIN PKWAY,2
85-17 120 ST,2
13-34 CAFFREY AV,2
58-02 METROPOLITAN AV,2
116-51 157 ST,2
37-11 QUEENS BLVD,2
61-51 FRESH MEADOW LANE,2
41-05 COLLEGE POINT BLVD,2
43-23 37 AV,2
15-08 COLLEGE POINT BLVD,2
111-12 106 ST,2
109-09 15 AV,2
29-08 139 ST,2
140-33 34 AV,2
8-21 BAY 25 ST,2
62-95 SAUNDERS ST,2
65-36 WETHEROLE ST,2
7-07 BEACH AV ST,2
80-18 ROCKAWAY BCH BLVD,2
127-40 WILLETS POINT BLVD,2
21-15 DIX AV,2
138-03 JAMAICA AV,2
172-27 JAMAICA AV,2
158-40 JEWEL AV,2
148-28 88 AV,2
121-15 LUCAS ST,2
136-17 MAPLE AV,2
61-15 190 ST,2
36-14 31 ST,2
104-31 205 ST,2
12-26 31 AV,2
66-86 METROPOLITAN AV,2
58-04 HOFFMAN DRIVE,2
150-41 26 AV,2
81-98 UTOPIA PARKWAY,2
99-15 6 AV AV,2
117-04 ATLANTIC AV,2
22-61 94 ST,2
161-08 46 AV,2
26-10 UNION ST,2
11-35 45 AV,2
44-04 21 ST,2
95-04 111 ST,2
164-49 CROSS BAY BLVD,2
102-50 62ND RD,2
170-09 89 AV,2
16-16 WHITESTONE EXPRESSWAY,2
136-01 76 RD,2
35-09 LEAVITT ST,2
87-30 204 ST,2
79-24 208 ST,2
147-02 181 ST,2
41-44 76 ST,2
245-04 UNION TURNPIKE,2
8-11 37 AV,2
16-70 BELL BLVD,2
89-21 ELMHURST AV,2
91-11 85 RD,2
137-05 FRANKLIN AV,2
129-15 150 AV,2
41-02 22 ST,2
12 MANOR RD,2
29-24 21 AV,2
143-43 POPLAR AV,2
132-10 41 RD,2
41-42 COLLEGE POINT BLVD,2
88-01 102 ST,2
43-33 48 ST,2
11-36 45 RD,2
111-45 145 ST,2
41-41 51 ST,2
53-17 ROOSEVELT AV,2
31-41 2 AV ST,2
87-27 90 ST,2
59-09 ST FELIX AV,2
70-40 PARSONS BLVD,2
170-04 43 AV,2
42-02 72 ST,2
218-12 HARTLAND AV,2
45-09 SKILLMAN AV,2
45-15 COLDEN ST,2
136-30 SANFORD AV,2
125 BEACH 125 ST,2
123-25 82 AV,2
117-11 97 AV,2
37-01 31 ST,2
51-19 GORSLINE ST,2
43-25 DOUGLASTON PKWAY,2
116-12 217 ST,2
19-15 SEAGIRT BLVD,2
91-34 84 ST,2
154-02 NORTHERN BLVD,2
83-10 62 AV,2
40-09 BELL BLVD,2
100-07 QUEENS BLVD,2
99-41 6 AV AV,2
124-05 ROCKAWAY BEACH BLVD,2
12-43 154 ST,2
127-17 135 AV,2
69-08 38 AV,2
81-90 UTOPIA PARKWAY,2
17-31 LINDEN ST,2
10-01 51 AV,2
168-16 118 RD,2
18-52 FLUSHING AV,2
163-02 JAMAICA AV,2
17-28 HIMROD ST,2
192-08 CROCHERON AV,2
29-27 4 AV AV,2
99-27 62 RD,2
142-10 SANFORD AV,2
135-08 245 ST,2
140-14 28 RD,2
158-40 76 RD,2
88-02 144 ST,2
39-37 47 ST,2
103-18 CORONA AV,2
94-02 35 AV,2
79-21 METROPOLITAN AV,2
41-61 63 ST,2
138-47 HORACE HARDING EXPRESSWAY,2
139-29 34 RD,2
5-28 47 AV,2
61-25 MARATHON PKWAY,2
47-27 LITTLE NECK PKWY,2
35-30 8 AV ST,2
43-70 KISSENA BLVD,2
88-15 168 ST,2
61-05 39 AV,2
174-20 BRINKERHOFF AV,2
102-16 LIBERTY AV,2
61-01 BRDWAY,2
85-14 63 DRIVE,2
102-18 64 AV,2
134-09 CRONSTON AV,2
49-49 HUNTERS POINT AV,2
148-43 HILLSIDE AV,2
119-49 165 ST,2
44-01 FRANCIS LEWIS BLVD,2
109-02 SUTPHIN BLVD,2
148-48 88 AV,2
98-76 QUEENS BLVD,2
112-15 NORTHERN BLVD,2
152-35REAR 10 AV,2
102-45 62ND RD,2
104-28 91 AV,2
147-49 CHERRY AV,2
59-30 108 ST,2
90-31 WHITNEY AV,2
40-40 100 ST,2
59-08 MYRTLE AV,2
28-01 41 AV,2
66-10 THORNTON PL,2
11-31 46 RD,2
221-24 111 AV,2
150-07 ARCHER AV,2
61-56 SPRINGFIELD BLVD,2
44-22 PARSONS BLVD,2
179-26 JAMAICA AV,2
10-24 154 ST,2
90-13 175 ST,2
25-54 12 ST,2
44-18 76 ST,2
19-19 24 AV,2
91-62 97 ST,2
33-45 90 ST,2
145-12 SPRINGFIELD BLVD,2
145-98 223 ST,2
110-21 7 AV RD,2
82-20 BRITTON AV,2
90-28 208 ST,2
138-11 241 ST,2
156-01 LIBERTY AV,2
39-35 27 ST,2
65-38 AUSTIN ST,2
66-23 AUSTIN ST,2
35-53 77 ST,2
190-02 JAMAICA AV,2
47-28 11 ST,2
34-20 79 ST,2
189-02 64 AV,2
188-02 6 AV AV,2
208 BEACH 102 ST,2
230-39 ROCKAWAY BLVD,2
89-00 170 ST,2
20-45 128 ST,2
187-30 GRAND CENTRAL PKW,2
133-17 SANFORD AV,2
86-34 77 ST,2
125-08 107 AV,2
68-37 YELLOWSTONE BLVD,2
33-15 112 ST,2
45-35 VAN DAM ST,2
231-02 67 AV,2
10-63 JACKSON AV,2
67-15 102ND ST,2
130-15 89 RD,2
87-14 116 ST,2
89-40 135 ST,2
83-43 118 ST,2
143-48 41 AV,2
18-30 WHITESTONE EXPRESSWAY,2
120-46 NASHVILLE BLVD,2
166-36 JAMAICA AV,2
91-03 168 ST,2
405 FAIRVIEW AV,2
89-15 FRANCIS LEWIS BLVD,2
148-48 8 AV AV,2
234-28 MERRICK BLVD,2
97-37 63 RD,2
170-19 107 AV,2
115-52 116 ST,2
156 BEACH 9 ST,2
177-06 TROUTVILLE RD,2
112-19 34 AV,2
32-28 108 ST,2
68-33 79 ST,2
150-05 COHANCY ST,2
136-71 ROOSEVELT AV,2
76-17 MYRTLE AV,2
90-02 ATLANTIC AV,2
94-01 6 AV RD,2
88-25 14 AV ST,2
222-01 NORTHERN BLVD,2
41-00 FULLER PL,2
88-09 148 ST,2
87-15 204 ST,2
17-15 SUMMERFIELD ST,2
90-15 SUTPHIN BLVD,2
102-36 64 AV,2
89-01 133 ST,2
155-01 90 AV,2
179-37 137 AV,2
61-34 188 ST,2
81-15 QUEENS BLVD,2
40-04 BOWNE ST,2
219-49 JAMAICA AV,2
976 SENECA AV,2
13-36 126 ST,2
83-33 AUSTIN ST,2
216-16 115 COURT,2
190-19 LINDEN BLVD,2
69-14 41 AV,2
161-31 129 AV,2
133-24 230 ST,2
148-14 90 AV,2
136-42 MAPLE AV,2
249-43 52 AV,2
4-07 ELK DRIVE,2
134-25 166 PL,2
33-15 9 ST,2
80-50 BAXTER AV,2
14-25 BRDWAY,2
101-09 103 AV,2
40-34 CRESCENT ST,2
610 SENECA AV,2
21-21 44 DRIVE,2
132-45 41 RD,2
143-06 BARCLAY AV,2
22-30 MOTT AV,2
151 BEACH 96 ST,2
124-50 METROPOLITAN AV,2
120-36 199 ST,2
82-04 LEFFERTS BLVD,2
110-45 7 AV RD,2
83-20 141 ST,2
156-01 CROSS BAY BLVD,2
136-31 41 AV,2
31-01 BRDWAY,2
148-25 8 AV AV,2
217-10 136 RD,2
34-35 200 ST,2
90-05 175 ST,2
112-50 NORTHERN BLVD,2
42-19 76 ST,2
173-29 103 RD,2
212-29 HILLSIDE AV,2
91-56 195 ST,2
95-25 149 ST,2
88-15 14 AV ST,2
127-02 95 AV,2
143-43 4 AV AV,2
134-29 166 PL,2
87-56 FR LEWIS BLVD,2
110-45 72 AV,2
85-28 118 ST,2
26-05 28 ST,2
150-02 88 AV,2
50-01 NORTHERN BLVD,2
142-28 37 AV,2
65-10 108 ST,2
87-14 GRAND AV,2
11-11 131 ST,2
42-15 166 ST,2
149-37 14 AV,2
25-98 36 ST,2
2-11 26 AV,2
85-14 BWAY,2
88-08 JUSTICE AV,2
222-66 BIRMINGTON PARKWAY,2
86-19 144 ST,2
107-17 PRINCETON ST,2
37-30 JUNCTION BLVD,2
97-10 62 DRIVE,2
90-40 160 ST,2
44-02 21 ST,2
114-06 LIBERTY AV,2
40-01 43 AV,2
8605 ROOSEVELT AV,2
56-44 202 ST,2
41-60 KISSENA BLVD,2
37-56 92 ST,2
31-23 VERNON BLVD,2
107-40 116 ST,2
4129 46 ST,2
109-42 I 678,2
4-12 49 AV,2
4-40 44 DRIVE,2
46-01 39 AV,2
123-35 82 RD,2
33-20 168 ST,2
84-28 164 ST,2
43-33 158 ST,2
80-12 51 AV,2
144-23 BARCLAY AV,2
104-36 164 ST,2
112-24 NORTHERN BLVD,2
103-12 ROOSEVELT AV,2
91-16 193 ST,2
118-02 RIVERTON ST,2
72-38 113 ST,2
41-31 51 ST,2
182-69 WEXFORD TERRACE,2
145-08 NEPONSIT AV,2
166-40 8 AV AV,2
89-15 138 ST,2
14-07 BRDWAY,2
43-11 32 PL,2
39-30 223 ST,2
44-44 COLLEGE POINT BLVD,2
23-60 31 AV,2
158-04 79 AV,2
132-40 SANFORD AV,2
142-41 41 AV,2
150-15 79 AV,2
69-40 AUSTIN ST,2
227-01 145 RD,2
18-11 COLLEGE POINT BLVD,2
83-30 KEW GARDENS RD,2
11-41 BAY 24 ST,2
205-16 113 RD,2
25-20 39 AV,2
87-15 165 ST,2
42-19 216 ST,2
76-15 35 AV,2
188-16 NORTHERN BLVD,2
122-20 OCEAN PROMENADE,2
211-11 NORTHERN BLVD,2
104-60 QUEENS BLVD,2
190-05 HILLSIDE AV,2
134-37 166 PL,2
84-05 108 ST,2
108-24 7 AV AV,2
41-55 COLLEGE POINT BLVD,2
83-52 TALBOT ST,2
129-11 JAMAICA AV,2
44-11 PURVIS ST,2
82-15 QUEENS BLVD,2
125-13 LIBERTY AV,2
37-02 27 ST,2
111-01 91 AV,2
150 BURNS ST,2
83-20 98 ST,2
17-14 LINDEN ST,2
35-59 77 ST,2
85-62 FOREST PARKWAY,2
144-01 NORTHERN BLVD,2
3001 REVIEW AV,2
31-06 LINDEN PL,2
58-20 UTOPIA PKWAY,2
242-20 88 RD,2
179-29 150 RD,2
132-61 41 RD,2
101-54 117 ST,2
35-20 7 AV ST,2
13640 39 AV,2
37-11 23 ST,2
85-50 FOREST PKWAY,2
141-05 NORTHERN BLVD,2
37-20 8 AV ST,2
147-39 175 ST,2
139-10 CRONSTON AV,2
45-56 PEARSON ST,2
82-45 BEVERLY RD,2
209-33 26 AV,2
133-47 SANFORD AV,2
63-55 102 ST,2
85-11 90 ST,2
188 BEACH 91 ST,2
112-11 14 AV,2
92-10 ROCKAWAY BLVD,2
217-14 136 RD,2
249-39 52 AV,2
180-32 UNION TURNPIKE,2
81-80 UTOPIA PARKWAY,2
54-18 ANDREWS AV,2
21-09 41 AV,2
86-02 PARK LANE SOUTH,2
5-11 47 AV,2
41-45 21 ST,2
36-28 COLLEGE POINT BLVD,2
23-45 BELL BLVD,2
111-28 158 ST,2
120-45 235 ST,2
148-19 90 AV,2
93-20 JAMAICA AV,2
37-04 PARSONS BLVD,2
230-17 HILLSIDE AV,2
32-45 88 ST,2
144-61 38 AV,2
151-31 88 ST,2
58-23 MYRTLE AV,2
249 BEACH 15 ST,2
34-09 QUEENS BLVD,2
24-11 150 ST,2
101-20 125 ST,2
11-35 BEACH CHANNEL DRIVE,2
162-25 112 RD,2
42-44 CRESCENT ST,2
35-20 BWAY,2
57-12 94 ST,2
25-21 43 AV,2
84-42 SMEDLEY ST,2
69-70 GRAND CENTRAL PKW,2
102-45 86 AV,2
188-30 8 AV DR,2
89-02 SUTPHIN BLVD,2
84-25 52 AV,2
67-12 YELLOWSTONE BLVD,2
146 BEACH 24 ST,2
88-04 6 AV DR,2
153-25 88 ST,2
33-01 38 AV,2
22-10 BROOKHAV AV,2
89-15 PARSONS BLVD,2
779 WYCKOFF AV,2
41-90 FRAME PL,2
134-25 FRANKLIN AV,2
162-13 144 AV,2
147-05 SANFORD AV,2
43-41 52 ST,2
189-15 STATION RD,2
251-63 JAMAICA AV,2
49-47 31 ST,2
155 BRDWAY,2
143-50 BARCLAY AV,2
89-29 164 ST,2
62-16 CATALPA AV,2
36-21 193 ST,2
134-01 ROCKAWAY BLVD,2
36-06 PRINCE ST,2
33-18 72 ST,2
162-24 JAMAICA AV,2
90-34 161 ST,2
81-11 PETTIT AV,2
59-11 QUEENS BLVD,2
41-83 MAIN ST,2
75-58 113 ST,2
40-40 69 ST,2
111-60 145 ST,2
40-2 BRDWAY,2
152-65 ROCKAWAY BLVD,2
85-15 258 ST,2
87-02 NORTHERN BLVD,2
41-50 7 AV ST,2
135-25 NORTHERN BLVD,2
50-22 41 ST,2
35-05 LEAVITT ST,2
42-01 AUBURNDALE LANE,2
116-06 MYRTLE AV,2
41-15 23 ST,2
237 BEACH 86 ST,2
42-21 76 ST,2
23-08 MOTT AV,2
34-41 78 ST,2
224-10 JAMAICA AV,2
45-19 162 ST,2
89-09 210 PL,2
38-06 PRINCE ST,2
139-25 31 RD,2
148-15 LOWE COURT,2
142-08 32 AV,2
164-10 NORTHERN BLVD,2
77-10 3 AV AV,2
30-04 146 ST,2
58-91 MASPETH AV,2
14-30 GREENPORT RD,2
82-18 PETTIT AV,2
33-45 79 ST,2
30-30 NORTHERN BLVD,2
11-31 4 AV RD,2
78-44 79 PL,2
18-14 COLLEGE POINT BLVD,2
31-41 23 ST,2
73-11 210 ST,2
54-66 46 ST,2
10-56 WYCKOFF AV,2
40-33 69 ST,2
20-27 SEAGIRT BLVD,2
32-04 NORTHERN BLVD,2
24-11 41 AV,2
109-33 FARMERS BLVD,2
132-61 SANFORD AV,2
45-35 47 ST,2
107-15 127 ST,2
190-21 DORMANS RD,2
163-19 JAMAICA AV,2
125-05 84 AV,2
12-01 34 AV,2
1106 GRASSMERE TERRACE,2
85-11 LEFFERTS BLVD,2
53-01 32 AV,2
411 BEACH 35 ST,2
140-50 ASH AV,2
42-28 MAIN ST,2
135-20 35 AV,2
38-18 WOODSIDE AV,2
83-06 VIETOR AV,2
109-24 221 ST,2
17-15 WEIRFIELD ST,2
80-40 COOPER AV,2
535 BRIAR PL,2
206-21 46 RD,2
14033 34 AV,2
260-19 NASSAU BLVD,2
833 CENTRAL AV,2
137-20 45 AV,2
93-22 215 PL,2
111-20 MERRICK BLVD,2
267-07 76 AV,2
23-33 31 ST,2
66-50 KISSENA BLVD,2
138-10 219 ST,2
99-01 3 AV AV,2
110-02 ATLANTIC AV,2
131-24 ROCK BLVD,2
151 BEACH 26 ST,2
210-08 NORTHERN BLVD,2
55-01 2 ST,1
144-25 153 LANE,1
137-04 72 RD,1
23-57 31 DRIVE,1
95-40 ROOSEVELT AV,1
2-64 149 ST,1
145 SHORE FRONT PARKWAY,1
47-15 216 ST,1
164-20 109 AV,1
35-19 36 ST,1
873 WYCKOFF AV,1
184-03 GALWAY AV,1
26-27 94 ST,1
39-53 65 ST,1
134-49 166 PL,1
77-00 QUEENS BLVD,1
138-35 39 AV,1
140-35 BURDEN CRESCENT,1
87-05 16 AV ST,1
96-06 68 AV,1
56-38 56-38,1
88-02 3 AV AV,1
19-04 PLAINVIEW AV,1
146-27 WILLETS POINT BLVD,1
105-10 65 AV,1
99-31 6 AV AV,1
103-41 171 ST,1
9-05 162 ST,1
67-53 WOODHAV BLVD,1
45-18 COURT SQUARE,1
36-27 VERNON BLVD,1
60-42 71 ST,1
69-42 184 ST,1
89-24 164 ST,1
41-34 43 ST,1
177-08 TROUTVILLE RD,1
215-06 HILLSIDE AV,1
202-14 109 AV,1
60-11 53 ST,1
70-37 66 PL,1
87-11 WHITNEY AV,1
40-03 104 ST,1
104-11 171 ST,1
48-49 35 ST,1
216-10 216 ST,1
191-02 90 AV,1
87-15 NORTHERN BLVD,1
1867 HARMAN ST,1
85-18 61 RD,1
27-01 47 AV,1
142-02 84 DRIVE,1
154-50 13 AV,1
18-80 GROVE ST,1
89-15 204 ST,1
41-08 PARSONS BLVD,1
47-47 36 ST,1
105-10 65 RD,1
40-35 235 ST,1
47-16 39 PL,1
83-09 LEFFERTS BLVD,1
36-15 202 ST,1
5-35 46 RD,1
154-41 9 AV,1
35-30 73 ST,1
135-28 129 ST,1
149-43 35 AV,1
253-24 NORTHERN BLVD,1
67-70 YELLOWSTONE BLVD,1
30-21 37 ST,1
115-20 JAMAICA AV,1
72-24 THURSBY AV,1
31-15 51 ST,1
178-16 MURDOCK AV,1
104-32 201 ST,1
45-52 BOWNE ST,1
130-14 176 PL,1
37-59 61 ST,1
51-05 QUEENS BLVD,1
43-82 VERNON BLVD,1
221-34 112 AV,1
136-01 87 AV,1
5-14 50 AV,1
42371 26 AV,1
149-49 115 ST,1
3811 BRDWAY,1
52-22 ROOSEVELT AV,1
99-07 37 AV,1
24-02 39 AV,1
41-25 50 ST,1
87-03 32 AV,1
130-09 120 ST,1
29-27 QUEENS PLAZA NORTH,1
107-28 LEFFERTS BLVD,1
153-25 JAMAICA AV,1
520 BEACH 19 ST,1
84-23 MANTON ST,1
18-28 42 ST,1
10-10 166 ST,1
181-24 HILLSIDE AV,1
50-17 BRDWAY,1
138-12 NORTHERN BLVD,1
136-52 39 AV,1
218-15 40 AV,1
185-11 JORDAN AV,1
170-42 130 AV,1
32-33 47 AV,1
59-18 99 ST,1
53-01 GRAND AV,1
35-51 95 ST,1
35-47 93 ST,1
124-11 JAMAICA AV,1
133-62 41 AV,1
17-20 WHITESTONE EXPRESSWAY,1
95-23 75 ST,1
118-18 190 ST,1
82-02 ROOSEVELT AV,1
130-27 122 ST,1
125-02 OCEAN PROMENADE,1
69-26 HESSLER AV,1
140-17 QUEENS BLVD,1
142-19 CHERRY AV,1
230-20 57 AV,1
134-49 158 ST,1
110-45 QUEENS BLVD,1
74-03 QUEENS BLVD,1
63-72 78 ST,1
88-02 PARSONS BLVD,1
153-21 89 AV,1
51-01 108 ST,1
35-29 93 ST,1
25-70 WHITESTONE EXPR,1
126-02 6 AV,1
32-16 87 ST,1
35-30 FRANCIS LEWIS BLVD,1
51-36 72 PL,1
62-59 10 AV ST,1
61-07 WOODSIDE AV,1
141-19 CHERRY AV,1
60-70 74 ST,1
21-25 44 AV,1
47-11 VERNON BLVD,1
8-10 27 AV,1
42-34 FRANCIS LEWIS BLVD,1
110-45 68 AV,1
119-18 190 ST,1
25-46 14 ST,1
39-45 51 ST,1
34-5 4 AV ST,1
149-44 NORTHERN BLVD,1
61-41 186 ST,1
113-38 210 ST,1
40-19 72 ST,1
144-16 3 AV AV,1
118-11 84 AV,1
80-40 LEFFERTS BLVD,1
82-45 GRENFELL ST,1
42-44 JUDGE ST,1
89-18 133 ST,1
83-15 116 ST,1
63-69 78 ST,1
146-01 45 AV,1
91-20 191 ST,1
68-31 CENTRAL AV,1
50-18 61 ST,1
167-37 145 AV,1
154-62 POWELLS COVE BLVD,1
43-10 49 ST,1
7138 MAIN ST,1
119 E 6 RD,1
39-25 65 ST,1
85-17 97 AV,1
5-33 48 AV,1
106-07 NORTHERN BLVD,1
208-02 CROSS ISLAND PARKWAY,1
83-11 QUEENS BLVD,1
31-01 VERNON BLVD,1
22-15 43 AV,1
16-12 CENTRAL AV,1
147-18 133 AV,1
13604 NORTHERN BLVD,1
83-36 CORNISH AV,1
22-96 NAMEOKE AV,1
94-07 156 AV,1
42-81 HUNTER ST,1
80-02 QUEENS BLVD,1
162-40 9 AV,1
40-17 201 ST,1
201-09 120 AV,1
2-22 BEACH 87 ST,1
32-40 92 ST,1
42492 5 ST,1
22-51 DIX AV,1
34-51 FRANCIS LEWIS BLVD,1
8220 141 ST,1
57-13 49 ST,1
33-47 91 ST,1
212-11 48 AV,1
153-11 BARCLAY AV,1
83-07 101 AV,1
147-30 BARCLAY AV,1
20-33 41 ST,1
254-17 NORTHERN BLVD,1
47-01 111 ST,1
43-32 BOWNE ST,1
212-40 HILLSIDE AV,1
114-04 15 AV,1
88-30 51 AV,1
34-45 LEAVITT ST,1
41-15 44 ST,1
168-42 127 AV,1
149-40 17 RD,1
135-01 230 ST,1
171-54 46 AV,1
116-42 130 ST,1
142-24 38 AV,1
40-15 61 ST,1
163-41 CLAUDE AV,1
20-48 119 ST,1
160-03 OAK AV,1
132-06 MAPLE AV,1
65-90 AUSTIN ST,1
153-28 HILLSIDE AV,1
81-16 ROCKAWAY BLVD,1
163-29 130 AV,1
174-11 HORACE HARDING EXP,1
61-36 170 ST,1
142-32 250 ST,1
133-03 41 RD,1
215-48 24 AV,1
212-07 HILLSIDE AV,1
153-20 SOUTH CONDUIT AV,1
36-18 NORTHERN BLVD,1
31-99 123 ST,1
142-15 FRANKLIN AV,1
75-59 263 ST,1
44-61 11 ST,1
41-01 VERNON BLVD,1
172-29 BAISLEY BLVD,1
41-32 QUEENS PLAZA NORTH,1
32-79 46 ST,1
103-14 127 ST,1
39-47 48 ST,1
25-27 18 ST,1
22-09 93 ST,1
26-15 ULMER ST,1
142-12 4 AV AV,1
36-30 203 ST,1
13639 37 AV,1
217-04 NORTHERN BLVD,1
67-09 KISSENA BLVD,1
57-03 71 ST,1
111-08 LEFFERTS BLVD,1
81-04 ROCKAWAY BEACH BLVD,1
86-15 DONGAN AV,1
42705 34 AV,1
35-14 150 PL,1
110-03 103 AV,1
41-33 PARSONS BLVD,1
131-15 SUTTER AV,1
173-47 105 AV,1
73-01 75 ST,1
129-28 131 ST,1
35-40 75 ST,1
11-12 CLINTONVILLE ST,1
165-08 LIBERTY AV,1
87-14 ROCKAWAY BEACH BLVD,1
87-01 MIDLAND PKWY,1
164-11 104 RD,1
44-21 MACNISH ST,1
61-45 212 ST,1
158-05 NORTH CONDUIT AV,1
150-75 87 AV,1
325 B 57 ST,1
147-26 ROOSEVELT AV,1
92-36 GUY R BREWER BLVD,1
3910 MAIN ST,1
249-40 51 AV,1
37-27 82 ST,1
79-11 41 AV,1
105-20 66 AV,1
149-55 255 ST,1
104-15 116 ST,1
18-33 CLINTONVILLE ST,1
63-98 WOODHAV BLVD,1
44-02 FRANCIS LEWIS BLVD,1
89-47 134 ST,1
84-11 LANDER ST,1
53-17 37 RD,1
68-03 41 AV,1
128-08 20 AV,1
66-02 AUSTIN ST,1
57-29 49 ST,1
201-04 NORTHERN BLVD,1
33-14 23 AV,1
207-09 JAMAICA AV,1
96-03 101 AV,1
205-26 HOLLIS AV,1
118-65 METROPOLITAN AV,1
64-29 MYRTLE AV,1
170-40 130 AV,1
87-44 168 PL,1
111-32 7 AV AV,1
138-01 101 AV,1
190-11 HILLSIDE AV,1
138-44 QUEENS BLVD,1
45-14 97 ST,1
117 -17 ATLANTIC AV,1
154-01 154 ST,1
140-31 CHERRY AV,1
109-29 SUTPHIN BLVD,1
5-62 BEACH 68 ST,1
19-61 49 ST,1
250-10 GRAND CENTRAL PKWY,1
91-26 88 ST,1
34-49 81 ST,1
39-63 47 ST,1
34-43 60 ST,1
158-37 92 ST,1
82-30 SURREY PL,1
34-10 75 ST,1
11-70 NAMEOKE ST,1
40-25 COLLEGE POINT BLVD,1
65-53 160 ST,1
110 WARWICK AV,1
162-30 POWELL COVE BLVD,1
22-01 36 AV,1
82-02 ROCKAWAY BEACH BLVD,1
140-40 SANFORD AV,1
140-35 BEECH AV,1
25-10 31 AV,1
147-37 70 RD,1
210-17 32 AV,1
5-25 46 AV,1
20-37 SEAGIRT AV,1
135-50 128 ST,1
34-59 89 ST,1
47-34 11 ST,1
140-74 34 AV,1
39-16 111 ST,1
11-11 44 DRIVE,1
32-45 NORTHERN BLVD,1
39-15 QUEENS BLVD,1
18-18 128 ST,1
140-50 BURDEN CRSNT,1
212-08 75 AV,1
11-49 47 AV,1
90-13 CORONA AV,1
113-47 212 ST,1
43-05 44 ST,1
141-40 185 ST,1
45-18 BELL BLVD,1
35-20 21 ST,1
91-10 146 ST,1
30-36 48 AV,1
17-26 GEORGE ST,1
46-06 57 AV,1
215-30 104 AV,1
22-40 90 ST,1
141-59 85 RD,1
23-34 30 AV,1
107-06 NORTHERN BLVD,1
133-37 123 ST,1
146-18 56 RD,1
69-17 185 ST,1
75-35 31 AV,1
137-11 90 AV,1
222-54 141 AV,1
184-54 149 AV,1
83-83 118 ST,1
23-11 CORNAGA AV,1
120-09 LIBERTY AV,1
137-77 45 AV,1
2315 30 AV,1
44-06 30 RD,1
57-49 RUST ST,1
43-11 34 AV,1
165-20 HIGHLAND AV,1
47-07 VERNON BLVD,1
104-45 109 ST,1
94-17 84 ST,1
189-06 HILLSIDE AV,1
73-63 BELL BLVD,1
146-43 REEVES AV,1
46-05 56 RD,1
21-01 43 AV,1
87-14 57 RD,1
42339 34 AV,1
176-01 WEXFORD TERRACE,1
158-14 NORTHERN BLVD,1
42-09 235 ST,1
33-10 QUEENS BLVD,1
47-05 5 ST,1
138-06 35 AV,1
18-47 MOTT AV,1
42-15 69 ST,1
130-17 GAR VANWYCK EXPRESSWAY SR EAS,1
150-42 77 RD,1
114-43 128 ST,1
223-30 110 AV,1
41-06 CASE ST,1
49-15 METROPOLITAN AV,1
94-00 DITMARS BLVD,1
115-01 SUTPHIN BLVD,1
41-24 50 ST,1
162-05 HORACE HARDING EXP,1
163-42 PHROANE AV,1
40-12 62 ST,1
33-06 92 ST,1
13614 NORTHERN BLVD,1
88-04 136 ST,1
92-36 MERRICK BLVD,1
88-21 74 PL,1
60-14 ROOSEVELT AV,1
54-09 108 ST,1
109-46 123 ST,1
150-16 73 AV,1
189-10 ABERDEEN RD,1
53-19 VAN DAM ST,1
31-11 BRDWAY,1
34-34 110 ST,1
224 BEACH 98 ST,1
430 BEACH 121 ST,1
4 DARTMOUTH ST,1
189-09 JAMAICA AV,1
55-15 VAN HORN ST,1
60-64 67 AV,1
216-26 111 AV,1
84-49 ELMHURST AV,1
211-02 75 AV,1
35-16 76 ST,1
125-01 JAMAICA AV,1
10-11 162 ST,1
144-77 BARCLAY AV,1
149-30 NORTHERN BLVD,1
172-24 46 AV,1
147-38 ASH AV,1
75-15 WOODSIDE AV,1
77-09 37 AV,1
127-05 176 ST,1
112-23 68 AV,1
65-14 162 ST,1
75-35 210 ST,1
35-51 81 ST,1
142-12 41 AV,1
26-01 1 ST,1
7-37 ELVIRA AV,1
38-17 203 ST,1
125-17 LIBERTY AV,1
112-05 JAMAICA AV,1
41-24 KISSENA BLVD,1
141-14 LABURNAM AV,1
43-30 48 ST,1
144-25 87 AV,1
89-66 217 ST,1
23-38 31 ST,1
28-04 31 ST,1
29-64 BEACH CHANNEL DRIVE,1
41-29 50 ST,1
36-41 169 ST,1
56-51 VAN CLEEF ST,1
105-20 88 ST,1
253-06 NORTHERN BLVD,1
40-10 76 ST,1
147-06 76 AV,1
14-23 30 AV,1
73-25 71 PL,1
42-02 LAYTON ST,1
65-74 SAUNDERS ST,1
142-29 37 AV,1
56-32 202 ST,1
39-63 46 ST,1
258 BEACH 130 ST,1
139-21 86 AV,1
60-20 WOODSIDE AV,1
25-74 33 ST,1
80-05 208 ST,1
59-16 174 ST,1
154-18 CROSS ISLAND PARKWAY,1
25-12 41 AV,1
115-36 INWOOD ST,1
1730 GREENE AV,1
32-25 91 ST,1
106-15 QUEENS BLVD,1
104-60 128 ST,1
